distribution,sign,shock,variable,time,value
Gaussian,pos,eta_e,piAnnualized,13,-0.00335725261179292
Gaussian,pos,eta_e,piAnnualized,14,-0.00331990709341223
Gaussian,pos,eta_e,piAnnualized,15,-0.00328498061661452
Gaussian,pos,eta_z,ahat,1,3.28994223482527e-19
Gaussian,pos,eta_z,ahat,2,8.0209506579551e-19
Gaussian,pos,eta_z,ahat,3,1.05948683346095e-18
Gaussian,pos,eta_z,ahat,4,1.17945084333304e-18
Gaussian,pos,eta_z,ahat,5,1.21327784981615e-18
Gaussian,pos,eta_z,ahat,6,1.19444825116306e-18
Gaussian,pos,eta_z,ahat,7,1.1447016213142e-18
Gaussian,pos,eta_z,ahat,8,1.07804849285506e-18
Gaussian,pos,eta_z,ahat,9,1.00342101997483e-18
Gaussian,pos,eta_z,ahat,10,9.26423409836338e-19
Gaussian,pos,eta_z,ahat,11,8.50487036183008e-19
Gaussian,pos,eta_z,ahat,12,7.77631951342353e-19
Gaussian,pos,eta_z,ahat,13,7.08968234765795e-19
Gaussian,pos,eta_z,ahat,14,6.45025442599366e-19
Gaussian,pos,eta_z,ahat,15,5.85968535938974e-19
Gaussian,pos,eta_z,ehat,1,-3.77072736097768e-19
Gaussian,pos,eta_z,ehat,2,-1.54384256132083e-18
Gaussian,pos,eta_z,ehat,3,-2.30380066402245e-18
Gaussian,pos,eta_z,ehat,4,-2.79470293076431e-18
Gaussian,pos,eta_z,ehat,5,-3.10769477645336e-18
Gaussian,pos,eta_z,ehat,6,-3.30308171450607e-18
Gaussian,pos,eta_z,ehat,7,-3.42076398583944e-18
Gaussian,pos,eta_z,ehat,8,-3.48714065178452e-18
Gaussian,pos,eta_z,ehat,9,-3.51967770079083e-18
Gaussian,pos,eta_z,ehat,10,-3.52993054521549e-18
Gaussian,pos,eta_z,ehat,11,-3.52554386224176e-18
Gaussian,pos,eta_z,ehat,12,-3.51157479251011e-18
Gaussian,pos,eta_z,ehat,13,-3.49136843703615e-18
Gaussian,pos,eta_z,ehat,14,-3.46713713140138e-18
Gaussian,pos,eta_z,ehat,15,-3.44034372358885e-18
Gaussian,pos,eta_z,zhat,1,0.00881586913465446
Gaussian,pos,eta_z,zhat,2,4.89802111713787e-20
Gaussian,pos,eta_z,zhat,3,3.24078540321708e-20
Gaussian,pos,eta_z,zhat,4,2.14427210061562e-20
Gaussian,pos,eta_z,zhat,5,1.41876189546961e-20
Gaussian,pos,eta_z,zhat,6,9.38726626839294e-21
Gaussian,pos,eta_z,zhat,7,6.21110337647881e-21
Gaussian,pos,eta_z,zhat,8,4.1095888888545e-21
Gaussian,pos,eta_z,zhat,9,2.71911765296856e-21
Gaussian,pos,eta_z,zhat,10,1.7991095972488e-21
Gaussian,pos,eta_z,zhat,11,1.19038443937096e-21
Gaussian,pos,eta_z,zhat,12,7.87620229286401e-22
Gaussian,pos,eta_z,zhat,13,5.2113048949879e-22
Gaussian,pos,eta_z,zhat,14,3.44807023724215e-22
Gaussian,pos,eta_z,zhat,15,2.28142252286724e-22
Gaussian,pos,eta_z,xhat,1,-0.00425749441923339
Gaussian,pos,eta_z,xhat,2,-0.00281697964099272
Gaussian,pos,eta_z,xhat,3,-0.00186386017605077
Gaussian,pos,eta_z,xhat,4,-0.00123322678847752
Gaussian,pos,eta_z,xhat,5,-0.000815966954689179
Gaussian,pos,eta_z,xhat,6,-0.00053988615667902
Gaussian,pos,eta_z,xhat,7,-0.000357216748176618
Gaussian,pos,eta_z,xhat,8,-0.000236353171125564
Gaussian,pos,eta_z,xhat,9,-0.000156383545246012
Gaussian,pos,eta_z,xhat,10,-0.000103471483404469
Gaussian,pos,eta_z,xhat,11,-6.84621125648437e-05
Gaussian,pos,eta_z,xhat,12,-4.52980927945147e-05
Gaussian,pos,eta_z,xhat,13,-2.99715730927415e-05
Gaussian,pos,eta_z,xhat,14,-1.98307508823525e-05
Gaussian,pos,eta_z,xhat,15,-1.3121055719737e-05
Gaussian,pos,eta_z,pihat,1,-0.00123418323053576
Gaussian,pos,eta_z,pihat,2,-0.000816599786477194
Gaussian,pos,eta_z,pihat,3,-0.000540304871088812
Gaussian,pos,eta_z,pihat,4,-0.000357493791397714
Gaussian,pos,eta_z,pihat,5,-0.000236536477323197
Gaussian,pos,eta_z,pihat,6,-0.00015650483015584
Gaussian,pos,eta_z,pihat,7,-0.000103551731806002
Gaussian,pos,eta_z,pihat,8,-6.85152090791347e-05
Gaussian,pos,eta_z,pihat,9,-4.53332242086684e-05
Gaussian,pos,eta_z,pihat,10,-2.99948178626977e-05
Gaussian,pos,eta_z,pihat,11,-1.984613083056e-05
Gaussian,pos,eta_z,pihat,12,-1.31312318930092e-05
Gaussian,pos,eta_z,pihat,13,-8.6883056702639e-06
Gaussian,pos,eta_z,pihat,14,-5.74863470807398e-06
Gaussian,pos,eta_z,pihat,15,-3.80359557559817e-06
Gaussian,pos,eta_z,yhat,1,-0.00425749441923339
Gaussian,pos,eta_z,yhat,2,-0.00281697964099272
Gaussian,pos,eta_z,yhat,3,-0.00186386017605077
Gaussian,pos,eta_z,yhat,4,-0.00123322678847752
Gaussian,pos,eta_z,yhat,5,-0.00081596695468918
Gaussian,pos,eta_z,yhat,6,-0.00053988615667902
Gaussian,pos,eta_z,yhat,7,-0.000357216748176618
Gaussian,pos,eta_z,yhat,8,-0.000236353171125564
Gaussian,pos,eta_z,yhat,9,-0.000156383545246012
Gaussian,pos,eta_z,yhat,10,-0.000103471483404469
Gaussian,pos,eta_z,yhat,11,-6.84621125648437e-05
Gaussian,pos,eta_z,yhat,12,-4.52980927945147e-05
Gaussian,pos,eta_z,yhat,13,-2.99715730927415e-05
Gaussian,pos,eta_z,yhat,14,-1.98307508823525e-05
Gaussian,pos,eta_z,yhat,15,-1.3121055719737e-05
Gaussian,pos,eta_z,ghat,1,0.00455837471542108
Gaussian,pos,eta_z,ghat,2,0.00144051477824067
Gaussian,pos,eta_z,ghat,3,0.000953119464941954
Gaussian,pos,eta_z,ghat,4,0.000630633387573248
Gaussian,pos,eta_z,ghat,5,0.000417259833788339
Gaussian,pos,eta_z,ghat,6,0.00027608079801016
Gaussian,pos,eta_z,ghat,7,0.000182669408502402
Gaussian,pos,eta_z,ghat,8,0.000120863577051054
Gaussian,pos,eta_z,ghat,9,7.9969625879552e-05
Gaussian,pos,eta_z,ghat,10,5.29120618415432e-05
Gaussian,pos,eta_z,ghat,11,3.50093708396249e-05
Gaussian,pos,eta_z,ghat,12,2.3164019770329e-05
Gaussian,pos,eta_z,ghat,13,1.53265197017732e-05
Gaussian,pos,eta_z,ghat,14,1.0140822210389e-05
Gaussian,pos,eta_z,ghat,15,6.70969516261554e-06
Gaussian,pos,eta_z,rhat,1,0.000623914991763472
Gaussian,pos,eta_z,rhat,2,0.000412814593853144
Gaussian,pos,eta_z,rhat,3,0.000273139596175535
Gaussian,pos,eta_z,rhat,4,0.000180723356465144
Gaussian,pos,eta_z,rhat,5,0.00011957596785432
Gaussian,pos,eta_z,rhat,6,7.9117676696401e-05
Gaussian,pos,eta_z,rhat,7,5.23483679719201e-05
Gaussian,pos,eta_z,rhat,8,3.46364016708838e-05
Gaussian,pos,eta_z,rhat,9,2.29172439788457e-05
Gaussian,pos,eta_z,rhat,10,1.5163240009065e-05
Gaussian,pos,eta_z,rhat,11,1.00327878773199e-05
Gaussian,pos,eta_z,rhat,12,6.63821403150939e-06
Gaussian,pos,eta_z,rhat,13,4.39218750231511e-06
Gaussian,pos,eta_z,rhat,14,2.90609958701745e-06
Gaussian,pos,eta_z,rhat,15,1.92282656540002e-06
Gaussian,pos,eta_z,rAnnualized,1,0.00249565996705389
Gaussian,pos,eta_z,rAnnualized,2,0.00165125837541258
Gaussian,pos,eta_z,rAnnualized,3,0.00109255838470214
Gaussian,pos,eta_z,rAnnualized,4,0.000722893425860574
Gaussian,pos,eta_z,rAnnualized,5,0.00047830387141728
Gaussian,pos,eta_z,rAnnualized,6,0.000316470706785604
Gaussian,pos,eta_z,rAnnualized,7,0.00020939347188768
Gaussian,pos,eta_z,rAnnualized,8,0.000138545606683535
Gaussian,pos,eta_z,rAnnualized,9,9.16689759153828e-05
Gaussian,pos,eta_z,rAnnualized,10,6.06529600362602e-05
Gaussian,pos,eta_z,rAnnualized,11,4.01311515092796e-05
Gaussian,pos,eta_z,rAnnualized,12,2.65528561260375e-05
Gaussian,pos,eta_z,rAnnualized,13,1.75687500092605e-05
Gaussian,pos,eta_z,rAnnualized,14,1.16243983480698e-05
Gaussian,pos,eta_z,rAnnualized,15,7.69130626160007e-06
Gaussian,pos,eta_z,piAnnualized,1,-0.00493673292214304
Gaussian,pos,eta_z,piAnnualized,2,-0.00326639914590878
Gaussian,pos,eta_z,piAnnualized,3,-0.00216121948435525
Gaussian,pos,eta_z,piAnnualized,4,-0.00142997516559086
Gaussian,pos,eta_z,piAnnualized,5,-0.000946145909292788
Gaussian,pos,eta_z,piAnnualized,6,-0.000626019320623362
Gaussian,pos,eta_z,piAnnualized,7,-0.000414206927224007
Gaussian,pos,eta_z,piAnnualized,8,-0.000274060836316539
Gaussian,pos,eta_z,piAnnualized,9,-0.000181332896834674
Gaussian,pos,eta_z,piAnnualized,10,-0.000119979271450791
Gaussian,pos,eta_z,piAnnualized,11,-7.938452332224e-05
Gaussian,pos,eta_z,piAnnualized,12,-5.25249275720369e-05
Gaussian,pos,eta_z,piAnnualized,13,-3.47532226810556e-05
Gaussian,pos,eta_z,piAnnualized,14,-2.29945388322959e-05
Gaussian,pos,eta_z,piAnnualized,15,-1.52143823023927e-05
Gaussian,pos,eta_r,ahat,1,2.19546897820917e-19
Gaussian,pos,eta_r,ahat,2,5.99534457084275e-19
Gaussian,pos,eta_r,ahat,3,8.07707398925527e-19
Gaussian,pos,eta_r,ahat,4,9.06315932375455e-19
Gaussian,pos,eta_r,ahat,5,9.36156086414232e-19
Gaussian,pos,eta_r,ahat,6,9.23866002379371e-19
Gaussian,pos,eta_r,ahat,7,8.86749988115488e-19
Gaussian,pos,eta_r,ahat,8,8.35967148939997e-19
Gaussian,pos,eta_r,ahat,9,7.78638243587146e-19
Gaussian,pos,eta_r,ahat,10,7.19237058407979e-19
Gaussian,pos,eta_r,ahat,11,6.60508632145118e-19
Gaussian,pos,eta_r,ahat,12,6.04074647095738e-19
Gaussian,pos,eta_r,ahat,13,5.50832038362536e-19
Gaussian,pos,eta_r,ahat,14,5.01214970987997e-19
Gaussian,pos,eta_r,ahat,15,4.55366582059406e-19
Gaussian,pos,eta_r,ehat,1,4.09215992264338e-20
Gaussian,pos,eta_r,ehat,2,-8.89535745776809e-19
Gaussian,pos,eta_r,ehat,3,-1.49665020875921e-18
Gaussian,pos,eta_r,ehat,4,-1.88990348919392e-18
Gaussian,pos,eta_r,ehat,5,-2.14173363376539e-18
Gaussian,pos,eta_r,ehat,6,-2.30006868955122e-18
Gaussian,pos,eta_r,ehat,7,-2.39661962048732e-18
Gaussian,pos,eta_r,ehat,8,-2.45236733195964e-18
Gaussian,pos,eta_r,ehat,9,-2.48119317146398e-18
Gaussian,pos,eta_r,ehat,10,-2.49228105651842e-18
Gaussian,pos,eta_r,ehat,11,-2.49170684730747e-18
Gaussian,pos,eta_r,ehat,12,-2.48348995818894e-18
Gaussian,pos,eta_r,ehat,13,-2.47028915847642e-18
Gaussian,pos,eta_r,ehat,14,-2.4538629503496e-18
Gaussian,pos,eta_r,ehat,15,-2.4353741787542e-18
Gaussian,pos,eta_r,zhat,1,3.4033440593035e-19
Gaussian,pos,eta_r,zhat,2,3.89269995978245e-20
Gaussian,pos,eta_r,zhat,3,2.57561266214761e-20
Gaussian,pos,eta_r,zhat,4,1.70415923496601e-20
Gaussian,pos,eta_r,zhat,5,1.12756034352556e-20
Gaussian,pos,eta_r,zhat,6,7.46052541455628e-21
Gaussian,pos,eta_r,zhat,7,4.93627146261715e-21
Gaussian,pos,eta_r,zhat,8,3.26609382029663e-21
Gaussian,pos,eta_r,zhat,9,2.16101746505734e-21
Gaussian,pos,eta_r,zhat,10,1.429841499121e-21
Gaussian,pos,eta_r,zhat,11,9.4605746860741e-22
Gaussian,pos,eta_r,zhat,12,6.25960803668137e-22
Gaussian,pos,eta_r,zhat,13,4.14168209364287e-22
Gaussian,pos,eta_r,zhat,14,2.74035218567696e-22
Gaussian,pos,eta_r,zhat,15,1.81315946800219e-22
Gaussian,pos,eta_r,xhat,1,-0.00338364167041571
Gaussian,pos,eta_r,xhat,2,-0.00223879323362494
Gaussian,pos,eta_r,xhat,3,-0.00148130199091354
Gaussian,pos,eta_r,xhat,4,-0.000980106405240296
Gaussian,pos,eta_r,xhat,5,-0.000648489350237514
Gaussian,pos,eta_r,xhat,6,-0.000429074266960199
Gaussian,pos,eta_r,xhat,7,-0.000283897841190459
Gaussian,pos,eta_r,xhat,8,-0.000187841570653037
Gaussian,pos,eta_r,xhat,9,-0.000124285748413738
Gaussian,pos,eta_r,xhat,10,-8.22339123606218e-05
Gaussian,pos,eta_r,xhat,11,-5.44102314902847e-05
Gaussian,pos,eta_r,xhat,12,-3.60006377641862e-05
Gaussian,pos,eta_r,xhat,13,-2.38198935003558e-05
Gaussian,pos,eta_r,xhat,14,-1.57604798582993e-05
Gaussian,pos,eta_r,xhat,15,-1.04279528101251e-05
Gaussian,pos,eta_r,pihat,1,-0.000980866537112461
Gaussian,pos,eta_r,pihat,2,-0.0006489922930009
Gaussian,pos,eta_r,pihat,3,-0.000429407040038795
Gaussian,pos,eta_r,pihat,4,-0.000284118021159032
Gaussian,pos,eta_r,pihat,5,-0.000187987253166671
Gaussian,pos,eta_r,pihat,6,-0.000124382139538305
Gaussian,pos,eta_r,pihat,7,-8.22976897396838e-05
Gaussian,pos,eta_r,pihat,8,-5.44524299198386e-05
Gaussian,pos,eta_r,pihat,9,-3.60285584389266e-05
Gaussian,pos,eta_r,pihat,10,-2.38383672702578e-05
Gaussian,pos,eta_r,pihat,11,-1.57727030648466e-05
Gaussian,pos,eta_r,pihat,12,-1.04360403190107e-05
Gaussian,pos,eta_r,pihat,13,-6.90502681070159e-06
Gaussian,pos,eta_r,pihat,14,-4.56872470774594e-06
Gaussian,pos,eta_r,pihat,15,-3.02290577971562e-06
Gaussian,pos,eta_r,yhat,1,-0.00338364167041571
Gaussian,pos,eta_r,yhat,2,-0.00223879323362494
Gaussian,pos,eta_r,yhat,3,-0.00148130199091355
Gaussian,pos,eta_r,yhat,4,-0.000980106405240297
Gaussian,pos,eta_r,yhat,5,-0.000648489350237515
Gaussian,pos,eta_r,yhat,6,-0.000429074266960199
Gaussian,pos,eta_r,yhat,7,-0.000283897841190459
Gaussian,pos,eta_r,yhat,8,-0.000187841570653037
Gaussian,pos,eta_r,yhat,9,-0.000124285748413738
Gaussian,pos,eta_r,yhat,10,-8.22339123606219e-05
Gaussian,pos,eta_r,yhat,11,-5.44102314902847e-05
Gaussian,pos,eta_r,yhat,12,-3.60006377641862e-05
Gaussian,pos,eta_r,yhat,13,-2.38198935003558e-05
Gaussian,pos,eta_r,yhat,14,-1.57604798582992e-05
Gaussian,pos,eta_r,yhat,15,-1.04279528101251e-05
Gaussian,pos,eta_r,ghat,1,-0.00338364167041571
Gaussian,pos,eta_r,ghat,2,0.00114484843679077
Gaussian,pos,eta_r,ghat,3,0.000757491242711393
Gaussian,pos,eta_r,ghat,4,0.000501195585673248
Gaussian,pos,eta_r,ghat,5,0.000331617055002783
Gaussian,pos,eta_r,ghat,6,0.000219415083277315
Gaussian,pos,eta_r,ghat,7,0.00014517642576974
Gaussian,pos,eta_r,ghat,8,9.60562705374221e-05
Gaussian,pos,eta_r,ghat,9,6.35558222392994e-05
Gaussian,pos,eta_r,ghat,10,4.2051836053116e-05
Gaussian,pos,eta_r,ghat,11,2.78236808703372e-05
Gaussian,pos,eta_r,ghat,12,1.84095937260985e-05
Gaussian,pos,eta_r,ghat,13,1.21807442638304e-05
Gaussian,pos,eta_r,ghat,14,8.05941364205657e-06
Gaussian,pos,eta_r,ghat,15,5.33252704817416e-06
Gaussian,pos,eta_r,rhat,1,0.000495856143789868
Gaussian,pos,eta_r,rhat,2,0.0003280842026726
Gaussian,pos,eta_r,rhat,3,0.000217077564514217
Gaussian,pos,eta_r,rhat,4,0.000143629801836113
Gaussian,pos,eta_r,rhat,5,9.50329437390113e-05
Gaussian,pos,eta_r,rhat,6,6.28787360300566e-05
Gaussian,pos,eta_r,rhat,7,4.16038406175839e-05
Gaussian,pos,eta_r,rhat,8,2.75272638003731e-05
Gaussian,pos,eta_r,rhat,9,1.82134687828583e-05
Gaussian,pos,eta_r,rhat,10,1.20509778054907e-05
Gaussian,pos,eta_r,rhat,11,7.97355340708791e-06
Gaussian,pos,eta_r,rhat,12,5.27571745312888e-06
Gaussian,pos,eta_r,rhat,13,3.4906889343107e-06
Gaussian,pos,eta_r,rhat,14,2.3096212684586e-06
Gaussian,pos,eta_r,rhat,15,1.52816550088078e-06
Gaussian,pos,eta_r,rAnnualized,1,0.00198342457515947
Gaussian,pos,eta_r,rAnnualized,2,0.0013123368106904
Gaussian,pos,eta_r,rAnnualized,3,0.000868310258056869
Gaussian,pos,eta_r,rAnnualized,4,0.00057451920734445
Gaussian,pos,eta_r,rAnnualized,5,0.000380131774956045
Gaussian,pos,eta_r,rAnnualized,6,0.000251514944120226
Gaussian,pos,eta_r,rAnnualized,7,0.000166415362470335
Gaussian,pos,eta_r,rAnnualized,8,0.000110109055201492
Gaussian,pos,eta_r,rAnnualized,9,7.28538751314331e-05
Gaussian,pos,eta_r,rAnnualized,10,4.82039112219628e-05
Gaussian,pos,eta_r,rAnnualized,11,3.18942136283516e-05
Gaussian,pos,eta_r,rAnnualized,12,2.11028698125155e-05
Gaussian,pos,eta_r,rAnnualized,13,1.39627557372428e-05
Gaussian,pos,eta_r,rAnnualized,14,9.23848507383439e-06
Gaussian,pos,eta_r,rAnnualized,15,6.11266200352314e-06
Gaussian,pos,eta_r,piAnnualized,1,-0.00392346614844985
Gaussian,pos,eta_r,piAnnualized,2,-0.0025959691720036
Gaussian,pos,eta_r,piAnnualized,3,-0.00171762816015518
Gaussian,pos,eta_r,piAnnualized,4,-0.00113647208463613
Gaussian,pos,eta_r,piAnnualized,5,-0.000751949012666684
Gaussian,pos,eta_r,piAnnualized,6,-0.000497528558153218
Gaussian,pos,eta_r,piAnnualized,7,-0.000329190758958735
Gaussian,pos,eta_r,piAnnualized,8,-0.000217809719679354
Gaussian,pos,eta_r,piAnnualized,9,-0.000144114233755706
Gaussian,pos,eta_r,piAnnualized,10,-9.53534690810314e-05
Gaussian,pos,eta_r,piAnnualized,11,-6.30908122593864e-05
Gaussian,pos,eta_r,piAnnualized,12,-4.17441612760429e-05
Gaussian,pos,eta_r,piAnnualized,13,-2.76201072428064e-05
Gaussian,pos,eta_r,piAnnualized,14,-1.82748988309838e-05
Gaussian,pos,eta_r,piAnnualized,15,-1.20916231188625e-05
CSN,neg,eta_a,ahat,1,-0.0249523239928693
CSN,neg,eta_a,ahat,2,-0.0228822791944208
CSN,neg,eta_a,ahat,3,-0.0209839653124517
CSN,neg,eta_a,ahat,4,-0.0192431355501307
CSN,neg,eta_a,ahat,5,-0.0176467250248919
CSN,neg,eta_a,ahat,6,-0.0161827527168268
CSN,neg,eta_a,ahat,7,-0.0148402315514389
CSN,neg,eta_a,ahat,8,-0.0136090859419315
CSN,neg,eta_a,ahat,9,-0.0124800761721889
CSN,neg,eta_a,ahat,10,-0.0114447290529441
CSN,neg,eta_a,ahat,11,-0.0104952743307119
CSN,neg,eta_a,ahat,12,-0.00962458637223601
CSN,neg,eta_a,ahat,13,-0.00882613068679532
CSN,neg,eta_a,ahat,14,-0.00809391488501878
CSN,neg,eta_a,ahat,15,-0.00742244370615762
CSN,neg,eta_a,ehat,1,-4.30902211723339e-20
CSN,neg,eta_a,ehat,2,4.52288812227873e-18
CSN,neg,eta_a,ehat,3,8.63452468291457e-18
CSN,neg,eta_a,ehat,4,1.23251147004553e-17
CSN,neg,eta_a,ehat,5,1.56275564142943e-17
CSN,neg,eta_a,ehat,6,1.85734578213768e-17
CSN,neg,eta_a,ehat,7,2.11926752748832e-17
CSN,neg,eta_a,ehat,8,2.35131100185742e-17
CSN,neg,eta_a,ehat,9,2.55606564729204e-17
CSN,neg,eta_a,ehat,10,2.73592376225606e-17
CSN,neg,eta_a,ehat,11,2.89308883119416e-17
CSN,neg,eta_a,ehat,12,3.02958628458035e-17
CSN,neg,eta_a,ehat,13,3.14727528254746e-17
CSN,neg,eta_a,ehat,14,3.24786069711327e-17
CSN,neg,eta_a,ehat,15,3.33290482210974e-17
CSN,neg,eta_a,zhat,1,0
CSN,neg,eta_a,zhat,2,-8.66766283984444e-20
CSN,neg,eta_a,zhat,3,-6.22626548092225e-20
CSN,neg,eta_a,zhat,4,-4.65216588893471e-20
CSN,neg,eta_a,zhat,5,-3.61683873994672e-20
CSN,neg,eta_a,zhat,6,-2.91804203437471e-20
CSN,neg,eta_a,zhat,7,-2.43111889407063e-20
CSN,neg,eta_a,zhat,8,-2.07909163988321e-20
CSN,neg,eta_a,zhat,9,-1.81429526990774e-20
CSN,neg,eta_a,zhat,10,-1.60709679655152e-20
CSN,neg,eta_a,zhat,11,-1.43896579224491e-20
CSN,neg,eta_a,zhat,12,-1.29821695406095e-20
CSN,neg,eta_a,zhat,13,-1.17739358818743e-20
CSN,neg,eta_a,zhat,14,-1.07165886670776e-20
CSN,neg,eta_a,zhat,15,-9.77806066485788e-21
CSN,neg,eta_a,xhat,1,-0.000432461912615598
CSN,neg,eta_a,xhat,2,-0.000246185923146673
CSN,neg,eta_a,xhat,3,-0.000133412215925873
CSN,neg,eta_a,xhat,4,-6.56381894781465e-05
CSN,neg,eta_a,xhat,5,-2.5373321164447e-05
CSN,neg,eta_a,xhat,6,-1.8879661148356e-06
CSN,neg,eta_a,xhat,7,1.13969502341614e-05
CSN,neg,eta_a,xhat,8,1.85126808538694e-05
CSN,neg,eta_a,xhat,9,2.19267359309729e-05
CSN,neg,eta_a,xhat,10,2.31470824003013e-05
CSN,neg,eta_a,xhat,11,2.30930894163452e-05
CSN,neg,eta_a,xhat,12,2.23232522793204e-05
CSN,neg,eta_a,xhat,13,2.11749775040108e-05
CSN,neg,eta_a,xhat,14,1.98503741621025e-05
CSN,neg,eta_a,xhat,15,1.84688946633227e-05
CSN,neg,eta_a,pihat,1,-5.72346315652803e-05
CSN,neg,eta_a,pihat,2,-1.41297376805256e-05
CSN,neg,eta_a,pihat,3,1.05948026607549e-05
CSN,neg,eta_a,pihat,4,2.4177802276113e-05
CSN,neg,eta_a,pihat,5,3.10521426504455e-05
CSN,neg,eta_a,pihat,6,3.39287623908148e-05
CSN,neg,eta_a,pihat,7,3.44621808104219e-05
CSN,neg,eta_a,pihat,8,3.36590765525533e-05
CSN,neg,eta_a,pihat,9,3.21290994618086e-05
CSN,neg,eta_a,pihat,10,3.02388140088258e-05
CSN,neg,eta_a,pihat,11,2.82061674432562e-05
CSN,neg,eta_a,pihat,12,2.61584429309607e-05
CSN,neg,eta_a,pihat,13,2.41677956596561e-05
CSN,neg,eta_a,pihat,14,2.22730281911989e-05
CSN,neg,eta_a,pihat,15,2.04929199747692e-05
CSN,neg,eta_a,yhat,1,-0.0042641407849606
CSN,neg,eta_a,yhat,2,-0.00375998871624194
CSN,neg,eta_a,yhat,3,-0.00335570992930595
CSN,neg,eta_a,yhat,4,-0.00302061408455622
CSN,neg,eta_a,yhat,5,-0.00273520441598684
CSN,neg,eta_a,yhat,6,-0.00248691147331077
CSN,neg,eta_a,yhat,7,-0.00226746900680479
CSN,neg,eta_a,yhat,8,-0.00207129855638914
CSN,neg,eta_a,yhat,9,-0.00189451376107035
CSN,neg,eta_a,yhat,10,-0.0017343055109698
CSN,neg,eta_a,yhat,11,-0.00158856123680777
CSN,neg,eta_a,yhat,12,-0.00145562823104124
CSN,neg,eta_a,yhat,13,-0.00133416565076028
CSN,neg,eta_a,yhat,14,-0.00122305119558138
CSN,neg,eta_a,yhat,15,-0.00112132156085424
CSN,neg,eta_a,ghat,1,-0.0042641407849606
CSN,neg,eta_a,ghat,2,0.000504152068718667
CSN,neg,eta_a,ghat,3,0.000404278786935983
CSN,neg,eta_a,ghat,4,0.000335095844749737
CSN,neg,eta_a,ghat,5,0.000285409668569375
CSN,neg,eta_a,ghat,6,0.000248292942676077
CSN,neg,eta_a,ghat,7,0.000219442466505971
CSN,neg,eta_a,ghat,8,0.000196170450415659
CSN,neg,eta_a,ghat,9,0.000176784795318783
CSN,neg,eta_a,ghat,10,0.000160208250100558
CSN,neg,eta_a,ghat,11,0.000145744274162027
CSN,neg,eta_a,ghat,12,0.000132933005766527
CSN,neg,eta_a,ghat,13,0.000121462580280964
CSN,neg,eta_a,ghat,14,0.000111114455178897
CSN,neg,eta_a,ghat,15,0.000101729634727139
CSN,neg,eta_a,rhat,1,-0.00158002246741029
CSN,neg,eta_a,rhat,2,-0.00148344029237241
CSN,neg,eta_a,rhat,3,-0.00138155611529514
CSN,neg,eta_a,rhat,4,-0.00127994871401902
CSN,neg,eta_a,rhat,5,-0.00118175060299814
CSN,neg,eta_a,rhat,6,-0.00108861651807156
CSN,neg,eta_a,rhat,7,-0.00100131608253916
CSN,neg,eta_a,rhat,8,-0.000920095874962047
CSN,neg,eta_a,rhat,9,-0.000844900055135406
CSN,neg,eta_a,rhat,10,-0.000775504280626959
CSN,neg,eta_a,rhat,11,-0.000711596509778368
CSN,neg,eta_a,rhat,12,-0.000652825309500079
CSN,neg,eta_a,rhat,13,-0.000598828318406443
CSN,neg,eta_a,rhat,14,-0.000549248624159249
CSN,neg,eta_a,rhat,15,-0.000503743810975883
CSN,neg,eta_a,rAnnualized,1,-0.00632008986964118
CSN,neg,eta_a,rAnnualized,2,-0.00593376116948965
CSN,neg,eta_a,rAnnualized,3,-0.00552622446118057
CSN,neg,eta_a,rAnnualized,4,-0.00511979485607609
CSN,neg,eta_a,rAnnualized,5,-0.00472700241199255
CSN,neg,eta_a,rAnnualized,6,-0.00435446607228625
CSN,neg,eta_a,rAnnualized,7,-0.00400526433015663
CSN,neg,eta_a,rAnnualized,8,-0.00368038349984819
CSN,neg,eta_a,rAnnualized,9,-0.00337960022054162
CSN,neg,eta_a,rAnnualized,10,-0.00310201712250784
CSN,neg,eta_a,rAnnualized,11,-0.00284638603911347
CSN,neg,eta_a,rAnnualized,12,-0.00261130123800032
CSN,neg,eta_a,rAnnualized,13,-0.00239531327362577
CSN,neg,eta_a,rAnnualized,14,-0.002196994496637
CSN,neg,eta_a,rAnnualized,15,-0.00201497524390353
CSN,neg,eta_a,piAnnualized,1,-0.000228938526261121
CSN,neg,eta_a,piAnnualized,2,-5.65189507221024e-05
CSN,neg,eta_a,piAnnualized,3,4.23792106430197e-05
CSN,neg,eta_a,piAnnualized,4,9.6711209104452e-05
CSN,neg,eta_a,piAnnualized,5,0.000124208570601782
CSN,neg,eta_a,piAnnualized,6,0.000135715049563259
CSN,neg,eta_a,piAnnualized,7,0.000137848723241688
CSN,neg,eta_a,piAnnualized,8,0.000134636306210213
CSN,neg,eta_a,piAnnualized,9,0.000128516397847234
CSN,neg,eta_a,piAnnualized,10,0.000120955256035303
CSN,neg,eta_a,piAnnualized,11,0.000112824669773025
CSN,neg,eta_a,piAnnualized,12,0.000104633771723843
CSN,neg,eta_a,piAnnualized,13,9.66711826386243e-05
CSN,neg,eta_a,piAnnualized,14,8.90921127647955e-05
CSN,neg,eta_a,piAnnualized,15,8.19716798990769e-05
CSN,neg,eta_e,ahat,1,1.02952828112546e-19
CSN,neg,eta_e,ahat,2,-9.05651299578363e-20
CSN,neg,eta_e,ahat,3,-2.56448411177906e-19
CSN,neg,eta_e,ahat,4,-4.00268331822571e-19
