distribution,type,parameter,x,density
posterior,stderr,eta_r,0.223836897640756,0.75039200364348
posterior,stderr,eta_r,0.2247110825243,0.821748334431905
posterior,stderr,eta_r,0.225585267407845,0.895702633053907
posterior,stderr,eta_r,0.226459452291389,0.972863965055911
posterior,stderr,eta_r,0.227333637174934,1.05468112504546
posterior,stderr,eta_r,0.228207822058478,1.1432463484598
posterior,stderr,eta_r,0.229082006942023,1.24082630177693
posterior,stderr,eta_r,0.229956191825567,1.34922759241249
posterior,stderr,eta_r,0.230830376709112,1.46920073431009
posterior,stderr,eta_r,0.231704561592656,1.60012442602113
posterior,stderr,eta_r,0.232578746476201,1.74014755916889
posterior,stderr,eta_r,0.233452931359745,1.88680111412383
posterior,stderr,eta_r,0.23432711624329,2.03788932744739
posterior,stderr,eta_r,0.235201301126834,2.19232603944913
posterior,stderr,eta_r,0.236075486010379,2.3505728631177
posterior,stderr,eta_r,0.236949670893923,2.51447425702839
posterior,stderr,eta_r,0.237823855777468,2.68652141298099
posterior,stderr,eta_r,0.238698040661012,2.86882151737032
posterior,stderr,eta_r,0.239572225544557,3.06219516200875
posterior,stderr,eta_r,0.240446410428101,3.26578720803858
posterior,stderr,eta_r,0.241320595311646,3.47734620426872
posterior,stderr,eta_r,0.24219478019519,3.69400900728183
posterior,stderr,eta_r,0.243068965078735,3.91319860317843
posterior,stderr,eta_r,0.243943149962279,4.13323870529921
posterior,stderr,eta_r,0.244817334845824,4.35349628166088
posterior,stderr,eta_r,0.245691519729368,4.57413406288795
posterior,stderr,eta_r,0.246565704612913,4.79572237386222
posterior,stderr,eta_r,0.247439889496457,5.01895555049953
posterior,stderr,eta_r,0.248314074380002,5.24459322463733
posterior,stderr,eta_r,0.249188259263546,5.47359838933629
posterior,stderr,eta_r,0.250062444147091,5.70734074724147
posterior,stderr,eta_r,0.250936629030635,5.94769586563739
posterior,stderr,eta_r,0.25181081391418,6.19689603414152
posterior,stderr,eta_r,0.252684998797724,6.45707187521261
posterior,stderr,eta_r,0.253559183681269,6.72954780666567
posterior,stderr,eta_r,0.254433368564813,7.01408024379627
posterior,stderr,eta_r,0.255307553448358,7.30830506293407
posterior,stderr,eta_r,0.256181738331902,7.60765464900958
posterior,stderr,eta_r,0.257055923215447,7.90590485504227
posterior,stderr,eta_r,0.257930108098991,8.19632940388002
posterior,stderr,eta_r,0.258804292982536,8.47320846671266
posterior,stderr,eta_r,0.25967847786608,8.73323483169615
posterior,stderr,eta_r,0.260552662749625,8.97629699774258
posterior,stderr,eta_r,0.261426847633169,9.2052825428628
posterior,stderr,eta_r,0.262301032516714,9.42491722866318
posterior,stderr,eta_r,0.263175217400258,9.64007453348814
posterior,stderr,eta_r,0.264049402283803,9.85422926974939
posterior,stderr,eta_r,0.264923587167347,10.0686389166404
posterior,stderr,eta_r,0.265797772050892,10.2824589608298
posterior,stderr,eta_r,0.266671956934436,10.4935529306413
posterior,stderr,eta_r,0.267546141817981,10.6994973709975
posterior,stderr,eta_r,0.268420326701525,10.8983207004113
posterior,stderr,eta_r,0.26929451158507,11.0887619619772
posterior,stderr,eta_r,0.270168696468614,11.2700965329486
posterior,stderr,eta_r,0.271042881352159,11.4417231398863
posterior,stderr,eta_r,0.271917066235703,11.602749870408
posterior,stderr,eta_r,0.272791251119248,11.7518178881903
posterior,stderr,eta_r,0.273665436002792,11.8873553818731
posterior,stderr,eta_r,0.274539620886337,12.0082960307151
posterior,stderr,eta_r,0.275413805769881,12.1150251880589
posterior,stderr,eta_r,0.276287990653426,12.2100737465483
posterior,stderr,eta_r,0.27716217553697,12.2980609555257
posterior,stderr,eta_r,0.278036360420515,12.3846731010767
posterior,stderr,eta_r,0.278910545304059,12.47493092738
posterior,stderr,eta_r,0.279784730187604,12.5713932141778
posterior,stderr,eta_r,0.280658915071148,12.6730473574459
posterior,stderr,eta_r,0.281533099954693,12.775382360541
posterior,stderr,eta_r,0.282407284838237,12.8716356825332
posterior,stderr,eta_r,0.283281469721782,12.9546900601293
posterior,stderr,eta_r,0.284155654605326,13.0188303466216
posterior,stderr,eta_r,0.285029839488871,13.0607044219321
posterior,stderr,eta_r,0.285904024372415,13.0792993298451
posterior,stderr,eta_r,0.28677820925596,13.0752650909954
posterior,stderr,eta_r,0.287652394139504,13.0501666158022
posterior,stderr,eta_r,0.288526579023049,13.0060773139889
posterior,stderr,eta_r,0.289400763906593,12.9455104349667
posterior,stderr,eta_r,0.290274948790138,12.871363819775
posterior,stderr,eta_r,0.291149133673682,12.7865797283797
posterior,stderr,eta_r,0.292023318557227,12.6935420438161
posterior,stderr,eta_r,0.292897503440771,12.5935540582053
posterior,stderr,eta_r,0.293771688324316,12.4867826867992
posterior,stderr,eta_r,0.29464587320786,12.3727802615641
posterior,stderr,eta_r,0.295520058091405,12.2513121377978
posterior,stderr,eta_r,0.296394242974949,12.1230041983014
posterior,stderr,eta_r,0.297268427858494,11.989422575789
posterior,stderr,eta_r,0.298142612742038,11.8525386372545
posterior,stderr,eta_r,0.299016797625583,11.7138965769385
posterior,stderr,eta_r,0.299890982509127,11.5739646538353
posterior,stderr,eta_r,0.300765167392672,11.4320208208091
posterior,stderr,eta_r,0.301639352276216,11.2865932439193
posterior,stderr,eta_r,0.30251353715976,11.1361664933123
posterior,stderr,eta_r,0.303387722043305,10.9797703800386
posterior,stderr,eta_r,0.30426190692685,10.8172206395555
posterior,stderr,eta_r,0.305136091810394,10.6490302514812
posterior,stderr,eta_r,0.306010276693938,10.4761624339108
posterior,stderr,eta_r,0.306884461577483,10.2997742208907
posterior,stderr,eta_r,0.307758646461027,10.1209883664997
posterior,stderr,eta_r,0.308632831344572,9.94067142661412
posterior,stderr,eta_r,0.309507016228116,9.75923972946476
posterior,stderr,eta_r,0.310381201111661,9.57658901320627
posterior,stderr,eta_r,0.311255385995206,9.39223674071217
posterior,stderr,eta_r,0.31212957087875,9.20564623689256
posterior,stderr,eta_r,0.313003755762294,9.0165527162618
posterior,stderr,eta_r,0.313877940645839,8.82506779666621
posterior,stderr,eta_r,0.314752125529383,8.63147427927938
posterior,stderr,eta_r,0.315626310412928,8.43586984431055
posterior,stderr,eta_r,0.316500495296473,8.23799129870362
posterior,stderr,eta_r,0.317374680180017,8.03747640269487
posterior,stderr,eta_r,0.318248865063561,7.8344959186175
posterior,stderr,eta_r,0.319123049947106,7.63033311679356
posterior,stderr,eta_r,0.31999723483065,7.42739934920561
posterior,stderr,eta_r,0.320871419714195,7.22848245345
posterior,stderr,eta_r,0.321745604597739,7.0355508710905
posterior,stderr,eta_r,0.322619789481284,6.84880318830379
posterior,stderr,eta_r,0.323493974364828,6.66657318649578
posterior,stderr,eta_r,0.324368159248373,6.48620578635252
posterior,stderr,eta_r,0.325242344131917,6.30543843208213
posterior,stderr,eta_r,0.326116529015462,6.12353639232387
posterior,stderr,eta_r,0.326990713899006,5.94160394505752
posterior,stderr,eta_r,0.327864898782551,5.76198332912625
posterior,stderr,eta_r,0.328739083666095,5.58713649697185
posterior,stderr,eta_r,0.32961326854964,5.41860701960955
posterior,stderr,eta_r,0.330487453433184,5.2565175998367
posterior,stderr,eta_r,0.331361638316729,5.09971891296718
posterior,stderr,eta_r,0.332235823200273,4.94639123201909
posterior,stderr,eta_r,0.333110008083818,4.79476164518828
posterior,stderr,eta_r,0.333984192967362,4.64364929925838
posterior,stderr,eta_r,0.334858377850907,4.49270372944625
posterior,stderr,eta_r,0.335732562734451,4.34235577908105
posterior,stderr,eta_r,0.336606747617996,4.19359438878241
posterior,stderr,eta_r,0.33748093250154,4.04769964262691
posterior,stderr,eta_r,0.338355117385085,3.90601880694567
posterior,stderr,eta_r,0.339229302268629,3.76980225180339
posterior,stderr,eta_r,0.340103487152174,3.64006207730781
posterior,stderr,eta_r,0.340977672035718,3.51741050956235
posterior,stderr,eta_r,0.341851856919263,3.40188130433223
posterior,stderr,eta_r,0.342726041802807,3.2928020079646
posterior,stderr,eta_r,0.343600226686352,3.1888135729571
posterior,stderr,eta_r,0.344474411569896,3.08809007465958
posterior,stderr,eta_r,0.345348596453441,2.98871258978561
posterior,stderr,eta_r,0.346222781336985,2.88906531071835
posterior,stderr,eta_r,0.34709696622053,2.78811378364781
posterior,stderr,eta_r,0.347971151104074,2.68549861128056
posterior,stderr,eta_r,0.348845335987619,2.58147157301398
posterior,stderr,eta_r,0.349719520871163,2.47674750326059
posterior,stderr,eta_r,0.350593705754708,2.37233205939625
posterior,stderr,eta_r,0.351467890638252,2.26935314701086
posterior,stderr,eta_r,0.352342075521797,2.16890986315778
posterior,stderr,eta_r,0.353216260405341,2.07195359116505
posterior,stderr,eta_r,0.354090445288886,1.97920709948016
posterior,stderr,eta_r,0.35496463017243,1.89110874682722
posterior,stderr,eta_r,0.355838815055975,1.80776791327586
posterior,stderr,eta_r,0.356712999939519,1.72894816556887
posterior,stderr,eta_r,0.357587184823064,1.65412510929559
posterior,stderr,eta_r,0.358461369706608,1.5826481513272
posterior,stderr,eta_r,0.359335554590153,1.51396456096123
posterior,stderr,eta_r,0.360209739473697,1.44779849980441
posterior,stderr,eta_r,0.361083924357242,1.38418600228081
posterior,stderr,eta_r,0.361958109240786,1.3233553935365
posterior,stderr,eta_r,0.362832294124331,1.26554115586495
posterior,stderr,eta_r,0.363706479007875,1.21084653170013
posterior,stderr,eta_r,0.36458066389142,1.15921109903521
posterior,stderr,eta_r,0.365454848774964,1.11045488490543
posterior,stderr,eta_r,0.366329033658509,1.06433283552756
posterior,stderr,eta_r,0.367203218542053,1.02055970583995
posterior,stderr,eta_r,0.368077403425598,0.978812851446741
posterior,stderr,eta_r,0.368951588309142,0.938739281309462
posterior,stderr,eta_r,0.369825773192687,0.899975956844441
posterior,stderr,eta_r,0.370699958076231,0.862170852096914
posterior,stderr,eta_r,0.371574142959776,0.824996582473483
posterior,stderr,eta_r,0.37244832784332,0.788172399135538
posterior,stderr,eta_r,0.373322512726865,0.751520254437596
posterior,stderr,eta_r,0.374196697610409,0.715053618257087
posterior,stderr,eta_r,0.375070882493954,0.679050263046719
posterior,stderr,eta_r,0.375945067377498,0.64403723811922
posterior,stderr,eta_r,0.376819252261043,0.610650072883203
posterior,stderr,eta_r,0.377693437144587,0.57940566228959
posterior,stderr,eta_r,0.378567622028132,0.550496162088643
posterior,stderr,eta_r,0.379441806911676,0.523716981373257
posterior,stderr,eta_r,0.380315991795221,0.498575126356143
posterior,stderr,eta_r,0.381190176678765,0.474525338995534
posterior,stderr,eta_r,0.38206436156231,0.451212911697043
posterior,stderr,eta_r,0.382938546445854,0.428604113935205
posterior,stderr,eta_r,0.383812731329399,0.406951848923115
posterior,stderr,eta_r,0.384686916212943,0.386632231529991
posterior,stderr,eta_r,0.385561101096488,0.367947464994276
posterior,stderr,eta_r,0.386435285980032,0.350993828178809
posterior,stderr,eta_r,0.387309470863577,0.335645764845966
posterior,stderr,eta_r,0.388183655747121,0.321638943547191
posterior,stderr,eta_r,0.389057840630666,0.308685756376315
posterior,stderr,eta_r,0.38993202551421,0.296551993755902
posterior,stderr,eta_r,0.390806210397755,0.28506135073162
posterior,stderr,eta_r,0.391680395281299,0.274046653948502
posterior,stderr,eta_r,0.392554580164844,0.263298430344935
posterior,stderr,eta_r,0.393428765048388,0.252555732055273
posterior,stderr,eta_r,0.394302949931933,0.24155132265539
posterior,stderr,eta_r,0.395177134815477,0.230088899266478
posterior,stderr,eta_r,0.396051319699022,0.218113940529288
posterior,stderr,eta_r,0.396925504582566,0.205745572199397
posterior,stderr,eta_r,0.397799689466111,0.193255810768969
posterior,stderr,eta_r,0.398673874349655,0.181003694779674
posterior,stderr,eta_r,0.3995480592332,0.169347464939463
posterior,stderr,eta_r,0.400422244116744,0.15856384988616
posterior,stderr,eta_r,0.401296429000289,0.148798254693658
posterior,stderr,eta_r,0.402170613883833,0.140055673247245
posterior,stderr,eta_r,0.403044798767378,0.13222602176463
posterior,stderr,eta_r,0.403918983650922,0.125127302799255
posterior,stderr,eta_r,0.404793168534467,0.118550148289981
posterior,stderr,eta_r,0.405667353418011,0.112295563093785
posterior,stderr,eta_r,0.406541538301556,0.106206063087461
posterior,stderr,eta_r,0.4074157231851,0.100191333809835
posterior,stderr,eta_r,0.408289908068645,0.094243045968265
posterior,stderr,eta_r,0.409164092952189,0.0884281319303337
posterior,stderr,eta_r,0.410038277835734,0.0828549650520239
posterior,stderr,eta_r,0.410912462719278,0.0776222856524063
posterior,stderr,eta_r,0.411786647602823,0.0727747990838667
posterior,stderr,eta_r,0.412660832486367,0.0682891288269374
posterior,stderr,eta_r,0.413535017369912,0.0640973141794397
posterior,stderr,eta_r,0.414409202253456,0.0601336794848433
posterior,stderr,eta_r,0.415283387137001,0.0563791535904976
posterior,stderr,eta_r,0.416157572020545,0.0528806985617819
posterior,stderr,eta_r,0.41703175690409,0.0497371378768681
posterior,stderr,eta_r,0.417905941787634,0.0470573192618546
posterior,stderr,eta_r,0.418780126671179,0.0449066480145611
posterior,stderr,eta_r,0.419654311554723,0.0432622108526511
posterior,stderr,eta_r,0.420528496438268,0.0419946428768807
posterior,stderr,eta_r,0.421402681321812,0.0408862721955142
posterior,stderr,eta_r,0.422276866205357,0.0396817450723675
posterior,stderr,eta_r,0.423151051088901,0.0381544158002032
posterior,stderr,eta_r,0.424025235972446,0.0361653277028693
posterior,stderr,eta_r,0.42489942085599,0.0336947562929122
posterior,stderr,eta_r,0.425773605739535,0.0308374261646419
posterior,stderr,eta_r,0.426647790623079,0.027766409078155
posterior,stderr,eta_r,0.427521975506624,0.0246812408890975
posterior,stderr,eta_r,0.428396160390168,0.0217588444830437
posterior,stderr,eta_r,0.429270345273713,0.0191211972581744
posterior,stderr,eta_r,0.430144530157257,0.0168248611326483
posterior,stderr,eta_r,0.431018715040802,0.0148693754000232
posterior,stderr,eta_r,0.431892899924346,0.0132172488276215
posterior,stderr,eta_r,0.432767084807891,0.0118178624951941
posterior,stderr,eta_r,0.433641269691435,0.0106289101864392
posterior,stderr,eta_r,0.43451545457498,0.00963023141361032
posterior,stderr,eta_r,0.435389639458524,0.0088260560263925
posterior,stderr,eta_r,0.436263824342069,0.00823425335892993
posterior,stderr,eta_r,0.437138009225613,0.00786605118042728
posterior,stderr,eta_r,0.438012194109158,0.0077051961181395
posterior,stderr,eta_r,0.438886378992702,0.00769769500667916
posterior,stderr,eta_r,0.439760563876247,0.00775893977635913
posterior,stderr,eta_r,0.440634748759791,0.00779549826954735
posterior,stderr,eta_r,0.441508933643336,0.00773027818281929
posterior,stderr,eta_r,0.44238311852688,0.00751856377299387
posterior,stderr,eta_r,0.443257303410425,0.00714952748951361
posterior,stderr,eta_r,0.444131488293969,0.00663743614717786
posterior,stderr,eta_r,0.445005673177514,0.00601142479739475
posterior,stderr,eta_r,0.445879858061058,0.00530985988697974
posterior,stderr,eta_r,0.446754042944603,0.00457899814870671
posterior,stderr,eta_r,0.447628227828147,0.00387187371280556
posterior,stderr,eta_r,0.448502412711692,0.00324437164917396
posterior,stderr,eta_r,0.449376597595236,0.00274867516931765
posterior,stderr,eta_r,0.450250782478781,0.00242597924240273
posterior,stderr,eta_r,0.451124967362325,0.00229961316741467
posterior,stderr,eta_r,0.45199915224587,0.00236858102951965
posterior,stderr,eta_r,0.452873337129414,0.00260216482987186
posterior,stderr,eta_r,0.453747522012959,0.00293834877647242
posterior,stderr,eta_r,0.454621706896503,0.0032899772995616
posterior,stderr,eta_r,0.455495891780048,0.00356061661602974
posterior,stderr,eta_r,0.456370076663592,0.00366735159736425
posterior,stderr,eta_r,0.457244261547136,0.00356300230140905
posterior,stderr,eta_r,0.458118446430681,0.00324881273527688
posterior,stderr,eta_r,0.458992631314226,0.00277200404660038
posterior,stderr,eta_r,0.45986681619777,0.0022091383234808
posterior,stderr,eta_r,0.460741001081315,0.0016423663889461
posterior,stderr,eta_r,0.461615185964859,0.00113798124914288
posterior,stderr,eta_r,0.462489370848404,0.000734341828809493
posterior,stderr,eta_r,0.463363555731948,0.000441049690987905
posterior,stderr,eta_r,0.464237740615493,0.000246411277599612
posterior,stderr,eta_r,0.465111925499037,0.000127995294079475
posterior,stderr,eta_r,0.465986110382582,6.17840025982641e-05
posterior,stderr,eta_r,0.466860295266126,2.77013905928269e-05
posterior,stderr,eta_r,0.467734480149671,1.15310397956758e-05
posterior,stderr,eta_r,0.468608665033215,4.45425610329231e-06
posterior,stderr,eta_r,0.469482849916759,1.59595038939919e-06
posterior,stderr,eta_r,0.470357034800304,5.30148652089224e-07
posterior,stderr,eta_r,0.471231219683849,1.63194687763379e-07
posterior,stderr,eta_r,0.472105404567393,4.65308613861737e-08
posterior,stderr,eta_r,0.472979589450937,1.22829253434986e-08
posterior,stderr,eta_r,0.473853774334482,3.00048275114762e-09
posterior,stderr,eta_r,0.474727959218026,6.77982558983103e-10
posterior,stderr,eta_r,0.475602144101571,1.41644918016937e-10
posterior,stderr,eta_r,0.476476328985115,2.73510103454555e-11
posterior,stderr,eta_r,0.47735051386866,4.87987428243741e-12
posterior,stderr,eta_r,0.478224698752205,8.03801469828613e-13
posterior,stderr,eta_r,0.479098883635749,1.23678844943242e-13
posterior,stderr,eta_r,0.479973068519293,1.86517468137026e-14
posterior,stderr,eta_r,0.480847253402838,2.44249065417534e-15
posterior,stderr,eta_r,0.481721438286382,1.11022302462516e-15
posterior,stderr,eta_r,0.482595623169927,8.88178419700125e-16
posterior,stderr,eta_r,0.483469808053472,0
posterior,stderr,eta_r,0.484343992937016,2.22044604925031e-16
posterior,stderr,eta_r,0.48521817782056,6.66133814775094e-16
posterior,stderr,eta_r,0.486092362704105,1.55431223447522e-15
posterior,stderr,eta_r,0.486966547587649,1.33226762955019e-15
posterior,stderr,eta_r,0.487840732471194,-2.22044604925031e-16
posterior,stderr,eta_r,0.488714917354738,1.11022302462516e-15
posterior,stderr,eta_r,0.489589102238283,-2.22044604925031e-16
posterior,stderr,eta_r,0.490463287121828,4.44089209850063e-16
posterior,stderr,eta_r,0.491337472005372,4.44089209850063e-16
posterior,stderr,eta_r,0.492211656888916,2.22044604925031e-16
posterior,stderr,eta_r,0.493085841772461,4.44089209850063e-16
posterior,stderr,eta_r,0.493960026656005,1.11022302462516e-15
posterior,stderr,eta_r,0.49483421153955,0
posterior,stderr,eta_r,0.495708396423094,0
posterior,stderr,eta_r,0.496582581306639,-4.44089209850063e-16
posterior,stderr,eta_r,0.497456766190183,-8.88178419700125e-16
posterior,stderr,eta_r,0.498330951073728,4.44089209850063e-16
posterior,stderr,eta_r,0.499205135957272,0
posterior,stderr,eta_r,0.500079320840817,-6.66133814775094e-16
posterior,stderr,eta_r,0.500953505724361,6.66133814775094e-16
posterior,stderr,eta_r,0.501827690607906,-4.44089209850063e-16
posterior,stderr,eta_r,0.50270187549145,4.44089209850063e-16
posterior,stderr,eta_r,0.503576060374995,8.88178419700125e-16
posterior,stderr,eta_r,0.504450245258539,-8.88178419700125e-16
posterior,stderr,eta_r,0.505324430142084,8.88178419700125e-16
posterior,stderr,eta_r,0.506198615025628,-4.44089209850063e-16
posterior,stderr,eta_r,0.507072799909173,1.11022302462516e-15
posterior,stderr,eta_r,0.507946984792717,6.66133814775094e-16
posterior,stderr,eta_r,0.508821169676262,-2.22044604925031e-16
posterior,stderr,eta_r,0.509695354559806,-2.22044604925031e-16
posterior,stderr,eta_r,0.510569539443351,-4.44089209850063e-16
posterior,stderr,eta_r,0.511443724326895,-4.44089209850063e-16
posterior,stderr,eta_r,0.51231790921044,-2.22044604925031e-16
posterior,stderr,eta_r,0.513192094093984,-6.66133814775094e-16
posterior,stderr,eta_r,0.514066278977529,8.88178419700125e-16
posterior,stderr,eta_r,0.514940463861073,2.22044604925031e-16
posterior,stderr,eta_r,0.515814648744618,-6.66133814775094e-16
posterior,stderr,eta_r,0.516688833628162,2.22044604925031e-16
posterior,stderr,eta_r,0.517563018511707,-1.11022302462516e-15
posterior,stderr,eta_r,0.518437203395251,2.22044604925031e-16
posterior,stderr,eta_r,0.519311388278796,-8.88178419700125e-16
posterior,stderr,eta_r,0.52018557316234,8.88178419700125e-16
posterior,stderr,eta_r,0.521059758045885,-2.22044604925031e-16
posterior,stderr,eta_r,0.521933942929429,2.22044604925031e-16
posterior,stderr,eta_r,0.522808127812974,4.44089209850063e-16
posterior,stderr,eta_r,0.523682312696518,4.44089209850063e-16
posterior,stderr,eta_r,0.524556497580063,1.33226762955019e-15
posterior,stderr,eta_r,0.525430682463607,0
posterior,stderr,eta_r,0.526304867347152,-2.22044604925031e-16
posterior,stderr,eta_r,0.527179052230696,-4.44089209850063e-16
posterior,stderr,eta_r,0.528053237114241,5.55111512312578e-16
posterior,stderr,eta_r,0.528927421997785,2.22044604925031e-16
posterior,stderr,eta_r,0.52980160688133,-4.44089209850063e-16
posterior,stderr,eta_r,0.530675791764874,5.55111512312578e-16
posterior,stderr,eta_r,0.531549976648419,4.44089209850063e-16
posterior,stderr,eta_r,0.532424161531963,-1.11022302462516e-16
posterior,stderr,eta_r,0.533298346415508,-3.33066907387547e-16
posterior,stderr,eta_r,0.534172531299052,-2.77555756156289e-16
posterior,stderr,eta_r,0.535046716182597,5.55111512312578e-16
posterior,stderr,eta_r,0.535920901066141,1.38777878078145e-15
posterior,stderr,eta_r,0.536795085949686,-2.22044604925031e-16
posterior,stderr,eta_r,0.53766927083323,7.7715611723761e-16
posterior,stderr,eta_r,0.538543455716775,0
posterior,stderr,eta_r,0.539417640600319,-5.55111512312578e-17
posterior,stderr,eta_r,0.540291825483864,-1.0547118733939e-15
posterior,stderr,eta_r,0.541166010367408,-3.60822483003176e-16
posterior,stderr,eta_r,0.542040195250953,-1.66533453693773e-16
posterior,stderr,eta_r,0.542914380134497,-4.44089209850063e-16
posterior,stderr,eta_r,0.543788565018042,-8.88178419700125e-16
posterior,stderr,eta_r,0.544662749901586,-3.33066907387547e-16
posterior,stderr,eta_r,0.545536934785131,-1.94289029309402e-16
posterior,stderr,eta_r,0.546411119668675,-4.71844785465692e-16
posterior,stderr,eta_r,0.54728530455222,-1.0547118733939e-15
posterior,skew,eta_a,-1.51758457906721,5.55111512312578e-17
posterior,skew,eta_a,-1.51152545554349,-2.77555756156289e-17
posterior,skew,eta_a,-1.50546633201978,8.32667268468867e-17
posterior,skew,eta_a,-1.49940720849606,4.85722573273506e-17
posterior,skew,eta_a,-1.49334808497235,-9.71445146547012e-17
posterior,skew,eta_a,-1.48728896144863,3.46944695195361e-17
posterior,skew,eta_a,-1.48122983792492,0
posterior,skew,eta_a,-1.4751707144012,3.46944695195361e-17
posterior,skew,eta_a,-1.46911159087749,-6.93889390390723e-17
posterior,skew,eta_a,-1.46305246735377,-3.46944695195361e-18
posterior,skew,eta_a,-1.45699334383006,2.77555756156289e-17
posterior,skew,eta_a,-1.45093422030634,-4.5102810375397e-17
posterior,skew,eta_a,-1.44487509678263,-6.24500451351651e-17
posterior,skew,eta_a,-1.43881597325891,-5.20417042793042e-17
posterior,skew,eta_a,-1.4327568497352,-4.5102810375397e-17
posterior,skew,eta_a,-1.42669772621148,3.46944695195361e-18
posterior,skew,eta_a,-1.42063860268777,-7.63278329429795e-17
posterior,skew,eta_a,-1.41457947916406,-6.93889390390723e-18
posterior,skew,eta_a,-1.40852035564034,-5.55111512312578e-17
posterior,skew,eta_a,-1.40246123211663,-5.55111512312578e-17
posterior,skew,eta_a,-1.39640210859291,-8.32667268468867e-17
posterior,skew,eta_a,-1.3903429850692,-6.24500451351651e-17
posterior,skew,eta_a,-1.38428386154548,-5.55111512312578e-17
posterior,skew,eta_a,-1.37822473802177,-3.46944695195361e-17
posterior,skew,eta_a,-1.37216561449805,-4.16333634234434e-17
posterior,skew,eta_a,-1.36610649097434,2.77555756156289e-17
posterior,skew,eta_a,-1.36004736745062,4.16333634234434e-17
posterior,skew,eta_a,-1.35398824392691,6.93889390390723e-17
posterior,skew,eta_a,-1.34792912040319,-1.38777878078145e-17
posterior,skew,eta_a,-1.34186999687948,-2.77555756156289e-17
posterior,skew,eta_a,-1.33581087335576,-4.85722573273506e-17
posterior,skew,eta_a,-1.32975174983205,-6.24500451351651e-17
posterior,skew,eta_a,-1.32369262630833,-5.55111512312578e-17
posterior,skew,eta_a,-1.31763350278462,-2.77555756156289e-17
posterior,skew,eta_a,-1.3115743792609,-4.16333634234434e-17
posterior,skew,eta_a,-1.30551525573719,1.38777878078145e-17
posterior,skew,eta_a,-1.29945613221348,-8.32667268468867e-17
posterior,skew,eta_a,-1.29339700868976,1.38777878078145e-17
posterior,skew,eta_a,-1.28733788516605,-6.93889390390723e-17
posterior,skew,eta_a,-1.28127876164233,2.77555756156289e-17
posterior,skew,eta_a,-1.27521963811862,-2.77555756156289e-17
posterior,skew,eta_a,-1.2691605145949,-1.38777878078145e-17
posterior,skew,eta_a,-1.26310139107119,2.77555756156289e-17
posterior,skew,eta_a,-1.25704226754747,2.77555756156289e-17
posterior,skew,eta_a,-1.25098314402376,-4.16333634234434e-17
posterior,skew,eta_a,-1.24492402050004,-6.24500451351651e-17
posterior,skew,eta_a,-1.23886489697633,2.08166817117217e-17
posterior,skew,eta_a,-1.23280577345261,-7.63278329429795e-17
posterior,skew,eta_a,-1.2267466499289,2.77555756156289e-17
posterior,skew,eta_a,-1.22068752640518,-8.32667268468867e-17
posterior,skew,eta_a,-1.21462840288147,-2.08166817117217e-17
posterior,skew,eta_a,-1.20856927935775,6.24500451351651e-17
posterior,skew,eta_a,-1.20251015583404,3.46944695195361e-17
posterior,skew,eta_a,-1.19645103231032,9.0205620750794e-17
posterior,skew,eta_a,-1.19039190878661,-6.93889390390723e-18
posterior,skew,eta_a,-1.1843327852629,4.85722573273506e-17
posterior,skew,eta_a,-1.17827366173918,-2.77555756156289e-17
posterior,skew,eta_a,-1.17221453821547,5.55111512312578e-17
posterior,skew,eta_a,-1.16615541469175,-2.77555756156289e-17
posterior,skew,eta_a,-1.16009629116804,9.0205620750794e-17
posterior,skew,eta_a,-1.15403716764432,1.38777878078145e-17
posterior,skew,eta_a,-1.14797804412061,-1.38777878078145e-17
posterior,skew,eta_a,-1.14191892059689,-1.04083408558608e-16
posterior,skew,eta_a,-1.13585979707318,-5.55111512312578e-17
posterior,skew,eta_a,-1.12980067354946,-7.63278329429795e-17
posterior,skew,eta_a,-1.12374155002575,1.38777878078145e-17
posterior,skew,eta_a,-1.11768242650203,-4.16333634234434e-17
posterior,skew,eta_a,-1.11162330297832,4.85722573273506e-17
posterior,skew,eta_a,-1.1055641794546,-5.55111512312578e-17
posterior,skew,eta_a,-1.09950505593089,4.16333634234434e-17
posterior,skew,eta_a,-1.09344593240717,-1.38777878078145e-17
posterior,skew,eta_a,-1.08738680888346,-6.93889390390723e-17
posterior,skew,eta_a,-1.08132768535974,-2.08166817117217e-17
posterior,skew,eta_a,-1.07526856183603,-7.97972798949331e-17
posterior,skew,eta_a,-1.06920943831232,1.00613961606655e-16
posterior,skew,eta_a,-1.0631503147886,9.08995101411847e-16
posterior,skew,eta_a,-1.05709119126489,5.37417332857615e-15
posterior,skew,eta_a,-1.05103206774117,2.91884572067858e-14
posterior,skew,eta_a,-1.04497294421746,1.50466444859276e-13
posterior,skew,eta_a,-1.03891382069374,7.27348736795363e-13
posterior,skew,eta_a,-1.03285469717003,3.29907282048403e-12
posterior,skew,eta_a,-1.02679557364631,1.40416497873552e-11
posterior,skew,eta_a,-1.0207364501226,5.60853828657226e-11
posterior,skew,eta_a,-1.01467732659888,2.10241619252871e-10
posterior,skew,eta_a,-1.00861820307517,7.39707642360976e-10
posterior,skew,eta_a,-1.00255907955145,2.44296481655137e-09
posterior,skew,eta_a,-0.996499956027739,7.57433540193864e-09
posterior,skew,eta_a,-0.990440832504024,2.20502240771969e-08
posterior,skew,eta_a,-0.984381708980309,6.02859389874089e-08
