distribution,type,parameter,x,density
posterior,stderr,eta_e,0.0123538648720898,9.99200722162641e-16
posterior,stderr,eta_e,0.0126304983489073,1.52655665885959e-15
posterior,stderr,eta_e,0.0129071318257247,3.24740234702858e-15
posterior,stderr,eta_e,0.0131837653025422,-3.60822483003176e-16
posterior,stderr,eta_e,0.0134603987793596,3.1641356201817e-15
posterior,stderr,eta_e,0.0137370322561771,-1.40165656858926e-15
posterior,stderr,eta_e,0.0140136657329945,1.2490009027033e-16
posterior,stderr,eta_e,0.014290299209812,7.63278329429795e-16
posterior,stderr,eta_e,0.0145669326866294,-1.2490009027033e-15
posterior,stderr,eta_e,0.0148435661634469,1.95676808090184e-15
posterior,stderr,eta_e,0.0151201996402643,-2.04003480774873e-15
posterior,stderr,eta_e,0.0153968331170818,1.2490009027033e-16
posterior,stderr,eta_e,0.0156734665938992,-4.16333634234434e-16
posterior,stderr,eta_e,0.0159501000707167,-1.31838984174237e-15
posterior,stderr,eta_e,0.0162267335475342,1.58206781009085e-15
posterior,stderr,eta_e,0.0165033670243516,-3.33066907387547e-16
posterior,stderr,eta_e,0.016780000501169,4.16333634234434e-16
posterior,stderr,eta_e,0.0170566339779865,1.27675647831893e-15
posterior,stderr,eta_e,0.017333267454804,2.52575738102223e-15
posterior,stderr,eta_e,0.0176099009316214,1.22124532708767e-15
posterior,stderr,eta_e,0.0178865344084389,8.74300631892311e-16
posterior,stderr,eta_e,0.0181631678852563,2.77555756156289e-16
posterior,stderr,eta_e,0.0184398013620738,-2.26207941267376e-15
posterior,stderr,eta_e,0.0187164348388912,-2.63677968348475e-16
posterior,stderr,eta_e,0.0189930683157087,-1.80411241501588e-16
posterior,stderr,eta_e,0.0192697017925261,6.93889390390723e-17
posterior,stderr,eta_e,0.0195463352693436,-1.1518563880486e-15
posterior,stderr,eta_e,0.019822968746161,-2.33146835171283e-15
posterior,stderr,eta_e,0.0200996022229785,1.85268467234323e-15
posterior,stderr,eta_e,0.0203762356997959,-1.11022302462516e-16
posterior,stderr,eta_e,0.0206528691766134,-2.53963516883005e-15
posterior,stderr,eta_e,0.0209295026534308,-2.35922392732846e-16
posterior,stderr,eta_e,0.0212061361302483,-1.50573997714787e-15
posterior,stderr,eta_e,0.0214827696070657,-3.65679708735911e-15
posterior,stderr,eta_e,0.0217594030838832,5.27355936696949e-16
posterior,stderr,eta_e,0.0220360365607006,7.63278329429795e-17
posterior,stderr,eta_e,0.0223126700375181,-1.20736753927986e-15
posterior,stderr,eta_e,0.0225893035143355,-2.019218126037e-15
posterior,stderr,eta_e,0.022865936991153,-3.95863897217907e-15
posterior,stderr,eta_e,0.0231425704679704,-9.43689570931383e-16
posterior,stderr,eta_e,0.0234192039447879,-2.03656536079677e-15
posterior,stderr,eta_e,0.0236958374216053,-9.78384040450919e-16
posterior,stderr,eta_e,0.0239724708984228,-1.56472057533108e-15
posterior,stderr,eta_e,0.0242491043752402,-7.59808882477842e-16
posterior,stderr,eta_e,0.0245257378520577,-6.93889390390723e-17
posterior,stderr,eta_e,0.0248023713288751,-1.34267597040605e-15
posterior,stderr,eta_e,0.0250790048056926,-4.00027233560252e-15
posterior,stderr,eta_e,0.02535563828251,-7.07767178198537e-16
posterior,stderr,eta_e,0.0256322717593275,1.75900960464048e-15
posterior,stderr,eta_e,0.0259089052361449,-2.98372437868011e-16
posterior,stderr,eta_e,0.0261855387129624,-1.13277442981286e-15
posterior,stderr,eta_e,0.0264621721897798,-2.32973362823685e-15
posterior,stderr,eta_e,0.0267388056665973,2.27248775352962e-16
posterior,stderr,eta_e,0.0270154391434147,-1.09807996029332e-15
posterior,stderr,eta_e,0.0272920726202322,-5.3256010712488e-15
posterior,stderr,eta_e,0.0275687060970496,-2.72351585728359e-16
posterior,stderr,eta_e,0.0278453395738671,1.02001740387436e-15
posterior,stderr,eta_e,0.0281219730506846,1.92380833485828e-15
posterior,stderr,eta_e,0.028398606527502,2.72698530423554e-15
posterior,stderr,eta_e,0.0286752400043195,1.01221114823247e-14
posterior,stderr,eta_e,0.0289518734811369,1.17192713866565e-13
posterior,stderr,eta_e,0.0292285069579544,1.169681539126e-12
posterior,stderr,eta_e,0.0295051404347718,1.03736359780005e-11
posterior,stderr,eta_e,0.0297817739115893,8.1511849353566e-11
posterior,stderr,eta_e,0.0300584073884067,5.66458026318717e-10
posterior,stderr,eta_e,0.0303350408652242,3.48243813126647e-09
posterior,stderr,eta_e,0.0306116743420416,1.89455562774402e-08
posterior,stderr,eta_e,0.0308883078188591,9.12522483218631e-08
posterior,stderr,eta_e,0.0311649412956765,3.89379271440587e-07
posterior,stderr,eta_e,0.031441574772494,1.47330086998701e-06
posterior,stderr,eta_e,0.0317182082493114,4.94963159753704e-06
posterior,stderr,eta_e,0.0319948417261289,1.47932159890451e-05
posterior,stderr,eta_e,0.0322714752029463,3.94477886764113e-05
posterior,stderr,eta_e,0.0325481086797638,9.42635155351717e-05
posterior,stderr,eta_e,0.0328247421565812,0.000203157201504404
posterior,stderr,eta_e,0.0331013756333987,0.0003986047021826
posterior,stderr,eta_e,0.0333780091102161,0.00072113449845205
posterior,stderr,eta_e,0.0336546425870336,0.0012221842609807
posterior,stderr,eta_e,0.033931276063851,0.00197337676714068
posterior,stderr,eta_e,0.0342079095406685,0.00307778358875499
posterior,stderr,eta_e,0.0344845430174859,0.00466886913739119
posterior,stderr,eta_e,0.0347611764943034,0.00688269008432866
posterior,stderr,eta_e,0.0350378099711208,0.00980777746014631
posterior,stderr,eta_e,0.0353144434479383,0.0134479118213301
posterior,stderr,eta_e,0.0355910769247557,0.0177508501511378
posterior,stderr,eta_e,0.0358677104015732,0.0227337825689402
posterior,stderr,eta_e,0.0361443438783906,0.0286714450090953
posterior,stderr,eta_e,0.0364209773552081,0.036248292118291
posterior,stderr,eta_e,0.0366976108320255,0.0465796893840724
posterior,stderr,eta_e,0.036974244308843,0.0610981365671963
posterior,stderr,eta_e,0.0372508777856604,0.081397860185904
posterior,stderr,eta_e,0.0375275112624779,0.109123064929948
posterior,stderr,eta_e,0.0378041447392954,0.145875989376522
posterior,stderr,eta_e,0.0380807782161128,0.193052179868995
posterior,stderr,eta_e,0.0383574116929302,0.251586944801018
posterior,stderr,eta_e,0.0386340451697477,0.321741014093969
posterior,stderr,eta_e,0.0389106786465652,0.40309921032086
posterior,stderr,eta_e,0.0391873121233826,0.494851422804931
posterior,stderr,eta_e,0.0394639456002001,0.596266082606889
posterior,stderr,eta_e,0.0397405790770175,0.707165932538825
posterior,stderr,eta_e,0.040017212553835,0.828224827599201
posterior,stderr,eta_e,0.0402938460306524,0.961020143122961
posterior,stderr,eta_e,0.0405704795074699,1.10792416513976
posterior,stderr,eta_e,0.0408471129842873,1.27195860495646
posterior,stderr,eta_e,0.0411237464611048,1.45661933915735
posterior,stderr,eta_e,0.0414003799379222,1.66557881634352
posterior,stderr,eta_e,0.0416770134147397,1.90228816935809
posterior,stderr,eta_e,0.0419536468915571,2.16969772195743
posterior,stderr,eta_e,0.0422302803683746,2.47022899404943
posterior,stderr,eta_e,0.042506913845192,2.80574096740062
posterior,stderr,eta_e,0.0427835473220095,3.17707913331544
posterior,stderr,eta_e,0.0430601807988269,3.58332110430689
posterior,stderr,eta_e,0.0433368142756444,4.02160362360178
posterior,stderr,eta_e,0.0436134477524618,4.48840969613218
posterior,stderr,eta_e,0.0438900812292793,4.98202835711491
posterior,stderr,eta_e,0.0441667147060967,5.50450775624463
posterior,stderr,eta_e,0.0444433481829142,6.06124972468552
posterior,stderr,eta_e,0.0447199816597316,6.65795201428738
posterior,stderr,eta_e,0.0449966151365491,7.29686210149872
posterior,stderr,eta_e,0.0452732486133665,7.97540800251558
posterior,stderr,eta_e,0.045549882090184,8.68900602405346
posterior,stderr,eta_e,0.0458265155670014,9.43680965048195
posterior,stderr,eta_e,0.0461031490438189,10.226530059436
posterior,stderr,eta_e,0.0463797825206363,11.0742962123392
posterior,stderr,eta_e,0.0466564159974538,11.9981920957385
posterior,stderr,eta_e,0.0469330494742712,13.008120959266
posterior,stderr,eta_e,0.0472096829510887,14.0976357773049
posterior,stderr,eta_e,0.0474863164279061,15.2432566814003
posterior,stderr,eta_e,0.0477629499047236,16.4129729226044
posterior,stderr,eta_e,0.048039583381541,17.5799479755073
posterior,stderr,eta_e,0.0483162168583585,18.7336578408655
posterior,stderr,eta_e,0.0485928503351759,19.8818598730181
posterior,stderr,eta_e,0.0488694838119934,21.0425145744626
posterior,stderr,eta_e,0.0491461172888108,22.2310661900687
posterior,stderr,eta_e,0.0494227507656283,23.4509098948521
posterior,stderr,eta_e,0.0496993842424458,24.6922007369095
posterior,stderr,eta_e,0.0499760177192632,25.938808984749
posterior,stderr,eta_e,0.0502526511960807,27.1786735280273
posterior,stderr,eta_e,0.0505292846728981,28.4112482065511
posterior,stderr,eta_e,0.0508059181497156,29.6476728654707
posterior,stderr,eta_e,0.051082551626533,30.9036311002465
posterior,stderr,eta_e,0.0513591851033505,32.1889831540011
posterior,stderr,eta_e,0.0516358185801679,33.499596320302
posterior,stderr,eta_e,0.0519124520569854,34.8150503088779
posterior,stderr,eta_e,0.0521890855338028,36.10307063141
posterior,stderr,eta_e,0.0524657190106203,37.3292775640471
posterior,stderr,eta_e,0.0527423524874377,38.4689982412971
posterior,stderr,eta_e,0.0530189859642552,39.5163426128728
posterior,stderr,eta_e,0.0532956194410726,40.4859148767273
posterior,stderr,eta_e,0.0535722529178901,41.4056119142708
posterior,stderr,eta_e,0.0538488863947075,42.303450015893
posterior,stderr,eta_e,0.054125519871525,43.1942006182044
posterior,stderr,eta_e,0.0544021533483424,44.0714640165072
posterior,stderr,eta_e,0.0546787868251599,44.9086187193367
posterior,stderr,eta_e,0.0549554203019773,45.6688514559351
posterior,stderr,eta_e,0.0552320537787948,46.3205477098148
posterior,stderr,eta_e,0.0555086872556122,46.851089625467
posterior,stderr,eta_e,0.0557853207324297,47.2721481671599
posterior,stderr,eta_e,0.0560619542092471,47.6139072052699
posterior,stderr,eta_e,0.0563385876860646,47.9118231393786
posterior,stderr,eta_e,0.056615221162882,48.1931930309892
posterior,stderr,eta_e,0.0568918546396995,48.4696186889369
posterior,stderr,eta_e,0.0571684881165169,48.7370187997263
posterior,stderr,eta_e,0.0574451215933344,48.9810014049829
posterior,stderr,eta_e,0.0577217550701518,49.1844222333829
posterior,stderr,eta_e,0.0579983885469693,49.3346181347555
posterior,stderr,eta_e,0.0582750220237867,49.427871869455
posterior,stderr,eta_e,0.0585516555006042,49.4685458222018
posterior,stderr,eta_e,0.0588282889774216,49.4626096761741
posterior,stderr,eta_e,0.0591049224542391,49.4099442725701
posterior,stderr,eta_e,0.0593815559310565,49.3020377397623
posterior,stderr,eta_e,0.059658189407874,49.1273222258145
posterior,stderr,eta_e,0.0599348228846915,48.8786827314619
posterior,stderr,eta_e,0.0602114563615089,48.5552050464567
posterior,stderr,eta_e,0.0604880898383264,48.1566337448258
posterior,stderr,eta_e,0.0607647233151438,47.6774563744274
posterior,stderr,eta_e,0.0610413567919613,47.1083588995714
posterior,stderr,eta_e,0.0613179902687787,46.445071701389
posterior,stderr,eta_e,0.0615946237455962,45.6969567829743
posterior,stderr,eta_e,0.0618712572224136,44.8879152514079
posterior,stderr,eta_e,0.0621478906992311,44.0491654043749
posterior,stderr,eta_e,0.0624245241760485,43.2096288663762
posterior,stderr,eta_e,0.062701157652866,42.3896732509528
posterior,stderr,eta_e,0.0629777911296834,41.5992117453026
posterior,stderr,eta_e,0.0632544246065009,40.8372929826789
posterior,stderr,eta_e,0.0635310580833183,40.0911663474005
posterior,stderr,eta_e,0.0638076915601358,39.3367818690848
posterior,stderr,eta_e,0.0640843250369532,38.5446208049862
posterior,stderr,eta_e,0.0643609585137707,37.6914393694248
posterior,stderr,eta_e,0.0646375919905881,36.7723891452264
posterior,stderr,eta_e,0.0649142254674056,35.8051298412338
posterior,stderr,eta_e,0.065190858944223,34.8217202342043
posterior,stderr,eta_e,0.0654674924210405,33.8527209754761
posterior,stderr,eta_e,0.0657441258978579,32.9141284713724
posterior,stderr,eta_e,0.0660207593746754,32.005976483039
posterior,stderr,eta_e,0.0662973928514928,31.1223928026163
posterior,stderr,eta_e,0.0665740263283103,30.2635675871088
posterior,stderr,eta_e,0.0668506598051277,29.4385908490586
posterior,stderr,eta_e,0.0671272932819452,28.6564079461054
posterior,stderr,eta_e,0.0674039267587626,27.9131155005877
posterior,stderr,eta_e,0.0676805602355801,27.1873031164148
posterior,stderr,eta_e,0.0679571937123975,26.4480587064412
posterior,stderr,eta_e,0.068233827189215,25.669764169545
posterior,stderr,eta_e,0.0685104606660324,24.8434937977946
posterior,stderr,eta_e,0.0687870941428499,23.9790326613155
posterior,stderr,eta_e,0.0690637276196673,23.0986581614293
posterior,stderr,eta_e,0.0693403610964848,22.2276751503904
posterior,stderr,eta_e,0.0696169945733023,21.3861839888393
posterior,stderr,eta_e,0.0698936280501197,20.5844369686164
posterior,stderr,eta_e,0.0701702615269371,19.8224950834102
posterior,stderr,eta_e,0.0704468950037546,19.0935806760324
posterior,stderr,eta_e,0.070723528480572,18.3890974782036
posterior,stderr,eta_e,0.0710001619573895,17.7026118591465
posterior,stderr,eta_e,0.071276795434207,17.0311249980613
posterior,stderr,eta_e,0.0715534289110244,16.3740487047831
posterior,stderr,eta_e,0.0718300623878419,15.7316426034093
posterior,stderr,eta_e,0.0721066958646593,15.1043464562038
posterior,stderr,eta_e,0.0723833293414768,14.4931115043963
posterior,stderr,eta_e,0.0726599628182942,13.8998110254867
posterior,stderr,eta_e,0.0729365962951117,13.3269157657789
posterior,stderr,eta_e,0.0732132297719291,12.7766142211147
posterior,stderr,eta_e,0.0734898632487466,12.25026477073
posterior,stderr,eta_e,0.073766496725564,11.7485361354175
posterior,stderr,eta_e,0.0740431302023815,11.2714296289509
posterior,stderr,eta_e,0.0743197636791989,10.8172458314735
posterior,stderr,eta_e,0.0745963971560164,10.3809874756324
posterior,stderr,eta_e,0.0748730306328338,9.9541101744674
posterior,stderr,eta_e,0.0751496641096513,9.527097952008
posterior,stderr,eta_e,0.0754262975864687,9.09417127224497
posterior,stderr,eta_e,0.0757029310632862,8.65742530393776
posterior,stderr,eta_e,0.0759795645401036,8.22749046123901
posterior,stderr,eta_e,0.0762561980169211,7.81956992414466
posterior,stderr,eta_e,0.0765328314937385,7.44643952737713
posterior,stderr,eta_e,0.076809464970556,7.11214969567727
posterior,stderr,eta_e,0.0770860984473734,6.81018940507084
posterior,stderr,eta_e,0.0773627319241909,6.52729472587599
posterior,stderr,eta_e,0.0776393654010083,6.25049445556737
posterior,stderr,eta_e,0.0779159988778258,5.97305333367535
posterior,stderr,eta_e,0.0781926323546432,5.69604245768564
posterior,stderr,eta_e,0.0784692658314607,5.42525429023889
posterior,stderr,eta_e,0.0787458993082781,5.16590844149261
posterior,stderr,eta_e,0.0790225327850956,4.91859407662876
posterior,stderr,eta_e,0.079299166261913,4.67888821044853
posterior,stderr,eta_e,0.0795757997387305,4.44069059820657
posterior,stderr,eta_e,0.0798524332155479,4.20087116481781
posterior,stderr,eta_e,0.0801290666923654,3.96196503173846
posterior,stderr,eta_e,0.0804057001691828,3.73111123682789
posterior,stderr,eta_e,0.0806823336460003,3.51616152300013
posterior,stderr,eta_e,0.0809589671228177,3.3217234550527
posterior,stderr,eta_e,0.0812356005996352,3.14749294166208
posterior,stderr,eta_e,0.0815122340764527,2.98925829654417
posterior,stderr,eta_e,0.0817888675532701,2.84130982916163
posterior,stderr,eta_e,0.0820655010300876,2.69877614728463
posterior,stderr,eta_e,0.082342134506905,2.55911342295095
posterior,stderr,eta_e,0.0826187679837224,2.42254169457214
posterior,stderr,eta_e,0.0828954014605399,2.29141039079416
posterior,stderr,eta_e,0.0831720349373574,2.16873450898312
posterior,stderr,eta_e,0.0834486684141748,2.05658303223042
posterior,stderr,eta_e,0.0837253018909923,1.95512567570634
posterior,stderr,eta_e,0.0840019353678097,1.86263081375396
posterior,stderr,eta_e,0.0842785688446272,1.77599687387467
posterior,stderr,eta_e,0.0845552023214446,1.69125206923079
posterior,stderr,eta_e,0.0848318357982621,1.60402266213341
posterior,stderr,eta_e,0.0851084692750795,1.51050053942095
posterior,stderr,eta_e,0.085385102751897,1.40910208625288
posterior,stderr,eta_e,0.0856617362287144,1.30197003929769
posterior,stderr,eta_e,0.0859383697055319,1.19491666171656
posterior,stderr,eta_e,0.0862150031823493,1.09524709830174
posterior,stderr,eta_e,0.0864916366591668,1.00857949100334
posterior,stderr,eta_e,0.0867682701359842,0.936705097935719
posterior,stderr,eta_e,0.0870449036128017,0.877750799842912
posterior,stderr,eta_e,0.0873215370896191,0.828122569676949
posterior,stderr,eta_e,0.0875981705664366,0.784552060002044
posterior,stderr,eta_e,0.087874804043254,0.744949500639605
posterior,stderr,eta_e,0.0881514375200715,0.708083836010129
posterior,stderr,eta_e,0.0884280709968889,0.673028214178523
posterior,stderr,eta_e,0.0887047044737064,0.639113631351307
posterior,stderr,eta_e,0.0889813379505238,0.606273292713809
posterior,stderr,eta_e,0.0892579714273413,0.575105601074029
posterior,stderr,eta_e,0.0895346049041588,0.546249062353917
posterior,stderr,eta_e,0.0898112383809762,0.519419812948769
posterior,stderr,eta_e,0.0900878718577936,0.492950664491747
posterior,stderr,eta_e,0.0903645053346111,0.464407423514536
posterior,stderr,eta_e,0.0906411388114285,0.432031245891516
posterior,stderr,eta_e,0.090917772288246,0.396036865530259
posterior,stderr,eta_e,0.0911944057650634,0.358793355853017
posterior,stderr,eta_e,0.0914710392418809,0.32368055663554
posterior,stderr,eta_e,0.0917476727186984,0.293376529910985
posterior,stderr,eta_e,0.0920243061955158,0.268724769338749
posterior,stderr,eta_e,0.0923009396723332,0.248842067342762
posterior,stderr,eta_e,0.0925775731491507,0.232182353625219
posterior,stderr,eta_e,0.0928542066259682,0.217649787308176
posterior,stderr,eta_e,0.0931308401027856,0.204998442861182
posterior,stderr,eta_e,0.0934074735796031,0.194427513865608
posterior,stderr,eta_e,0.0936841070564205,0.185867125513207
posterior,stderr,eta_e,0.093960740533238,0.178546986230152
posterior,stderr,eta_e,0.0942373740100554,0.171123570241675
posterior,stderr,eta_e,0.0945140074868729,0.162248245530414
posterior,stderr,eta_e,0.0947906409636903,0.151230473847429
posterior,stderr,eta_e,0.0950672744405078,0.138423421542381
posterior,stderr,eta_e,0.0953439079173252,0.125094516663324
posterior,stderr,eta_e,0.0956205413941427,0.112809988348511
posterior,stderr,eta_e,0.0958971748709601,0.102662735400893
posterior,stderr,eta_e,0.0961738083477776,0.0948034496822782
posterior,stderr,eta_e,0.096450441824595,0.088550267471017
posterior,stderr,eta_e,0.0967270753014125,0.0829614911910799
posterior,stderr,eta_e,0.0970037087782299,0.0774634169198354
posterior,stderr,eta_e,0.0972803422550474,0.0721427109179007
posterior,stderr,eta_e,0.0975569757318648,0.0675757448334391
posterior,stderr,eta_e,0.0978336092086823,0.0643492213032039
posterior,stderr,eta_e,0.0981102426854997,0.0625690732330782
posterior,stderr,eta_e,0.0983868761623172,0.0616408868926855
posterior,stderr,eta_e,0.0986635096391346,0.060467867790802
posterior,stderr,eta_e,0.0989401431159521,0.0579854068549284
posterior,stderr,eta_e,0.0992167765927695,0.0537300824479178
posterior,stderr,eta_e,0.099493410069587,0.0480891455796358
posterior,stderr,eta_e,0.0997700435464044,0.0420783009755143
posterior,stderr,eta_e,0.100046677023222,0.0368193260719479
posterior,stderr,eta_e,0.100323310500039,0.0330720769438754
posterior,stderr,eta_e,0.100599943976857,0.0310720530883364
posterior,stderr,eta_e,0.100876577453674,0.0306493018422875
posterior,stderr,eta_e,0.101153210930492,0.0314143469454941
posterior,stderr,eta_e,0.101429844407309,0.0328421896226974
posterior,stderr,eta_e,0.101706477884127,0.0342790169267669
posterior,stderr,eta_e,0.101983111360944,0.0350185246747429
posterior,stderr,eta_e,0.102259744837761,0.0345189483654081
posterior,stderr,eta_e,0.102536378314579,0.0326480733958299
posterior,stderr,eta_e,0.102813011791396,0.0297587856707026
posterior,stderr,eta_e,0.103089645268214,0.0265110999863359
posterior,stderr,eta_e,0.103366278745031,0.02355321520043
posterior,stderr,eta_e,0.103642912221849,0.0212630144037442
posterior,stderr,eta_e,0.103919545698666,0.0196755454498699
posterior,stderr,eta_e,0.104196179175484,0.0185854354349987
posterior,stderr,eta_e,0.104472812652301,0.0177300112907551
posterior,stderr,eta_e,0.104749446129119,0.0169488017427374
posterior,stderr,eta_e,0.105026079605936,0.0162447013716137
posterior,stderr,eta_e,0.105302713082753,0.0157235676718549
posterior,stderr,eta_e,0.105579346559571,0.01545596850671
posterior,stderr,eta_e,0.105855980036388,0.015359055368078
posterior,stderr,eta_e,0.106132613513206,0.0151943624088784
posterior,stderr,eta_e,0.106409246990023,0.0147011387690307
posterior,stderr,eta_e,0.106685880466841,0.0137771255008206
posterior,stderr,eta_e,0.106962513943658,0.0125666227901848
posterior,stderr,eta_e,0.107239147420476,0.0113773589175335
posterior,stderr,eta_e,0.107515780897293,0.0104823404027185
posterior,stderr,eta_e,0.107792414374111,0.00995409927073865
posterior,stderr,eta_e,0.108069047850928,0.00964549400740067
posterior,stderr,eta_e,0.108345681327745,0.00930918385410847
posterior,stderr,eta_e,0.108622314804563,0.00875027447370571
posterior,stderr,eta_e,0.10889894828138,0.00790988434962674
posterior,stderr,eta_e,0.109175581758198,0.00685556652309203
posterior,stderr,eta_e,0.109452215235015,0.00572266659055212
posterior,stderr,eta_e,0.109728848711833,0.00465745934003439
posterior,stderr,eta_e,0.11000548218865,0.00377960286709632
posterior,stderr,eta_e,0.110282115665468,0.00315799376328721
posterior,stderr,eta_e,0.110558749142285,0.00279795495789065
posterior,stderr,eta_e,0.110835382619102,0.00264692154413065
posterior,stderr,eta_e,0.11111201609592,0.00261968913700739
posterior,stderr,eta_e,0.111388649572737,0.00263051487640598
posterior,stderr,eta_e,0.111665283049555,0.00261698994236215
posterior,stderr,eta_e,0.111941916526372,0.00255093439676984
posterior,stderr,eta_e,0.11221855000319,0.00243916362310356
posterior,stderr,eta_e,0.112495183480007,0.0023147288616023
posterior,stderr,eta_e,0.112771816956825,0.0022173941415426
posterior,stderr,eta_e,0.113048450433642,0.00216958628301491
posterior,stderr,eta_e,0.11332508391046,0.00216293965499654
posterior,stderr,eta_e,0.113601717387277,0.00216688399692923
posterior,stderr,eta_e,0.113878350864094,0.00215419950268226
posterior,stderr,eta_e,0.114154984340912,0.00212415554405954
posterior,stderr,eta_e,0.114431617817729,0.00210556225902958
posterior,stderr,eta_e,0.114708251294547,0.00213789501346273
posterior,stderr,eta_e,0.114984884771364,0.00224388085816996
posterior,stderr,eta_e,0.115261518248182,0.0024102815538114
posterior,stderr,eta_e,0.115538151724999,0.00258759789090579
posterior,stderr,eta_e,0.115814785201817,0.00271198142205287
posterior,stderr,eta_e,0.116091418678634,0.00274372183877847
posterior,stderr,eta_e,0.116368052155452,0.00270292569030373
posterior,stderr,eta_e,0.116644685632269,0.00267348712580473
posterior,stderr,eta_e,0.116921319109086,0.00275902425758368
posterior,stderr,eta_e,0.117197952585904,0.00301009942489205
posterior,stderr,eta_e,0.117474586062721,0.00337299193959506
posterior,stderr,eta_e,0.117751219539539,0.00370378839778995
posterior,stderr,eta_e,0.118027853016356,0.00384519393251681
posterior,stderr,eta_e,0.118304486493174,0.00371352484355292
posterior,stderr,eta_e,0.118581119969991,0.00333466736917387
posterior,stderr,eta_e,0.118857753446809,0.00281027981287352
posterior,stderr,eta_e,0.119134386923626,0.00225049697479562
posterior,stderr,eta_e,0.119411020400443,0.00172665590442467
posterior,stderr,eta_e,0.119687653877261,0.00126725854165333
posterior,stderr,eta_e,0.119964287354078,0.000879723696965762
posterior,stderr,eta_e,0.120240920830896,0.000568359678940311
posterior,stderr,eta_e,0.120517554307713,0.000336434452429479
posterior,stderr,eta_e,0.120794187784531,0.000180238493691753
posterior,stderr,eta_e,0.121070821261348,8.66501274421339e-05
posterior,stderr,eta_e,0.121347454738166,3.71773931018282e-05
posterior,stderr,eta_e,0.121624088214983,1.41869962364538e-05
posterior,stderr,eta_e,0.121900721691801,4.8049539760342e-06
posterior,stderr,eta_e,0.122177355168618,1.44247622024807e-06
posterior,stderr,eta_e,0.122453988645435,3.83521202351744e-07
posterior,stderr,eta_e,0.122730622122253,9.02598387142461e-08
posterior,stderr,eta_e,0.12300725559907,1.8795775602598e-08
posterior,stderr,eta_e,0.123283889075888,3.46231310288658e-09
posterior,stderr,eta_e,0.123560522552705,5.64053692642119e-10
posterior,stderr,eta_e,0.123837156029523,8.12576672615251e-11
posterior,stderr,eta_e,0.12411378950634,1.03526076600247e-11
posterior,stderr,eta_e,0.124390422983158,1.16706644348596e-12
posterior,stderr,eta_e,0.124667056459975,1.15463194561016e-13
posterior,stderr,eta_e,0.124943689936793,1.4210854715202e-14
posterior,stderr,eta_e,0.12522032341361,3.5527136788005e-15
posterior,stderr,eta_e,0.125496956890427,3.5527136788005e-15
posterior,stderr,eta_e,0.125773590367245,0
posterior,stderr,eta_e,0.126050223844062,5.32907051820075e-15
posterior,stderr,eta_e,0.12632685732088,0
posterior,stderr,eta_e,0.126603490797697,1.77635683940025e-15
posterior,stderr,eta_e,0.126880124274515,-1.77635683940025e-15
posterior,stderr,eta_e,0.127156757751332,3.5527136788005e-15
posterior,stderr,eta_e,0.12743339122815,5.32907051820075e-15
posterior,stderr,eta_e,0.127710024704967,1.77635683940025e-15
posterior,stderr,eta_e,0.127986658181784,0
posterior,stderr,eta_e,0.128263291658602,5.32907051820075e-15
posterior,stderr,eta_e,0.128539925135419,-1.77635683940025e-15
posterior,stderr,eta_e,0.128816558612237,1.77635683940025e-15
posterior,stderr,eta_e,0.129093192089054,3.5527136788005e-15
posterior,stderr,eta_e,0.129369825565872,0
posterior,stderr,eta_e,0.129646459042689,7.105427357601e-15
posterior,stderr,eta_e,0.129923092519507,0
posterior,stderr,eta_e,0.130199725996324,0
posterior,stderr,eta_e,0.130476359473142,3.5527136788005e-15
posterior,stderr,eta_e,0.130752992949959,-1.77635683940025e-15
posterior,stderr,eta_e,0.131029626426776,-1.77635683940025e-15
posterior,stderr,eta_e,0.131306259903594,0
posterior,stderr,eta_e,0.131582893380411,0
posterior,stderr,eta_e,0.131859526857229,1.77635683940025e-15
posterior,stderr,eta_e,0.132136160334046,-1.77635683940025e-15
posterior,stderr,eta_e,0.132412793810864,-3.5527136788005e-15
posterior,stderr,eta_e,0.132689427287681,-8.88178419700125e-16
posterior,stderr,eta_e,0.132966060764499,-1.77635683940025e-15
posterior,stderr,eta_e,0.133242694241316,8.88178419700125e-16
posterior,stderr,eta_e,0.133519327718134,1.77635683940025e-15
posterior,stderr,eta_e,0.133795961194951,0
posterior,stderr,eta_e,0.134072594671768,0
posterior,stderr,eta_e,0.134349228148586,8.88178419700125e-16
posterior,stderr,eta_e,0.134625861625403,2.66453525910038e-15
posterior,stderr,eta_e,0.134902495102221,1.77635683940025e-15
posterior,stderr,eta_e,0.135179128579038,1.77635683940025e-15
posterior,stderr,eta_e,0.135455762055856,0
posterior,stderr,eta_e,0.135732395532673,-1.77635683940025e-15
posterior,stderr,eta_e,0.136009029009491,1.77635683940025e-15
posterior,stderr,eta_e,0.136285662486308,4.44089209850063e-15
posterior,stderr,eta_e,0.136562295963125,-2.22044604925031e-15
posterior,stderr,eta_e,0.136838929439943,-4.44089209850063e-16
posterior,stderr,eta_e,0.13711556291676,1.33226762955019e-15
posterior,stderr,eta_e,0.137392196393578,4.44089209850063e-16
posterior,stderr,eta_e,0.137668829870395,8.88178419700125e-16
posterior,stderr,eta_e,0.137945463347213,8.88178419700125e-16
posterior,stderr,eta_e,0.13822209682403,1.33226762955019e-15
posterior,stderr,eta_e,0.138498730300848,3.10862446895044e-15
