************************************************************
             mc_replic: 2400
             prune_tol: [0 1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
              x_burnin: 20
         Harvey_factor: 10
              loss_fct: [1×1 struct]
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [1×1 parallel.ProcessPool]
    physical_cores_nbr: 8
         computer_arch: 'maca64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 40
              filename: 'results_state_estimation_DGP2_T40_R2400_maca64'
               logfile: 'results/results_state_estimation_DGP2_T40_R2400_maca64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884727  -5.071538781670152   2.339524325024803   4.598162859417349
  -5.071538781670332   5.954231316364762  -0.571119358456840  -1.160646197129784
   2.339524325024809  -0.571119358456831   0.898979711057306   0.497112373889859
   4.598162859417370  -1.160646197129768   0.497112373889859   2.085990141138555

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553557  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106077   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>     <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
     -1.5812    -5.0888     3.9457     0.65637      2.6326     1.9562         0.11362       0.063573      0.0031844
      -2.398    -9.2991     4.8866     0.69206       2.581     2.2822        -0.60313       -0.67839        0.66133
     -1.8298    -6.2137     4.0895     0.43934      1.6043     1.8164        -0.23471      -0.049151       -0.29572
     -1.5152    -5.3557     4.2928      0.4913      2.1147     1.7602         -1.3268       -0.86667        -0.4929
     -1.3943    -4.5818      4.396     0.30858      1.2806     1.4408        -0.55054      -0.011198       -0.34159
     -1.6932    -6.0339     4.4593     0.43473      1.5713     1.4538         0.10263        0.54576       0.019315
     -1.9607    -7.0672     4.8236     0.40058      1.7432     1.5427         0.30032        0.59713      0.0055682
     -1.6877    -6.1603     4.5005     0.36527      1.4351     1.3175       -0.057175       -0.20376        0.38255
     -2.1381    -7.6656     4.2172     0.48872      2.1332     1.4772        -0.24916       -0.15866        0.18155
     -1.7347    -6.1233     4.8646     0.39621      1.5211     1.5198          0.1654      -0.074369       -0.39081
     -1.7977    -6.3861     4.5479     0.50371      1.8342     1.8363         0.53971        0.38773      0.0070226
     -1.5742    -5.1467     4.1349     0.35999      1.3026     1.3538        -0.23882        -0.3738      -0.065781
     -1.3753    -4.7242     4.2053     0.54431      2.4085     1.9096        0.095956         0.2882       -0.78052
     -1.7765    -6.0644     4.3541     0.47183      1.6528     1.7143         -0.3252       -0.22676         0.1525
     -1.7118    -5.8796     4.8134     0.61377      2.1818      1.941         -0.2297       -0.25165       -0.20259
     -1.8458    -6.3596     4.1055     0.46904      1.8004     1.4865         0.28752        0.33523        0.21268
     -1.8309    -6.8125     4.5141     0.37865      1.2574     1.2773         0.33271        0.29337       -0.41785
     -2.0302    -7.4655     4.1534     0.49481      1.7403     1.4158       0.0015628       -0.12523       0.032899
     -1.4992    -4.7348     3.9795     0.43417      1.3399     1.4556        -0.19965        0.22922        0.22088
      -1.699    -5.8504     3.8723     0.53582      2.2171     1.8387         0.13926       0.098163        0.23049
     -1.4066     -4.555     4.1012     0.29903     0.81644     1.0799         0.21288        0.52729        0.55703
     -2.1542    -7.6702     4.7425     0.43265      1.6123     1.6552            0.21        0.25917      -0.042556
     -1.7935    -6.1007     4.0582     0.48988      1.8102     2.0117        -0.30145       -0.28597        0.06785
     -1.8719    -6.0866      4.208     0.48818      2.0239     1.4166        0.027267          0.258        0.21647
     -1.8212    -6.2616     4.1826     0.39155      1.1262     1.4436        -0.14494       -0.20344        0.36801
     -1.4592    -4.6614     3.7319     0.45913      1.5132     1.4133        -0.25574         0.1603       -0.12703
     -1.9833    -7.1224      4.843     0.59656      1.9852     1.6518         0.31005        0.52117        0.17786
      -2.125    -7.7162     4.4321     0.43251      1.2941     1.6037         0.17562        0.29009       0.008046
      -1.779    -6.0662     4.7829     0.38669      1.5133     1.5166        -0.80723        -1.1119       -0.19594
     -1.3859    -4.3904     3.9208     0.48705      1.8659     1.4445        -0.41617        -0.1704       -0.29261
     -1.7527    -6.0544      4.387     0.45261      1.5454      1.766          0.4005        0.18565        0.40602
     -1.4782     -5.055     4.1402      0.4148      1.5064     1.6994         0.29795        0.70846        0.20041
     -1.8092    -6.2142     4.5224     0.39556      1.4838      1.664        -0.56882       -0.44174        0.16503
     -1.9834    -7.1514     4.1905     0.40711      1.4121       1.08         0.23179        0.30484        0.37666
     -1.5462    -5.4843     4.5503     0.50926      1.9713     1.4842          0.2103       0.072972        0.13962
     -1.4909     -5.112     4.4323     0.39854      1.1518     1.2799        -0.32406       -0.42111        0.54902
     -1.7678    -6.0101     4.5277      0.4578      1.9299     1.5109        -0.44641       -0.59683       0.099499
    -0.70019    -1.6514     3.9869     0.36589      1.3551      1.364        -0.95678       -0.46967       -0.07559
     -1.8398    -6.3667     4.8719     0.56223      2.1248     1.8393        -0.13237      -0.023249       -0.33779
      -1.842    -6.4473     4.7969      0.5083      1.8899     2.1387        0.044836      -0.085627       -0.47579
     -1.3545     -4.172     3.9139     0.44491      1.2503     1.4072        -0.38272       -0.14934        0.14116
     -1.6688    -5.8428     4.8269     0.67226      2.6706     1.8127        -0.30796       -0.42344        0.19816
     -2.2808    -8.4483     4.6246     0.41871      1.2855      1.283        -0.57081        -0.6032      -0.060273
     -1.7987    -6.2286     4.6156      0.5718      2.0547     1.6943        -0.51961       -0.41317       0.087825
     -1.8317     -6.242     4.1835     0.42745      1.4255     1.6466        -0.26346       -0.33654       -0.58514
     -1.7853    -6.4219      4.585     0.32309      1.1425     1.3092        -0.23029       -0.25059       -0.39735
     -1.7799    -5.9564     4.1643     0.39618       1.119     1.3507       -0.083755        0.54742         0.4038
     -2.0614     -7.255     4.5023     0.49807      1.8203     1.5561        -0.20517        0.22096       -0.43284
     -1.3522    -4.5362     3.9736     0.39384      1.4212     1.2833        0.074222        0.20242       -0.33599
     -1.8112    -6.4557      4.643     0.40134       1.213     1.4505        -0.25191       -0.28335        0.17606
     -2.0675    -7.6777     5.0615       0.399      1.6714     1.2603        -0.63707       -0.79371        0.38056
      -1.625    -5.1885     4.1782     0.33511      1.1392     1.4387         0.17178      -0.053906        0.27749
     -1.7861    -6.2183     3.7818     0.51412      1.8685     1.5773         0.27385        0.28275       0.031787
     -1.5417    -4.9901     4.4476     0.43128      1.3586     1.6587         0.14743        0.10719        0.21154
     -1.7597    -5.8472     4.1433     0.42737      1.4671     1.7013        -0.35078       -0.29635       0.024138
     -1.9019    -6.5856     4.3304     0.53581      2.0775      1.844        -0.30445       -0.33646        0.14837
     -1.4384    -4.6697     4.2462     0.40381      1.3827     1.3973        0.050422       0.094633       -0.21359
     -1.8805    -6.8521     4.3361     0.39249      1.5001      1.522        -0.12032        -0.1533        0.15995
     -1.5589    -5.1521     4.1858     0.51611      2.0939     1.6818         0.47908       0.051056       0.045368
     -1.7577    -6.2013     3.9276     0.57019      2.3404     1.9097         0.48968         0.5053        0.44782
     -1.7355    -5.8741     4.0527     0.44323      1.3904     1.5344        -0.46424        -0.4148       0.060876
     -1.6836    -6.0331     4.0626     0.41702      1.4988     1.4237         0.12295        0.97151      -0.070055
     -1.5655     -5.593     3.8931     0.51453      1.7879      1.816        -0.16422       0.054234        0.05285
     -1.8896    -6.8271     4.8574     0.46468      1.6834     1.5463         0.15539       0.013363      -0.025002
      -1.363    -4.4469     3.7007     0.41574      1.6941     1.5691        0.096677        0.34495       0.012267
      -1.362    -4.5723     4.6922     0.41553      1.5445     1.6269         0.15236        0.56045       -0.18536
     -1.5489    -5.2624     4.4139     0.36999      1.1731     1.4971         0.30975        0.33464         0.4292
      -1.813    -6.5307      4.485     0.35529      1.2806      1.367         0.05242         1.0259        0.49282
     -1.4474    -4.7069     3.9603     0.43972      1.5823     1.5432        -0.16855      0.0044308         0.5846
     -2.1662    -8.3123     4.4779     0.43607      1.5114     1.4006        -0.61393       -0.18501         0.1331
     -2.2172    -7.9663     4.5957     0.46329      1.6338     1.6358         0.26106       0.079706        0.19213
     -2.0734    -7.4181     4.6274     0.41743      1.4677     1.6123        -0.26992       -0.46414       -0.23333
     -2.0542    -7.2335     4.1493     0.43432      1.4381     1.6773        -0.22463       -0.31246       -0.99175
      -2.108    -7.5745     4.4958     0.52058      1.8398     1.5527         0.18966        0.33461        0.23802
     -1.6023    -5.2036     3.9584     0.39229      1.3855     1.5032         0.50417         1.0097      -0.025933
     -1.4472    -4.8209     4.6145     0.42938      1.4888     1.8311        -0.74319       -0.18999       0.092029
     -1.3493    -4.3311     3.7772     0.44316       1.509     1.3816        -0.50411       -0.44566       -0.54928
     -1.8316    -6.1806      3.946     0.45942      1.8973     1.5114        0.095005       -0.19095       -0.14813
     -1.7495    -6.3795     4.3176     0.33196      1.2122     1.2566       -0.063402        0.27484       -0.16997
     -1.9505    -7.0741     4.1759     0.41739      1.3549     1.3684        -0.19501       0.056379      -0.068235
     -1.4062    -4.5218     3.8759     0.40704      1.5963     1.4821         -0.2513       -0.29081       0.092655
     -1.6248    -5.5859     4.0538     0.42626      1.5006     1.6237        -0.90932       -0.51837       -0.44815
     -1.5465    -5.5794     4.1636     0.49374      2.1013     1.6449        0.040084     0.00013435        0.12212
     -2.3727    -8.7947     4.7246     0.52171       1.735     1.6918          0.1442        0.24204       0.079551
      -1.233     -3.917     3.9188       0.527      1.6182     1.5841        -0.20638        0.19714       -0.15692
      -1.576    -5.4092     4.5098      0.3971      1.4151     1.2378       0.0039998      -0.093672       0.057825
     -1.9013    -7.0249     4.3237     0.49571      1.7704     1.3565        0.030319         0.3258        0.20665
     -1.8697    -6.6179     5.0353     0.59012       2.405     1.3911         0.42637        0.28611        0.26455
     -2.0618    -7.7014      4.018      0.4181      1.6805     1.2329        -0.43664        -0.8375       -0.26851
     -1.9042    -6.7031     4.1366     0.51327        2.12     1.9755        0.056468      -0.024153        0.07201
     -1.9396    -6.9187     4.3146     0.48712      1.7372     1.7681       -0.021306        0.32853        -0.1773
     -1.8888    -6.4365     4.5322     0.44248      1.6213     1.7783       -0.052805        0.19191       -0.24498
     -1.6042    -5.2415     3.6198     0.69614      2.6948     1.5249        -0.46355        -0.3677        0.93274
     -1.8782     -6.731     4.3819     0.39576        1.67     1.5385         0.44129        0.33581       -0.10635
     -1.5006    -5.0341     4.2891     0.46649      1.5855     1.3772        -0.52637       -0.47879       -0.28049
     -2.0124    -7.3202     4.2505     0.40972      1.4728     1.6594        -0.10997        0.32053        0.36147
     -1.5259    -5.2448     4.2574     0.55327      1.7909     1.8008        -0.26369       -0.28452        0.46545
     -2.0655    -7.5391      4.422     0.49872      2.1903     1.6526        -0.23821        0.04935        0.19594
     -1.4899     -4.995     4.3264     0.39709      1.1603      1.351        -0.73849        -0.3119       -0.35262
     -1.2557    -3.6973     4.0219     0.54592      2.4851     2.3279         -0.0372       0.018514        0.19081
     -2.2888    -8.4343     4.9356     0.65014      3.1534     2.3144        0.014024      -0.038423        0.30922
     -1.7029    -5.7149     3.9949     0.39364      1.0918     1.4491        0.055161       -0.12477       -0.25473
     -1.5997    -5.6139     4.3127     0.30163      1.2695     1.2885         0.58912        0.12309       -0.25904
     -1.6828     -5.878     4.4412     0.41693      1.3862     1.5802       -0.035031        0.33329       -0.23237
      -1.706    -6.2668     4.6334     0.45804      1.9509     1.8165       -0.021366        0.19026       -0.49872
     -1.7735    -6.3474     4.0035     0.44262      1.7037     1.7853         0.55662         0.6327      -0.090648
     -1.6584    -5.5069     3.9848      0.5071      2.1606     1.7765        -0.23536      -0.040297       -0.27146
     -1.3591    -4.2902     4.3664     0.33466      1.0953     1.3989        0.039307        0.43368        0.14176
     -1.5277    -5.2853     4.3685     0.39669       1.414     1.4715        -0.35223       -0.17551        0.05339
     -1.7644    -6.0419     3.6606     0.56195      2.0971     1.8066        -0.25044        0.10677        0.27767
     -1.5275    -5.1346     4.5729     0.43802      1.5437     1.5573         0.38905        0.87847       -0.21005
     -1.8842    -6.6963     4.4664      0.4056      1.3029     1.2884       -0.017859        0.13279        0.23022
     -1.8417      -6.55     4.4615     0.45829      1.7519     1.5009        -0.15691      -0.080428       -0.26439
     -1.6653    -5.7452     3.9905     0.35144      1.2448     1.1961         0.33569        0.67302        0.33077
     -1.5454    -4.8325     4.0801     0.48195       1.655     1.5811        -0.41291       0.096994        -1.5443
     -1.5101    -5.3918     4.1417     0.40738      1.3584     1.5142       -0.030141        0.15249        0.12716
     -1.7043    -6.0515     4.5171     0.42903      1.9326     1.5186         0.30764        0.19917        0.26827
     -1.8969    -6.6511     3.8111     0.64691      2.6152     2.0693         0.14982       0.045667         0.7663
     -1.7464    -5.9654     4.6601     0.52849      2.0914     1.4403        -0.36895       -0.16932        0.31233
      -1.657    -6.0154     4.1203     0.46544      1.7951     1.5021        -0.16214         -0.351      -0.025588
     -1.6335    -5.4838     4.5292     0.45632      1.6596     1.5911        -0.60673        -0.7134        0.40022
     -1.8082    -6.2338      4.421     0.57355      1.8365     2.0373        -0.12696      -0.013562       -0.29787
     -1.5879    -5.8409     4.2761     0.42304      1.7139     1.5464         0.25766        0.35565        0.44138
     -2.0127    -7.4144      4.475     0.54583      2.0528     1.7832        -0.25959         0.2163        0.46325
     -1.2311    -3.5673     3.6873     0.42232      1.3664     1.5685        -0.22175       -0.20547       0.043813
     -1.4618    -4.8625     4.0574     0.36289      1.3513     1.4296        -0.53554       -0.19619       -0.27626
     -1.6076    -5.2729     3.8014     0.50203      1.6935      1.858       -0.082441        0.17879      0.0013455
     -1.8221    -6.6931      4.389     0.36371      1.5504     1.3489        -0.39081       -0.13995        0.10979
      -1.853    -6.2907     4.2531     0.52413      1.5164     1.6382        -0.58017         -0.286        0.34861
     -1.6608    -5.4552     4.1208     0.42505      1.3685     1.6226         0.43933        0.53602        0.21738
      -1.774    -6.4471     4.4156      0.3548      1.2302     1.3273        0.013992        0.14827        0.40704
     -1.3357    -4.4613     3.9723     0.39034      1.5075     1.4309        -0.12108        0.58153       -0.18293
     -2.0863    -7.3238     4.5047     0.57917      2.1734      1.676         0.28639        0.47537       -0.02583
     -1.6253    -5.5769      4.396     0.43211      1.8009       1.75         0.16551       -0.11928       -0.10527
     -1.7383    -5.9077     4.4801     0.50828      1.8782     1.7163        -0.13387       -0.48891        0.14971
     -1.6158    -5.4213      4.381     0.40736      1.2494     1.4305        -0.10979        0.59921       -0.32238
     -1.5115    -4.9379     3.8041     0.44423      1.6589     1.4045        -0.23923       -0.77016       -0.17594
     -1.6521    -5.4732     3.8718     0.47755      1.4175     1.5782        0.076596       0.082427        0.19612
     -1.6615    -5.9636     4.5369     0.47603      2.2769      1.853         0.57666        0.96873         0.7758
     -1.5873    -5.2427        3.6     0.64357      2.5491     1.5103        -0.11848       -0.29074         -0.155
      -1.672    -5.4189     3.9085     0.48719      1.8942     1.7083        -0.15382        0.13896       -0.24767
     -2.0411     -7.425     4.0726     0.49124      1.9466     1.5549        0.019928       -0.45424         0.5212
     -1.8673     -6.668     4.4506      0.4869      1.5826     1.8007         0.20477        0.29113        0.43146
      -1.468    -4.8665     4.5437     0.73527      2.9332     1.9537        -0.43908       -0.59362      -0.051764
      -1.563    -5.6073     3.9775     0.56767      2.4171     1.5451        -0.34731       -0.71272        0.35714
     -1.7475    -6.2495     4.2879     0.40399      1.5749     1.2381         0.16217       -0.48181       0.074588
     -1.9676     -7.136     4.4755     0.51042      2.0928     1.6298         0.35641        0.56381        0.15287
     -1.7672    -5.8488     4.0377     0.35719      1.1384     1.2612         0.11109        0.31326      0.0031352
     -1.5213    -5.2235     4.5725     0.40067      1.5072     1.1957        -0.22694       -0.10343      -0.023624
      -1.776    -6.5484     4.1328     0.35389      1.3102     1.1845         0.70829        0.85199       -0.32648
     -1.7947    -6.3957     4.5778      0.3631      1.4737     1.5511         0.88912         0.4912        0.47107
     -1.5546    -5.1291     3.8045     0.44826      1.5537      1.542        -0.25384      -0.042546        0.13399
     -1.6136    -5.1975     4.0861     0.43528       1.513     1.3559         0.18799       -0.24382       -0.59663
     -1.9695    -7.2122      4.333     0.43202      1.5811     1.5836        0.048909        0.28463         0.1758
       -1.21    -4.0724     4.5441     0.41397      1.5923     1.5493        -0.45527       -0.54806      -0.049454
     -2.1233    -7.5965     4.6449     0.58012      2.4453     1.8865         0.46633        0.42875        0.42435
     -1.2784    -4.2179     4.5044     0.47596      1.4278     1.5061        -0.28801        0.10523       -0.28003
     -1.6722     -5.428     3.7294     0.49405      1.8192     1.7277       -0.096269       0.056421        0.20457
     -1.5454    -4.9134     3.9053     0.62406      2.4445     1.6795        -0.40694       -0.31565       -0.26728
     -1.6814    -5.8589     4.3276     0.41271      1.4587     1.6932       -0.061423       -0.27147       -0.35486
     -2.0692    -7.6835     4.7194     0.45108      1.6545     1.7166       -0.066708        0.26615        0.44408
     -2.1264    -7.6756     4.7047     0.48599      1.8402     1.5438        -0.28656       -0.69877      -0.061446
     -1.8138    -6.3892     3.9582     0.45845      1.7368     1.3207        -0.70241       -0.53236        0.35845
     -1.6576     -6.044     4.6871     0.38366       1.363      1.268       -0.075422       -0.21462        0.70107
     -1.8395    -6.3558     4.6039     0.38676      1.5389     1.6583       -0.031915       0.058052      -0.072186
     -1.5679    -5.4887     4.2864     0.41058      1.5276     1.4745        -0.20543       -0.16291         -0.229
     -1.5151    -5.1521     4.3221      0.3903      1.2476     1.2878        -0.29647       -0.14436       -0.20399
     -1.7261    -6.2521      4.709     0.43928      1.5498     1.7777         0.21153        0.63189        0.08911
     -1.8006    -6.1801      4.898     0.45878      1.8326     1.6259        -0.11659      -0.092952        0.27458
      -1.737     -5.709     4.0509     0.47753      1.5342      1.451      -0.0020976      -0.097731       -0.30065
     -1.5817    -5.3213     4.2941     0.41931      1.3934     1.6388         -0.2804        -0.4825       -0.22732
     -1.9155    -6.7049     4.6347     0.63415      2.5725     1.7458       -0.029193       0.036684       -0.03038
     -1.5001    -4.8986     4.4811     0.46933      1.6432     1.4058        -0.33562       -0.33386        -0.1623
     -1.7788    -5.9008      4.103     0.43538      1.6168     1.6272       -0.077162       0.025723       -0.21634
     -2.0978    -7.4591     4.7686       0.498      1.9862     1.6468        -0.14655        0.16322       -0.29585
     -1.2674    -3.8728      4.074     0.44256      1.4497     1.3961        -0.83755       -0.48298       -0.12278
     -1.5016    -5.1564     3.7567     0.45388      1.4688     1.4177        -0.25735       0.036531       -0.48439
     -1.4201    -4.4559     4.1351     0.37647      1.1861      1.355       -0.061646      -0.083459      -0.090896
     -1.8741    -6.8787     4.4924     0.48152      1.8051     1.8989        -0.46782       -0.28128       -0.18388
     -1.6624    -5.5316     3.8521     0.45978        1.57     1.6964         0.14144        0.21209        0.62645
     -1.6541    -5.5937     4.3389     0.42352      1.6931     1.4995         0.20565        0.20718       -0.15979
     -1.6407    -5.5047     4.2381     0.35318      1.2022     1.4814         0.55258        0.25771        0.31356
     -1.8232    -6.4839     3.8263     0.48742      1.9844     1.3809         0.33836        0.40689         0.3442
     -1.6043    -5.2625      3.963     0.47806      1.5433     1.5206         -0.6848       -0.40737      -0.055032
     -1.8487    -6.4449     4.4472     0.41396      1.3049      1.253       -0.015282       -0.14536     -0.0059684
     -1.8188    -6.2107     4.3223     0.38553      1.3536     1.5518         0.14504        0.24901     -0.0011373
     -1.4478    -4.5704     4.0558     0.39678      1.4141     1.5702         0.10955       -0.25032        0.19771
     -1.8213    -6.3338     4.3708     0.28636     0.94679     1.1187        -0.42592        0.25221        0.28115
     -1.8236    -6.2987     4.3811     0.64587      2.5643      2.019         0.40817         0.7744       -0.26988
     -1.8463    -6.5393     4.8894     0.59333        2.46     1.8431         0.10358        0.35663       -0.17716
     -1.5629    -5.2969     4.6604     0.47906      1.5457     1.5708           0.289        0.11742        0.85534
     -1.5934    -5.6618     4.7155     0.35897      1.2698     1.4536         0.20393        0.24192       -0.14853
     -1.5016    -5.0672     3.9961     0.60358      2.4195     1.6379          0.3763        0.57241       0.014049
     -1.5682    -5.4626      4.315     0.34251      1.2074     1.2299         0.12379       0.077115       0.048609
     -1.6887    -5.8377     4.3498     0.47842      1.9069     1.7941         0.41802        0.10108        0.12986
     -2.1672    -7.5077     4.2151      0.4378      1.3801     1.6264        0.037895        0.34753        0.11864
     -1.9306    -7.2515     4.8108     0.52707      2.0815     1.9016         0.29856        0.18249       0.040869
     -1.8554    -6.7021     4.1984     0.53898      2.1242     1.5909         0.61932         1.1226        0.41326
     -1.7764    -6.3051     4.5413     0.49957      1.6105     1.7029       -0.025107        0.21175     -0.0047657
     -2.0245    -7.6834     4.5916     0.41252      1.4284      1.252        -0.28464      -0.095379       -0.25121
     -1.9469    -7.0553     4.4782     0.34368      1.2118      1.291          0.5835        0.47546        0.63542
     -1.5471    -5.2128      4.189     0.40767      1.1701     1.4975        -0.13601        0.31379     -0.0014337
     -1.5158    -4.8079     3.6888     0.46477      1.8535     1.6507       -0.019165       -0.14037        0.75217
     -1.5379    -5.3768     4.0123      0.5718        2.43     1.5881         0.25816       -0.41202        0.30718
      -1.248    -3.9114      4.096     0.41302      1.6186     1.6533       -0.015802        0.91347        -0.5162
     -1.7838    -6.2911     4.0076     0.45939      1.8582     1.2974        -0.19034       -0.47391       -0.15887
     -1.5326    -4.8446     3.9952     0.36359      1.2443     1.4729        -0.54349       -0.35151       -0.11239
     -1.6714    -5.5807     4.1176      0.3332     0.92559     1.1125        -0.56324       -0.41295      -0.099204
     -2.0536    -7.4338     4.5057     0.37441      1.5436     1.6372        -0.19484      -0.042852        0.72996
      -1.818    -6.7105     4.1852     0.40394      1.6454      1.335         0.32508       -0.13814        0.16989
     -1.5593    -5.1774     4.2939     0.43318      1.7424      1.721        -0.33316       0.027888       -0.39728
     -1.5528    -4.7367     4.0814      0.5583       2.073     1.6349         0.39938        0.22738     -0.0046573
     -1.2874    -4.2779     4.2611     0.59831      2.3668     1.5497         0.50432        0.56162      -0.036991
     -1.9999    -7.4009     5.1378     0.52122      2.0471     1.7113        0.039267        0.32481       -0.11162
     -2.2864    -8.7273      4.483     0.38989      1.3987     1.4334         0.12412        0.38426       0.051696
     -1.6445    -5.7136     4.0111     0.48124      1.6776     1.6079        -0.14618        0.10072       -0.19777
     -1.6614    -5.4229     3.9531      0.4476      1.5689      1.491        -0.66766       -0.41537       0.035061
     -1.7306    -6.1367     4.3938     0.38907      1.2157     1.3998        -0.28806      0.0086022        -0.4081
     -1.2456    -3.7501      3.712     0.33299      1.4892     1.3848          0.3008       -0.11635        0.57964
     -1.7958    -6.3344     4.1267     0.66433      2.8205      1.875       0.0063758      -0.095424     -0.0067887
     -1.7682    -6.5524     4.8391     0.41118      1.4615     1.4304      -0.0033172        -0.2463        0.32455
     -1.5567    -5.2623     4.5595     0.49063        1.87     1.2507         0.17017        0.55509       0.097859
     -1.6395    -5.6394     4.5131     0.40937      1.3924     1.5173         -0.8619       -0.42062        0.16173
     -1.4433    -4.5887     3.9149     0.49215      1.9975     1.4867        -0.42063       -0.24595        0.40982
     -1.4436    -4.4636     3.9786     0.46744       1.687     2.0254        -0.43679        -0.4044        0.53716
      -1.214    -3.5075     3.4496     0.61726       2.528     1.8595        -0.53005       -0.31188        0.10393
     -1.8164    -6.5067     4.3548     0.51328      1.9517     1.6297         0.38871        0.42419         0.1996
     -1.5749    -5.7601      4.829     0.46587      1.9627     1.8673        -0.26116       -0.35379        0.49343
    -0.98783     -2.825     4.2714     0.36898      1.5562     1.4569         -0.1195       0.061439       -0.63093
     -1.6142    -5.4179     3.9532     0.48713      1.8761     1.6111       -0.076957      -0.080544        0.11469
     -1.7303    -6.3205      4.655     0.55293      2.1093     1.9791         0.34137        0.40029       0.020163
     -1.5671     -5.529     4.3482     0.34972      1.2678     1.4954        -0.18685        0.19464      -0.021046
     -1.6685    -5.8368     4.5629     0.44699      1.6514     1.5066         0.34962        0.09918        0.43777
     -1.5733     -5.186     3.9761     0.36679      1.4564      1.174         0.32439       -0.66149       0.041998
     -1.5575    -5.4115     4.3254     0.43634      1.4281     1.3967        -0.29695       -0.14511       -0.75217
     -1.5296    -5.1393     4.1853     0.45865      1.7817     1.5686         0.10212        0.31961      -0.070826
     -1.7933    -6.4089     4.3351     0.52046      1.6657     1.4259       -0.017678       0.012262       -0.40229
     -1.6168    -5.1233     3.4978      0.4504      1.5859     1.3096         0.13554        0.14048       -0.13963
     -1.6204     -5.339     4.0955     0.38475      1.6178     1.6047          0.5647        0.87988     0.00067352
      -1.496    -4.9972      4.353     0.36861       1.202     1.4387         -0.3124       0.027568        0.76013
     -1.6514    -5.4075     3.7993     0.36461      1.3594      1.284        -0.51465       -0.45657        0.26651
     -1.4701    -4.7402     3.8535      0.3734      1.3858     1.1995        -0.22849       -0.28691       -0.15901
      -1.601     -5.553     4.0711     0.70894      2.8591     1.8257        -0.50002       -0.34616        0.15863
     -2.2661     -8.223     4.8507     0.48796      1.8589     1.5432        0.062858        0.60127         0.2199
     -2.0166    -7.5312     4.3108     0.54738      1.9456     1.3338         0.23348       0.020936       -0.26799
     -2.0648    -7.5985     5.4112      0.6315      2.6499     1.6524       -0.047106       0.042247      -0.012433
     -1.9303    -6.9425     4.4658     0.54231      1.7633     1.9298       -0.097225        0.33071        -0.3888
     -1.7015     -5.798     4.3286     0.49315      1.8274     1.7107         0.77678        0.87257        0.49317
     -1.8119    -5.8851     4.0698     0.47993      1.8475     1.5933         0.12558        0.48785       -0.34874
     -1.3839    -4.5374     3.7728     0.49173      1.9965       1.58         0.27461       -0.13457       0.050592
     -2.0044    -7.0825     4.4575     0.42339      1.3579     1.2586        0.058751        0.17078       -0.30061
     -1.9541    -6.9791     4.5989     0.39955       1.145     1.3413        -0.27433        0.33956        0.69508
     -1.9147     -6.759     4.7163     0.42113      1.9219      1.284        -0.24639        0.34716        0.42936
