************************************************************
             mc_replic: 1000
             prune_tol: [1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
         Harvey_factor: 10
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [0×0 parallel.Pool]
    physical_cores_nbr: 8
         computer_arch: 'maci64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 250
              filename: 'results_computing_time_DGP2_T250_R1000_maci64'
               logfile: 'results/results_computing_time_DGP2_T250_R1000_maci64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884372  -5.071538781670141   2.339524325024785   4.598162859417312
  -5.071538781670020   5.954231316364726  -0.571119358456823  -1.160646197129748
   2.339524325024785  -0.571119358456831   0.898979711057304   0.497112373889856
   4.598162859417302  -1.160646197129763   0.497112373889855   2.085990141138548

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553556  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106078   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>    <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
    -1.7049     -5.8947     4.3005     0.45383     1.6349     1.4245          -0.224       -0.14199        0.19176
    -1.5468     -5.2207     4.1296      0.5795     2.2251      1.761        -0.33353       -0.21997       0.085659
    -1.7123     -5.8923     4.3404     0.52095     1.9279     1.5932        -0.23537        0.21767      -0.075478
    -1.7721     -6.2259     4.3684     0.55358     2.1681     1.5119        -0.26591       -0.23374      -0.053317
    -1.8981     -6.7003     4.4042     0.53019     2.1899     1.6466        -0.19181       -0.27014      -0.033093
    -1.7187     -5.9025     4.2531     0.57302     2.2565      1.596        0.016509       0.023332        0.15766
    -1.7549     -6.0034     4.2346     0.50696     2.0693     1.6735        -0.10917       -0.17858         0.2103
    -1.7667     -6.2046     4.3626     0.51632     2.0105     1.5809        -0.04562       0.040921        0.14502
    -1.7638     -6.0434     4.3071     0.56034     2.2469     1.7199        -0.29643       -0.21348      -0.090761
    -1.7146      -5.939     4.2684     0.51134     2.0368     1.7324        0.097082        0.19086        0.10521
    -1.8349     -6.4611     4.4379     0.58067     2.4412      1.497         0.18071        0.27977       0.095116
    -1.6321     -5.7407     4.4647     0.47542     1.8909     1.5844         -0.1685       -0.26027        0.10239
     -1.687      -5.589     4.0204     0.50322     1.8562     1.5235        -0.21939        -0.1296        0.11027
     -1.686     -5.8182     4.2534     0.46167     1.7555      1.527        -0.20723       -0.35394      -0.043887
    -1.8056     -6.4542     4.4825     0.51764     2.1559     1.5991      -0.0071377      -0.007376       0.028179
    -1.6965     -5.9261     4.3699     0.42523     1.5879     1.5107         0.10995        0.24853      -0.082373
    -1.5599     -5.3861     4.2557     0.57717     2.3515     1.6637        -0.25482      -0.067727        0.11941
    -1.8231     -6.5617      4.535     0.48306     1.8662     1.4495        -0.22772      -0.080836      -0.055937
    -1.4998     -5.0115     4.2147     0.55828     2.1365     1.6355        -0.25876       -0.30029       -0.17235
    -1.6639      -5.809     4.3507     0.46129     1.7549     1.5069        -0.26079        -0.1974       -0.35208
    -1.6751     -5.8351     4.3431     0.48848     1.8952     1.5882        -0.32521       -0.36957       0.043613
    -1.8825     -6.4197     4.2519     0.55931     2.1346     1.6096       -0.051695      -0.043643       -0.11021
    -1.7458      -6.093      4.424     0.43953     1.6815     1.5549         0.12636       0.036329        0.16666
    -1.6608     -5.7891     4.3714     0.50629     1.9371     1.5829        -0.16812       -0.15289        0.05494
    -1.7254     -5.9104     4.2953     0.63097     2.6006     1.7196         0.15109         0.2426        0.17273
    -1.5907     -5.4459     4.1838     0.51083     2.0343     1.6694        -0.26047       -0.29255        0.49925
    -1.8275     -6.3688     4.3757     0.48283     1.6883      1.578       -0.033206        0.12074      -0.018781
    -1.6028     -5.5107     4.2026     0.57166     2.3501      1.526        0.092877        0.13112        0.11865
    -1.6888     -5.8794     4.2989     0.52208     2.1139     1.6259         0.58634        0.79364       0.081715
    -1.6649     -5.6177      4.222     0.47676     1.9418     1.7241         -0.1891       0.045531       0.053211
     -1.669     -5.6503     4.1746     0.45051      1.765     1.5715        -0.13717        0.12595       -0.18251
    -1.5485     -5.3028     4.2319     0.46713     1.7743     1.5347        -0.14839       -0.20317        0.19188
    -1.7744     -6.1569     4.3531     0.51255     1.9106     1.6765        -0.19948       -0.12479        0.28833
    -1.5077     -5.0203     4.2359     0.49724     2.0024     1.5527      -0.0057196        0.19343         0.4925
    -1.7134     -5.9541     4.3748     0.50019     1.9398     1.6664        0.048075        0.24417        -0.1414
    -1.8908     -6.7033     4.3757      0.5941     2.1804     1.6233       -0.038195       -0.20365        0.26444
    -1.6409      -5.574     4.1088      0.5514     2.1927     1.6774         0.10092        0.23185       0.017619
    -1.5791     -5.3251     4.2619     0.48534     1.8729     1.6422         0.21053        0.30889        0.17478
    -1.6807     -5.7849     4.2536     0.49636     2.0184     1.4964       -0.064887       0.082013       -0.19195
    -2.0095     -7.2737     4.6031     0.55052     2.1801     1.5725        0.055181        0.36013      -0.090495
    -1.7216     -5.9597     4.2495     0.55299     2.1154     1.6394       -0.056788      -0.078349        0.28302
    -1.8793     -6.6823     4.3672     0.46977     1.8489     1.6721         0.19558        0.19773        0.10138
    -1.6348     -5.5429     4.2164     0.50949     1.9968     1.6175        -0.20199         0.1051        0.25548
    -1.6702     -5.7555     4.2733     0.46677     1.7369     1.5319       -0.031505        0.26669      -0.080755
    -1.6302     -5.5839     4.1995     0.50042     1.8668     1.5302        -0.25003        -0.3067      -0.080114
    -1.6352     -5.4695     4.1602     0.50151      1.877     1.5996        -0.19447       -0.21001        0.03065
    -1.6766     -5.8547     4.4076     0.50471     2.0215     1.5296          0.1988        0.20234        0.20643
    -1.6582     -5.7719     4.4096     0.47011     1.8662     1.5425       -0.098164       -0.34447      -0.064657
    -1.6051     -5.5617     4.3048     0.47452     1.7185     1.4913         0.10467       -0.14989       0.078425
    -1.6031     -5.4212      4.162     0.52088     1.9115     1.7212        -0.53884       -0.63117       -0.16525
    -1.6605       -5.78      4.329     0.53511     2.1544      1.512       -0.084854       -0.16201      -0.078812
    -1.5493      -5.351     4.3297     0.46394     1.7462     1.7768       -0.057046        0.15511      0.0079591
    -1.5993     -5.4917     4.2558     0.42997      1.616     1.4886         0.13054        0.22319        0.22438
     -1.672      -5.638     4.1828      0.4588      1.775     1.5411       -0.094907         0.0571      -0.039951
    -1.8174     -6.4028     4.4829     0.49777     2.0206     1.7122        -0.10017       0.031038        0.17989
    -1.9808     -7.0666     4.4202     0.48067     1.8973     1.6753         -0.1647     -0.0023107        0.05603
    -1.6835      -5.866     4.3265      0.5294     2.0021     1.6661       -0.094344       0.017241       0.032697
    -1.8794     -6.7912     4.4535     0.48143      1.815      1.519        0.010318        0.17688      0.0056071
    -1.6061     -5.3907     4.1627     0.48594     1.8642     1.6201        -0.22572      -0.067321        0.39796
    -1.5565     -5.1797     4.1491     0.43429     1.7438     1.5221        -0.11205       0.083202        0.18276
    -1.8173     -6.4952     4.3663     0.53415     2.1382     1.5026       -0.059368       -0.15698       0.071207
    -1.8473     -6.3955     4.2854     0.51151     2.0227     1.5605       -0.061348      -0.032116      -0.028549
    -1.7185     -5.8937     4.1447     0.59252     2.3707     1.6407       -0.097136       0.066265       0.071177
    -1.7791     -6.2974     4.4966     0.47399     1.7353     1.4625        -0.12656      -0.097542        0.23295
    -1.7361     -6.1233     4.3969     0.51514     1.9798     1.6611        0.045675        0.14616        0.30374
     -1.692     -5.9552     4.3694     0.53224     2.0573     1.6321        -0.24403       -0.10363      -0.058316
    -1.6265     -5.5139     4.2309     0.52567     2.1007     1.6636       0.0028499        0.12541        0.41097
    -1.6819     -5.8788     4.4053     0.49473     1.8673     1.5065       -0.096438      -0.072176     -0.0076151
    -1.7147      -5.788      4.155     0.45077     1.6309     1.4597        -0.43071       -0.46356       -0.12282
    -1.7159     -5.8551     4.3054     0.45402     1.7965     1.5253         0.15297       0.063152       0.034328
    -1.8009     -6.4965     4.6187     0.49722     1.9174     1.4914      -0.0020087       -0.16016       0.075675
    -1.7678     -6.2115     4.4144     0.51325     2.0911     1.6479       -0.022391        0.29073       -0.10044
    -1.8582     -6.6652      4.533     0.55882     2.1824     1.7873        -0.15957       -0.14653       -0.11866
    -1.8774     -6.8051     4.5268     0.47603     1.8935      1.502        -0.18081       -0.20467        0.41113
    -1.5934      -5.551     4.3567     0.56622     2.2375     1.6276        -0.30421       -0.38961        0.11934
    -1.5396     -5.1616     4.2244     0.48155     1.8551     1.6959         0.29118        0.27349        0.22707
    -1.6918     -5.7614     4.3405     0.57492     2.4514     1.7367        -0.36448       -0.45834        0.32605
    -1.7376     -6.1032     4.3115     0.50249     1.9214     1.6535        -0.07773       -0.10902        0.32043
    -1.5503     -5.0822     4.0343     0.51899     1.9729     1.7428         0.29558        0.36314        0.48428
    -1.7745     -6.1912     4.3561     0.43504     1.5888     1.5505         0.14071        0.14371        0.36701
    -1.7015     -5.8216     4.3436     0.50483     1.9518     1.6326          0.3266         0.3643        0.14062
    -1.6938     -5.8635     4.3604     0.51153     1.9968     1.5749        -0.36154       -0.33203       0.022162
    -1.6582     -5.6409     4.2609     0.52912     2.0266     1.4766        -0.22397       -0.01453         0.1634
     -1.639     -5.6879     4.2911     0.58872     2.2941     1.6687       -0.014273       -0.16632        0.32949
    -1.7599     -6.2677     4.4159     0.46962     1.8035     1.4934       -0.073297       0.028136       0.042007
     -1.656     -5.7022     4.2924     0.55837      2.214     1.5605         0.23105        0.26902        0.18643
    -1.6695     -5.8792      4.431     0.56777      2.244     1.7422        0.036943        0.21724       0.036185
    -1.7002     -5.8712     4.3406     0.52398      2.176     1.5956         0.21651       0.097262        0.37848
    -1.7206     -6.0731     4.4639     0.54689     2.1387     1.6919        -0.27306       -0.12001        -0.1209
    -1.7779     -6.3067     4.5305     0.52177     2.1284     1.7092        -0.13107       -0.23025      -0.077671
    -1.6436     -5.5871     4.2537     0.55001      2.232     1.6429        -0.28722       -0.42024      -0.073272
    -1.8151     -6.3258     4.3031     0.49216      1.804     1.5356        -0.13717      -0.026878        0.19913
    -1.8051     -6.3612     4.4131     0.48742     1.8364     1.6627       -0.089701       -0.25396        0.23335
    -1.9423     -7.1096     4.5739     0.56728     2.2783     1.8048       -0.061509       -0.27966        0.83713
     -1.915     -6.9048     4.4475     0.46411     1.9002     1.5614        -0.37697        -0.4038      -0.028169
    -1.5644     -5.2001     4.1055     0.55288     2.1658     1.6294         0.16359        0.19372        0.26339
    -1.6162     -5.5724     4.2569     0.48053     1.8682     1.7113        -0.17701       -0.18847       0.010771
    -1.7705      -6.222     4.3739     0.45301     1.6913     1.5296         -0.1134         0.2188       -0.11189
    -1.8708     -6.4264     4.2605     0.47816     1.7579     1.5234        -0.03839       0.062412       0.083175
    -1.5919     -5.4449     4.3035     0.53385     2.0159     1.6498        -0.19123        0.33603      -0.069218
    -1.9352     -7.0196     4.5335     0.51368     2.1337     1.5652         0.06288        0.19844         0.1026
    -1.7402     -6.0776     4.3322      0.5375     2.2066     1.6355        0.042393         0.2483      -0.074425
    -1.7321     -6.0903     4.4247     0.48282     1.7895     1.5414       -0.019165      -0.039669        0.10532
     -1.688     -5.8655     4.2548     0.51856     2.0072     1.4833          0.2172        0.25445         0.3139
    -1.4965     -4.9716     4.2046     0.53715     2.0064      1.623        -0.25286      -0.069015        0.39593
    -1.9683     -7.1751     4.5204     0.50849     1.9044     1.6597         0.11703        0.40535        0.10161
    -1.7381     -6.0237      4.361      0.5421     2.0338     1.5759        -0.16452       -0.11662        0.12148
    -1.7669     -6.1943     4.3395     0.49537     2.0381     1.5994        -0.25314       -0.36843        0.04268
    -1.6934     -5.9382     4.3392      0.5556        2.2     1.9131        -0.13686       0.032538        0.17357
    -1.7165      -6.139     4.4328     0.51217     1.9522     1.5063        -0.44805       -0.50099      -0.069564
    -1.7056     -5.9552     4.3017     0.61704     2.3726     1.7592        0.027675       -0.14715       0.014877
    -1.7407     -6.2047     4.3769     0.49781     1.8771     1.5429        -0.36491       -0.42024        0.07475
    -1.8162     -6.3651     4.3393     0.48928     1.8154     1.5606         0.22512        0.34644       0.015423
    -1.8185     -6.3921     4.4009     0.45526     1.6652     1.5738       -0.012494       0.042904        0.56782
    -1.7012     -5.9386     4.3771     0.46392     1.6518     1.5168        -0.31802       -0.14732       -0.23377
    -1.6138     -5.5103     4.2336     0.55869     2.2074     1.6428        -0.10717      -0.051219        0.31702
    -1.6328     -5.4683     4.2194     0.58184     2.2269     1.6606        -0.19661    -0.00031268       -0.16792
    -1.6658     -5.7097     4.2916         0.4      1.467      1.498        0.083968        0.18811        0.48938
    -1.7131     -5.9362     4.3148     0.47486     1.8771       1.54       0.0093657        -0.2173       -0.14872
    -1.6981     -6.0046     4.4436     0.44174     1.6716     1.4292        -0.21988       -0.12881       0.067862
    -1.7998     -6.3211     4.2862       0.554     2.2353     1.7279        0.031124      -0.025076        0.33317
    -1.6901     -5.7408     4.2757     0.49683     2.0689     1.5632       -0.065318     -0.0047157       0.083468
    -1.7437     -6.1802     4.3591     0.52317     2.0427     1.6685       -0.035193       0.040106       -0.12356
     -1.689     -5.7368     4.2738      0.6025     2.4595     1.5575         0.26698        0.14778       0.073162
    -1.7609     -6.2113      4.355     0.49709     1.9936     1.5022          -0.127       -0.27309        0.17459
       -1.6     -5.3696     4.1367     0.53553     2.0201     1.5264        -0.20311       -0.42507        0.15768
    -1.8291     -6.3712     4.2493     0.60542     2.2583     1.7229        -0.38679       -0.34322       -0.13327
    -1.6799     -5.7821     4.2727     0.51825     1.9504     1.7097        -0.28273       -0.35058       0.058009
    -1.9009     -6.7941      4.423     0.53217     2.0517     1.6467        -0.27941       -0.28277         0.3627
    -1.6121     -5.5417      4.271     0.52743     2.1603     1.7135         0.20484        0.20375        0.19793
    -1.5649     -5.1877     4.2122     0.46361     1.7183     1.5455         0.11018        0.39787        -0.1836
     -1.717     -6.0178     4.3889       0.497     1.8444     1.5923        -0.20639       0.032865       0.087971
    -1.7485     -6.1201     4.3527     0.49568     1.7855     1.6907        0.020862        0.34866        0.23095
    -1.8396     -6.4348     4.3454     0.50738     1.8775     1.6868         -0.5603       -0.50858       0.057112
    -1.6295     -5.6819     4.3689     0.50124     1.8227     1.6046        -0.13198       0.070621       0.022903
    -1.7858     -6.2848     4.3973     0.46444     1.7179      1.513       -0.024661         0.0714        0.12641
    -1.6653     -5.5992     4.1127     0.52182      1.892     1.7609        -0.17606        0.10464       -0.08612
    -1.7585     -6.1262     4.3863     0.52946     2.0388     1.6005       -0.037668       -0.07512        0.34173
    -1.6015     -5.4747     4.2874     0.47591     1.9057      1.547        0.037174       -0.15358          0.317
    -1.7845     -6.2777     4.3617     0.47411     1.7795     1.4958       -0.089723        0.14005        -0.2705
    -1.7205     -6.1173       4.44     0.54405     2.1637     1.6429        0.026232      0.0055332       -0.21935
    -1.7488     -6.0337     4.3371     0.48336     1.8626     1.5599        -0.25696       -0.33249       0.050034
    -1.7215     -6.0261     4.3311     0.47783     1.8061      1.523        -0.15954       -0.24547        0.11261
    -1.6747      -5.808     4.3076     0.52965     2.1542     1.6319        -0.12064        0.04482        0.21413
    -1.7226     -6.0222     4.2949     0.51754     1.9657     1.5007         0.24613        0.54824        0.44122
    -1.6666     -5.7689     4.3249     0.48257     1.8306     1.5359        -0.26851       -0.24647        0.23829
    -1.6955     -5.8444     4.3082     0.59731     2.3513     1.7042       -0.057381        0.14448        0.24734
    -1.6746     -5.7903     4.3724     0.49783     1.9728     1.7058        -0.45588       -0.52629        0.10524
     -1.658      -5.812     4.4143       0.549      2.159     1.6918        -0.16807       -0.25351        0.13954
    -1.5986     -5.3751     4.1945     0.47327     1.7176     1.4604        -0.20603       0.093884       0.044346
    -1.8767     -6.6917     4.4118      0.4941     1.8043     1.5837       -0.028801      -0.041652       0.021771
    -1.6935     -5.9737     4.3219     0.60723     2.5239     1.6877          -0.138      -0.013318       0.037197
    -1.8955     -6.6118     4.2831     0.50391     1.9945     1.5836        0.095472        0.14804      -0.021517
    -1.8435     -6.4538     4.3188      0.4589     1.7573     1.5015        -0.20272      -0.034612        0.10264
    -1.7248     -5.9796     4.2453     0.52197     2.1125     1.7845        0.079967        0.31251        0.28329
    -1.7194     -5.8553     4.2097     0.44007     1.5974     1.3822       0.0013986       0.058077      -0.051497
    -1.7308     -5.9517     4.2581     0.67487     2.7956     1.7081         0.20788        0.19145       0.054627
    -1.7762     -6.3143     4.4483       0.494     2.0097     1.5783         0.17432        0.12402       0.074524
    -1.7592     -5.9997     4.1398     0.47808     1.7258      1.629       -0.040241     -0.0062238      -0.071845
      -1.69     -5.8109     4.2465      0.4959     1.9803     1.6217        -0.22616      -0.085475        0.31027
    -1.5313     -5.1334     4.0867     0.49885     1.9119     1.5055      0.00029157       0.022751        0.14719
    -1.7202     -5.8816     4.2555     0.44953     1.6444      1.503        -0.25727        -0.1344       -0.18032
    -1.6056     -5.4075     4.2755      0.5133     2.1251     1.6548       0.0093563      -0.019295       -0.11379
    -1.6833     -5.8087     4.2162     0.50076      1.855     1.5932        -0.24992      -0.044225       -0.18766
    -1.7497     -6.1529     4.3569      0.5112     2.0592     1.6911        -0.12567       -0.33577        0.13184
    -1.7038     -5.8544     4.3277      0.4803     1.7719     1.4663          0.2919        0.48076       -0.12325
    -1.8158     -6.3185     4.2752     0.47931     1.7115     1.6312        0.025172        0.34453       0.098481
    -1.7165      -5.865     4.1973     0.48028      1.808     1.5263       -0.038948       -0.16876       0.083932
    -1.7381      -5.997     4.3124      0.5122     1.9217     1.6276        -0.19833       0.010629     -0.0017353
    -1.7592     -6.2318     4.4181     0.59292     2.4134     1.5569        -0.25817       -0.34186        0.21531
    -1.5822     -5.4116     4.1921     0.48119      1.759      1.538        -0.11115       -0.20721        0.16562
    -1.6015     -5.5118      4.245     0.54892     2.1956     1.5135        -0.27603       -0.39447       0.034584
    -1.7946     -6.2851     4.3324     0.51855       2.16     1.6595        -0.45003       -0.67177       0.063325
    -1.7687     -6.2467      4.358     0.45013     1.6804     1.6882         0.17948        0.19967        0.48284
    -1.6623     -5.6237     4.2658     0.54916     2.0987     1.7301        -0.22154       -0.31101       -0.16052
    -1.6058     -5.5483     4.2913     0.50372     1.8889     1.5374        0.098672        0.18846     -0.0034186
    -1.8078     -6.4221     4.4465     0.46434     1.7529     1.5224        0.085904        0.21628       0.027681
    -1.6532     -5.7116     4.3295     0.50667     1.9444     1.5154         0.11613       0.013428       0.070085
    -1.6456     -5.6217     4.2068     0.43132     1.5989     1.4601        0.053009      -0.038936        0.25548
    -1.8767     -6.6374      4.459       0.542     2.1041      1.744       -0.072093     -0.0093992       0.045151
    -1.6435     -5.6028     4.1328     0.55271     2.2303      1.547         0.33961        0.46015        0.21487
    -1.8421     -6.4656     4.4301     0.54835     2.1498     1.7207        -0.21843       -0.23729      0.0013248
    -1.7209     -5.9753     4.2887      0.4801     1.9665     1.5976         0.14636        0.32899       0.088185
    -1.7027     -5.8042     4.2543     0.47035      1.719     1.5892        -0.34838       -0.27055        0.16486
     -1.739     -6.0472     4.3222     0.58941     2.3024     1.6207        0.065026        0.15821        0.27928
    -1.6915     -5.8199     4.2716     0.48107     1.7111     1.6749        -0.34682       -0.18187       -0.14611
    -1.6193     -5.4853     4.2284     0.53492     2.1514     1.6838        0.085516        0.24031      -0.037119
    -1.7369     -6.1448     4.4621     0.47532     1.7932     1.7131         0.17483        0.25932      0.0032952
    -1.9261        -6.9     4.4726     0.46625     1.6912     1.5617       -0.044596        0.03149       0.093111
    -1.5816     -5.6484     4.4144     0.47046     1.7288     1.4382        0.077167        0.17847         0.3676
    -1.6642     -5.8165     4.4401     0.49719     2.0167     1.5116         0.26506        0.33739        0.24841
    -1.7735     -6.1987     4.2217     0.55261     2.2688     1.7816        -0.41832       -0.37563        0.12245
     -1.836     -6.3551     4.2293     0.49023     1.9155     1.6905         0.25358        0.12793      -0.014784
    -1.7415      -6.099     4.3302     0.53687     2.2028     1.6132        -0.19711       -0.18917       0.091578
    -1.7018     -5.6839     4.0883     0.47595      1.716     1.6659       -0.059584       0.085726      -0.071787
    -1.7975     -6.3003     4.5184     0.54763      2.065     1.6162        -0.30666       -0.49248        0.19724
    -1.7203     -6.0067     4.3868     0.51434       2.08     1.5771       -0.063158        -0.1233       0.074727
    -1.6436     -5.6913     4.3473     0.48727     1.9565     1.5695        -0.55085       -0.66774      -0.078762
    -1.9032     -6.9836     4.7051     0.49165     1.8079     1.5711        -0.10405      -0.042315        0.17405
    -1.7898     -6.2782     4.3315     0.56543     2.2296      1.924        -0.32183       -0.39881        0.26675
    -1.9247     -6.7529     4.2533      0.5671     2.2671     1.6757        -0.46211       -0.39121        0.10733
    -1.7825     -6.4326     4.5116     0.44097     1.6362     1.5546        -0.11266       0.090084         0.2017
    -1.7238     -5.9353     4.2359     0.53306     1.9969     1.7385       -0.075232       0.038726       0.069669
    -1.7302     -5.9459     4.2487     0.57426     2.2669     1.6792       -0.071569         -0.183        0.26849
    -1.7317     -6.0475     4.2514     0.53233     2.0535     1.6498        -0.33862       -0.38429      0.0076035
     -1.671     -5.6998     4.2062     0.45976     1.7568     1.6358        0.014963        0.17551        0.12443
    -1.7285      -6.099      4.316     0.56853     2.2993     1.7376        -0.45336       -0.53048        0.17561
    -1.5942     -5.2877     4.1957     0.53769     1.9924      1.567        -0.39889       -0.43687        0.20986
    -1.8022     -6.3114     4.2742     0.47952     1.8283     1.5794       -0.026846       -0.21194        0.37784
    -1.7233     -5.9791      4.358     0.48314     1.9476     1.5986       -0.024117         0.1223      -0.030209
     -1.532     -5.1086     4.2057     0.52991     2.0475     1.6002         0.13488        0.15917       -0.14359
    -1.7378     -6.2719     4.4587     0.49096     1.8776     1.5236         -0.4394        -0.5706        0.16095
    -1.7284     -5.9621     4.2695     0.46263     1.7618     1.5246        -0.57319       -0.16303      0.0022227
    -1.7967     -6.4025     4.4615     0.49772     2.0138      1.618        0.069435        0.22341         0.2373
    -1.7645     -6.1248     4.3042     0.50943     2.0504     1.6363        0.029061       -0.12252        0.54941
     -1.639     -5.5564        4.2     0.49169     1.8191      1.651        -0.22094       0.064224       -0.11341
    -1.6998     -5.8769     4.2243     0.49186     1.7331     1.5286        -0.20653      -0.078922       -0.27387
    -1.8216     -6.2907     4.2777     0.48022     1.7736     1.6236        -0.23279       -0.19264        0.17179
    -1.7057     -5.8212     4.2058     0.49322     1.8386     1.6173        0.080905        0.23588      0.0037086
    -1.6946     -5.8028     4.2847     0.47215     1.7641     1.4641       -0.062569       0.070711       -0.11046
    -1.5616     -5.2464     4.1533     0.49359      2.018     1.5287         -0.2863       -0.20652        0.20659
    -1.7097     -5.9037     4.2315     0.51207     1.9533     1.6089        -0.39734       -0.36665     0.00056856
    -1.7458     -6.0285     4.4091     0.58991      2.364     1.6551         0.20617        0.27857       0.044146
    -1.5832     -5.3136     4.1958     0.47245     1.6417     1.5715         -0.4554       -0.58985        0.16547
    -1.6694     -5.7917     4.2986     0.48223     1.7819     1.5434         0.24071        0.49665      -0.039537
    -1.7165     -5.9211     4.3005     0.43282     1.6212     1.4986      -0.0092928      -0.099303        0.19539
    -1.7001     -5.9852     4.3263     0.50921     1.9913     1.5675       -0.078553       -0.14003       0.069368
    -1.6049     -5.4088     4.1819     0.54304     2.2355     1.4446        -0.35764       -0.48278       0.050414
    -1.7714     -6.2093     4.4335      0.4856      1.824     1.4782        -0.14407       -0.25344        0.26698
    -1.8022     -6.3017     4.2642     0.44659     1.7929     1.5357        0.071654        0.15409       -0.11171
    -1.9689     -7.2867     4.6839     0.56246     2.1635      1.668        -0.29778       -0.32748        0.27964
    -1.7728     -6.1356     4.2759     0.56432     2.3238     1.6731        -0.63589       -0.65716        0.21736
    -1.7701     -6.3011     4.5045     0.48424      1.879     1.6345       -0.052074      0.0058107        0.12986
    -1.6752     -5.7016     4.1855     0.53163     1.9455     1.6347        -0.13833        0.12199      -0.025959
    -1.6322     -5.5911     4.2972     0.52745     1.8548     1.5942       0.0097572         0.2474        -0.0787
    -1.9089     -6.8234     4.4234     0.45276      1.618     1.5064        -0.16506      -0.037527       0.027081
    -1.7685      -6.162     4.3868     0.46849     1.8804     1.5754       -0.055507        0.12368      -0.093404
    -1.4539     -4.7908     4.1441       0.451      1.714     1.4882        0.026383        0.36739       -0.12519
    -1.7261     -6.0857     4.4213     0.44164     1.4988     1.5084       -0.061116      -0.014446        0.24218
    -1.8386     -6.5431     4.4735     0.54362     2.1196     1.6171        0.025886        0.17613        0.12705
    -1.7935     -6.4347     4.3672     0.51052     1.9204     1.6153        -0.26779       -0.10707      -0.028599
    -1.8461     -6.4675     4.3997       0.525     1.9791      1.543        -0.17132       -0.22421        0.11355
    -1.6821     -5.8966     4.3474     0.52877     2.0862     1.6146        -0.36802       -0.27828      -0.026105
    -1.6933     -5.8143     4.1896     0.45145     1.6485     1.5603        -0.20956       -0.12255         0.1223
    -1.7466     -6.2693     4.5499      0.4412     1.7798     1.4683        -0.11739       -0.13769       -0.34283
    -1.7252      -5.968     4.2798     0.56686     2.1915       1.73      -0.0069854       0.059966        0.54539
    -1.7575     -6.0507     4.3492     0.62325     2.3278     1.8492        -0.47312       -0.41626       0.090924
    -1.7653     -6.0104     4.2123     0.50387     1.9306     1.6064       -0.042352      -0.080097     -0.0087535
     -1.704     -5.9443     4.2216     0.58677     2.3613     1.6681        -0.10961      -0.086181        0.15855
    -1.5128     -5.0069     4.2042     0.48042     1.8975     1.4496         0.01657       -0.01207     0.00063538
     -1.962     -7.1634     4.6395     0.47508     1.9207     1.4165        0.002815      -0.018309        0.18743
    -1.8261     -6.3254     4.1975     0.56802     2.0516     1.6655        -0.14918       -0.14143      -0.059217
    -1.8063     -6.3527     4.4371     0.53531      1.997     1.6932        -0.28945       -0.24153       -0.11066
