************************************************************
             mc_replic: 2400
             prune_tol: [1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
              x_burnin: 20
         Harvey_factor: 10
              loss_fct: [1×1 struct]
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [1×1 parallel.ProcessPool]
    physical_cores_nbr: 8
         computer_arch: 'maca64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 80
              filename: 'results_state_estimation_DGP2_T80_R2400_maca64'
               logfile: 'results/results_state_estimation_DGP2_T80_R2400_maca64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884727  -5.071538781670152   2.339524325024803   4.598162859417349
  -5.071538781670332   5.954231316364762  -0.571119358456840  -1.160646197129784
   2.339524325024809  -0.571119358456831   0.898979711057306   0.497112373889859
   4.598162859417370  -1.160646197129768   0.497112373889859   2.085990141138555

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553557  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106077   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>     <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
    -1.3562     -4.4792     4.0212     0.35482      1.2135     1.2342       0.0069238        0.33466       0.045937
    -1.9416     -7.0188     4.4988     0.53417      2.1548     1.6854        -0.18132       -0.58065        0.34265
    -2.0292     -7.4317     4.3012     0.61768      2.4914     1.5435        -0.11418       -0.13081       -0.19208
    -1.7467      -5.655     3.8902      0.4253      1.4912     1.4085        -0.42422       -0.60445        0.20179
    -1.6485     -5.6737     4.1426       0.498      1.9105     1.5814       -0.038457       0.015592        0.06918
    -1.6624     -5.7685     4.4823     0.41386      1.6786     1.4859         0.08517       -0.24901        0.19863
    -1.7435     -6.2017     4.3638      0.4616      1.7144     1.7098       -0.082542       -0.18165       -0.13139
      -1.89     -6.6283     4.3828     0.48753      1.8232     1.6334        -0.36392       -0.33163       -0.02284
    -1.6187     -5.5478     4.2127     0.43201      1.5562     1.3457         0.12584        0.33243      -0.017984
    -1.7956     -6.2034     4.2238      0.4193      1.7048     1.4326        -0.29115      -0.073977       0.064687
    -1.6063     -5.3415      4.183     0.43143      1.7222     1.4796         0.58429        0.23477       0.013247
    -1.6048     -5.4696     4.2059     0.56159      2.3076     1.7519       -0.049913      -0.068402        0.42704
     -1.536     -4.8234     3.7869     0.45986      1.7718     1.6263        -0.52151       -0.15694        0.25371
    -1.5638     -5.3816     4.2154     0.47878      1.9405     1.5777         0.48961        0.82767        0.17072
    -1.6499      -5.932     4.3763     0.58801      2.2818     1.8393        -0.53428       -0.55076        0.19751
    -1.7456     -6.2793     4.4331     0.52095      1.9194     1.5725        -0.42534       -0.47294       -0.30726
      -1.64     -5.7162     4.4615     0.54033      2.4707      1.829        -0.23162       -0.36925        0.14212
    -1.4871     -4.9243     4.1261      0.4488      1.5543     1.7568        -0.16381        0.33088       -0.35424
    -1.5755     -5.4337     4.2342       0.401      1.4522     1.5981        0.047735       0.038949        0.58456
    -1.8267     -6.6786     4.5715     0.33811      1.1452     1.3136         0.10755        0.80382        0.32282
    -1.3909     -4.6017     4.0557     0.42081      1.5388     1.4637        -0.18249       0.075165        0.31487
     -1.777      -6.506     4.1635     0.57205      2.3444     1.4312        -0.19414      -0.058667     -0.0074351
    -2.0328     -7.2917     4.2742     0.48749      1.8241     1.6157         0.12932        0.19089       0.081057
    -1.8456      -6.549     4.3611     0.45702      1.6308      1.448        -0.32871       -0.32579        0.18418
    -1.8077     -6.2909     4.1811      0.4501      1.5322     1.4122        -0.45888       -0.55507        -0.7333
    -1.9525     -7.0233     4.2805     0.49871      1.8848     1.5605        0.078096        0.23928         0.1018
    -1.5582      -5.227     4.2755     0.37938       1.328     1.4509         0.53944        0.84558        0.33573
    -1.6044     -5.5376     4.2763     0.44242      1.6317     1.6629        -0.25245       -0.15948        0.20524
    -1.4426     -4.7106     3.8227     0.45576      1.7746     1.4972         -0.1274        -0.2635          0.299
    -1.8045       -6.15     4.2283     0.40695      1.6556     1.5142         0.07908       -0.10924       -0.40497
    -1.6242     -5.7592     4.3226     0.41246      1.6028     1.2616        0.057059        0.34695        -0.1058
    -1.7681     -5.9651     4.1984     0.46681      1.8354     1.4755         0.13018       0.015177       0.036423
    -1.4133     -4.3304     3.6266     0.37623      1.4046      1.394        -0.25534       -0.40561        0.19269
    -1.7844     -6.1586     4.1912     0.45987      1.7535     1.6356        -0.39863       -0.29822        0.11553
    -1.5556     -5.5578     4.4546      0.4454      1.8781      1.636          0.1894        0.21574        0.26368
    -2.2439     -8.2215     4.5093     0.46528      1.5841     1.4862        -0.42973       -0.36601      -0.081728
    -1.4314     -4.6398     4.0123      0.5144      1.7017     1.5232         0.09531        0.14207       -0.10297
    -1.7346     -6.1183     4.4866     0.40728      1.5405     1.3792        0.057374      -0.050429       0.075056
    -1.5403     -5.2274     4.2205     0.61767      2.5623     1.7156        0.052502        0.04405         0.2034
    -1.9643     -7.1774     4.6422     0.57278      2.2914       1.62         0.28231        0.26413        0.20939
    -1.9299     -7.0524     4.3619     0.47632      1.8554     1.4317        -0.43404       -0.36102       -0.44931
    -1.7741     -6.3034     4.6788     0.52051       2.158     1.9806        -0.16193       -0.14448        0.06129
    -1.9713      -6.989     4.5052     0.50962      1.9586     1.6263        -0.14595      -0.078539        -0.2152
    -1.8636       -6.46     4.1693     0.50893      1.7168     1.8853        0.077686       0.070106     -0.0060364
    -1.6094     -5.3116     3.6977     0.56988      2.1344     1.4302        -0.49077       -0.39728        0.55093
    -1.9111     -6.9211     4.5058     0.47475      1.9505     1.6896        0.043864        0.31378       0.018674
    -1.5396     -5.3613     4.4305     0.48954         1.8      1.715        -0.38591       -0.40588        0.46654
    -1.7807     -6.3436     4.4805     0.44793       1.656     1.6109        0.040781      -0.066715         0.3641
    -1.6421     -5.4074     4.0545     0.58774      1.8835      1.848        -0.67042       -0.50168        0.15124
    -1.8175     -6.4653     4.4386     0.50609      2.2291     1.5302        -0.46738       -0.29072        0.19988
    -1.4794     -4.7682     4.0628     0.43164       1.511      1.515        -0.35292       0.062103       -0.25138
    -1.4487     -4.6283     4.0741     0.52033      2.1882     1.9285          0.1585        0.56198        0.22929
    -1.8683     -6.6915     4.4408     0.76586      3.2358     2.1194        -0.14062       -0.46532        0.34126
    -1.6693     -5.6831     4.2358     0.43472      1.3557     1.5533        -0.41478       -0.38295       0.029513
    -1.5874     -5.5057     4.5284     0.40606      1.5685     1.5359         0.32161        0.12723        0.22253
    -1.8418      -6.844     4.7659     0.47136      1.8202     1.6184       -0.078386       0.079567        0.30623
    -1.6736     -6.1482     4.7372     0.41778      1.7178     1.5689        -0.19107        0.12762       -0.55312
    -1.7815     -6.0823     4.1271     0.47435      1.6778       1.58         0.23455        0.48549        -0.1669
    -1.7926     -6.1562       4.17      0.4945      1.9378     1.5682       -0.078912        0.30217        -0.3551
    -1.6861     -5.6812     4.2385     0.49034      1.8692     1.4776        -0.18422        -0.1659      -0.024214
    -1.5719     -5.4273     4.2046     0.42989      1.4685      1.401        0.024026       0.010847         0.3308
    -1.4715     -4.8036     3.9509      0.5597      2.1582     1.6625        -0.59008       -0.50693        0.31103
    -1.7142     -5.8106     4.3859     0.53749      1.8791     1.7092         -0.1938        0.18339        0.38254
    -1.8116     -6.5413     4.5168     0.44781      1.5911     1.5885         0.20082        0.28629        0.21506
    -1.7479     -5.8056     3.9892     0.42147      1.7224     1.6494        -0.19627       -0.24201       -0.20562
    -1.6006      -5.501     4.1341     0.35607      1.1268     1.1599         0.24041        0.41812        0.26344
    -1.7403     -5.8554     4.0942     0.61282       2.313     1.8322          -0.898        -0.8582       -0.13486
    -1.5995      -5.841     4.6275     0.55331      2.2296     1.6363        -0.23694       -0.50159        0.14717
    -1.7236     -6.0911     4.5704     0.48891      1.8031     1.6086         0.02994        0.31393         0.2521
    -1.8591     -6.3247     3.8667     0.53097      2.0895     1.6791        0.039608       -0.23871        0.76028
    -1.7712     -6.1629     4.4455     0.52055      2.0125     1.7763        -0.15835        0.15043       -0.40283
    -1.6394     -5.6914     4.0796     0.49735      1.8806      1.778        -0.48463       -0.55075      -0.034196
    -1.7732     -6.2877     4.4912     0.49753      1.8828     1.7479        -0.13051       0.021256      -0.060256
    -1.7636     -5.9721     4.0637     0.55373      1.7741     1.7864        -0.47308       -0.30476      -0.065745
    -1.8675     -6.9505     4.7147     0.63065      2.6514     1.7117        -0.39175       -0.25666        0.50093
    -1.9464     -7.0487     4.4115     0.55416      2.0082     1.8836        -0.11185         0.1071        0.10598
    -1.2714      -3.934     3.8158     0.47237      1.6288     1.6539        -0.15244         -0.296        0.37612
    -1.5241     -5.1927     4.3458      0.3512      1.2306     1.3705         -0.3543         0.1777       -0.25167
    -1.6592     -5.6326     4.1567     0.49201      1.7964     1.8448       -0.016173        0.12358        0.22998
    -1.7324     -6.0876     4.2031     0.36468      1.5007     1.4178        -0.11801       -0.29706       0.016191
    -1.6842     -5.6095     4.0485     0.50725      1.6561      1.529         -0.5094       -0.36469        0.25598
    -1.5969     -5.2885     4.0844     0.43551      1.3845     1.5344         0.34965        0.43802        0.23912
     -1.878     -6.8154     4.3902     0.37992      1.3374     1.4351         0.17852        0.21389       0.072858
    -1.6264     -5.5208     4.1235     0.50658      1.9635     1.5786        -0.17085        0.19608      -0.037489
    -1.9792     -6.8752      4.248     0.49513      1.8231     1.6271        0.013432        0.14979        0.20692
    -1.7837     -6.3721     4.4166     0.43131      1.7532     1.5837         0.27024        0.45071      -0.094845
    -1.9849     -7.1175     4.4791     0.53956      2.0992     1.7361         0.12386        0.11984       0.087003
    -1.5725     -5.3211      4.289     0.41972      1.3027     1.3848        -0.30498        0.28423       -0.37206
    -1.5275     -4.9083     3.5968     0.41456      1.5399     1.3639        -0.30903       -0.59726        0.13497
    -1.6052     -5.3075     3.9849     0.43421      1.3685     1.4312         -0.2925      -0.088949      -0.012084
    -1.9374     -7.0559      4.745     0.53018      2.2188      1.702         0.38921        0.99402        0.59571
    -1.6388     -5.5362      4.147     0.53563      2.1092     1.6221       -0.062254      -0.093337       -0.18091
    -1.7487     -6.0649     4.1181      0.4862      2.0176     1.7447       -0.017227        0.11473       -0.16577
    -1.7773     -6.0713     4.0655     0.52036      2.1615     1.4997        -0.33462       -0.63166        0.36561
    -1.8205     -6.4123     4.1994     0.51535      2.0217     1.7998         0.52685        0.81782        0.24296
    -1.6563      -5.738     4.6241     0.64385      2.5641     1.8474      -0.0042863      -0.010734       0.039902
    -1.5117     -5.3259     4.0787     0.49343      1.9679     1.4858        -0.30277       -0.85816        0.24305
    -1.6578      -5.699     4.1363     0.38175      1.4715       1.24       -0.051447       -0.66599        0.34147
     -1.671     -5.7168     3.8603     0.61625      2.7095     1.7449         0.30136         0.4175       -0.12879
    -1.6184     -5.3839      4.169     0.39415      1.2441     1.3253         0.11242       -0.16106       0.056268
    -1.5358     -5.1789     4.3597     0.38994      1.4128      1.338        -0.14645        0.19504        0.50689
    -1.7185     -6.3094     4.4574     0.46078      2.0044     1.5366         0.45188        0.50616        0.50131
    -1.9004     -6.7636      4.682     0.46809        1.72     1.8611        -0.23165        0.18749       -0.28958
    -1.5522      -5.035     3.7544     0.40938      1.4095     1.5172        -0.11785     -0.0021894       0.041101
    -1.5406     -5.0479     4.1428     0.43675      1.4679     1.3393        0.027609       -0.34954       -0.56636
    -1.9496     -6.9341     4.3832     0.52797      2.0371     1.8206       -0.017877        0.60856        0.24366
    -1.5553     -5.3904     4.5268     0.55673      2.0278     1.5255       -0.049374      -0.024337        0.03664
    -1.9838      -6.947     4.3832      0.4928      2.0124      1.547       -0.073774       -0.18506        0.63733
    -1.6522     -5.8034      4.389     0.65317       2.457     1.8214       -0.023905       -0.15582       -0.12055
    -1.6412     -5.4148     3.8987     0.47968      1.7454     1.6983         0.25082        0.30881       -0.10496
    -1.4373      -4.664     3.9977     0.58404       2.174     1.7051        -0.17191      -0.084566        0.41281
    -1.7096     -5.9401      4.462     0.42225      1.5367     1.7735        -0.17659       -0.14647      -0.009405
    -2.1029     -7.7982       4.72     0.46954      1.5631     1.7383       -0.062648       0.080308       -0.10001
    -1.8661     -6.6767     4.3244     0.59558      2.2048      1.552         0.02145      -0.063932       -0.18809
     -1.664     -5.7296     4.3093     0.52963      2.1902     1.6971        -0.29545       -0.17774        0.60729
    -1.5738     -5.4765     4.3968     0.36501      1.4888     1.3881        -0.11061       -0.17906        0.25328
    -1.8636      -6.527     4.2834     0.40536      1.5344     1.6269        -0.48633        -0.2537        -0.2866
    -1.5259     -5.1757     4.1415     0.38616      1.4326      1.377       -0.058505      -0.083467       0.052235
    -1.5116     -4.9525     4.1809     0.41246      1.3418     1.5923        -0.19567        0.21635       0.022247
      -1.78     -6.4562     4.7522     0.43931      1.6352      1.734        0.091694        0.16338       -0.10343
    -1.7798     -6.1321     4.2921     0.52555      2.1504     1.7762      -0.0062959       -0.11942       0.035277
    -1.7229     -5.8509     3.9814     0.45307      1.5141      1.468        -0.10833      -0.051907        0.09615
    -1.6415     -5.6219     4.2649      0.3884         1.3     1.4881        -0.30481       -0.11304       -0.20397
    -2.0268     -7.2849     4.7443     0.56026      2.1972     1.6403         0.18815        0.39845      -0.063499
    -1.7265     -6.1457     4.6324     0.49973      2.0521     1.4204       -0.096719       -0.11154       -0.10075
    -1.5451     -5.1072     3.9182     0.52311      1.9709     1.4051         0.21286        0.35789       0.043081
    -1.9519     -6.8424     4.4875     0.53358      1.9559     1.8009        -0.21108       -0.12099       -0.52877
    -1.5071     -4.8949     4.1854     0.47133      1.7711     1.3996        -0.10885       -0.05598       -0.28727
    -1.5668     -5.4371     4.3085     0.51235      1.9924     1.5967        -0.11408       -0.12969       0.087887
     -1.607     -5.1949     3.8863     0.48266      1.7543      1.604        -0.34029       -0.52646       -0.20901
    -1.6987     -6.0958     4.3647     0.45281      1.7052     1.6212        -0.77437       -0.71755      -0.087616
    -1.7355     -5.8412      4.249     0.50293      1.7222       1.77        -0.22833       -0.17233        0.11064
    -1.6849     -5.8962      4.158     0.39125      1.5131     1.5677        -0.18326        0.19457       -0.35026
    -1.7945     -6.1828      4.371     0.44612      1.5859     1.6006       -0.040323      -0.056452        0.35733
    -1.5144     -5.0877     3.9239     0.52459      2.1728     1.3409        -0.18417       -0.29284        0.14019
    -1.7836     -6.1433      4.232      0.4732      1.6743     1.5465        -0.32191      -0.032913      -0.045086
    -1.8301     -6.4182     4.2048      0.4822      1.6918     1.6572        -0.13441       -0.11837        0.05314
    -1.9334     -6.5923     4.2681     0.40293      1.3885     1.4278        -0.42976       -0.20878      -0.066581
    -1.6129     -5.3226     4.3322     0.43002       1.585     1.7611       -0.038767      -0.010764       -0.02447
    -1.5682     -5.2653     4.1301     0.44669       1.663     1.3647         0.73035        0.83335       0.020612
    -1.6745     -5.6141     4.3082     0.58433      2.3146     1.9111         0.14377        0.40558       -0.49575
    -1.8534     -6.5868     4.5879     0.57501      2.3618     1.7813         0.37014        0.59332        0.21577
     -1.748       -6.08     4.5636     0.54316      1.9098     1.6237        -0.10222       -0.22295        0.36697
    -1.8038     -6.4261     4.5517     0.50587      1.7654     1.6493        -0.49733       -0.56332        0.25733
    -1.5694     -5.3837     4.0553     0.52591      2.0288     1.5136         0.35797        0.64961        0.16851
    -1.8074        -6.5     4.7532     0.42226      1.6884     1.4011      -0.0044307       -0.13869       -0.26015
    -1.6981     -6.0052     4.4796     0.43837      1.6325     1.5759         0.21694        0.15086     -0.0034742
    -1.8814     -6.3699      4.228     0.51734      1.8716     1.5565      -0.0071699        0.27366        0.13745
    -1.8758     -6.6998     4.3607     0.49901      1.9126     1.7651         0.15673        -0.1584        0.18218
    -1.9435     -6.9063      4.406     0.50596      2.0623     1.6338           0.475        0.59183         0.4191
    -1.8027     -6.3254     4.2885     0.45382      1.4816     1.6971       -0.075788        0.10001        0.14998
    -1.8084     -6.4815     4.4098     0.45074      1.8494     1.2074        -0.28414      -0.083804      -0.081767
    -1.9412      -6.997     4.5481     0.37991      1.2654     1.4993         0.19848        0.30781       0.038703
    -1.7527     -6.0924     4.5225     0.52738      2.0511     1.5758        -0.49963        -1.0384        0.21454
    -1.6171     -5.4435     3.9769     0.42943       1.695     1.5853         0.18794        0.40705        0.55439
    -1.4457     -4.9092     3.9019     0.51781      2.0529     1.5101         0.08245       -0.63266         0.2294
    -1.5661      -5.319     4.2695     0.49233      2.0344     1.4632         0.19269        0.36507       -0.52953
     -1.859     -6.6468     4.1888     0.52149      1.9845     1.7781        -0.62999       -0.71336       -0.47693
    -1.8646      -6.368     4.3832     0.53047      2.0886     1.6017        -0.44444       -0.26182      -0.027987
    -1.7014     -5.8344     4.2299     0.34686      1.2347     1.3479        -0.37869       -0.34389        0.17934
    -1.9676     -6.9214     4.1684      0.3847      1.4977      1.494       -0.072817       -0.21015        0.61407
    -1.8372     -6.5382      4.484     0.41511      1.5523     1.4113        -0.10274       -0.23094       0.020772
      -1.68     -5.8373     4.5198     0.45952      1.9057     1.7492        0.003533        0.13323        0.01451
    -1.5428     -4.8786     3.9729     0.53673      1.9111     1.6776         -0.2348       -0.19861       -0.10237
    -1.7573      -6.232      4.587     0.71566      2.9077     1.6066         0.49561        0.47377       0.077819
    -1.9351     -7.1675     4.7845     0.43894      1.7523      1.501        -0.18856        0.11519        0.23263
    -1.9625     -7.0353     4.2773     0.49999       2.158     1.5053        0.029116      0.0016435     -0.0085161
    -1.8089     -6.2257     4.2796     0.49846       1.728     1.5485        -0.15357       0.055526       0.039442
    -1.6772     -5.7262     4.4157     0.47392      1.7586     1.7248        -0.31431       -0.23445        0.41528
    -1.8018     -6.3579     4.2413     0.43981       1.431     1.5441        -0.15704         0.1723       -0.24162
    -1.5114      -4.958     4.1719     0.49099      1.9775     1.5492        -0.57998       -0.31833        0.21998
    -2.0177     -7.3066     4.3124     0.65866      2.7511     2.1737         0.20614         0.2515      -0.029665
    -1.8973     -7.1736     4.7485     0.45239      1.6821     1.4812        0.011151      -0.022418        0.24077
    -1.3595     -4.4212      4.184     0.48832      1.8152     1.3005        -0.18798       -0.15641       -0.12698
    -1.7268     -5.9957     4.3866     0.42712      1.4814     1.6126       -0.065866        0.12776         0.4494
    -1.6665     -5.7878     4.2062     0.47423      2.0259     1.4436         0.12838        0.40677        0.26756
    -1.5896     -5.3809     3.9567     0.52634      2.0537     1.9232        -0.13942       -0.18474        0.52543
    -1.2757     -3.8218     3.8246     0.54812      2.2004     1.9018        -0.17894       0.035581      0.0010391
    -1.7229     -6.1689     4.4257     0.52265      2.1072     1.6987         0.33008        0.39204        0.25273
    -1.6757      -6.056     4.4395     0.52441      2.1758     1.8235       -0.033594       -0.18986        0.38833
    -1.3024     -4.1665     4.2204     0.51926      2.0389     1.4392        -0.20872       0.080465       0.062054
    -1.8975     -6.7019     4.5117     0.67679      2.6654     1.7786        -0.17106       -0.19857        0.38949
    -1.7149     -6.0903     4.5351     0.45687       1.765     1.6973         0.20184        0.17527        0.11185
    -1.5312     -5.1125     4.0786     0.39063      1.3907     1.6016        -0.38024        0.35494      -0.096986
     -1.574     -5.3008     4.1922       0.491      1.8596     1.7499         0.55616        0.35357        0.32163
    -1.6296     -5.5781     4.3072     0.37312      1.3346     1.3157         0.33358       -0.14306        0.33512
     -1.659     -5.7347     4.4647     0.44155      1.5441      1.574        -0.75074       -0.94473        0.52444
    -1.5628     -5.3511       4.36     0.41403      1.5197     1.4497        0.012913        0.41244      -0.088322
    -1.7165     -6.1658     4.4101     0.45252       1.529     1.3114        -0.15687      -0.078405      -0.087901
    -1.4987     -4.6469     3.7373      0.5002      1.7155     1.4524         0.22596        0.24185        0.25242
    -1.7003      -5.647     4.1773     0.43678       1.695     1.6476         0.19901        0.38085        0.20383
    -1.7377     -6.0328     4.2069     0.48402      1.7352      1.447        -0.65127       -0.54017        0.10003
    -1.6141     -5.4442     4.1684     0.43112      1.6017     1.5996         -0.2216       -0.26056        0.26983
     -1.592     -5.3858     4.1613     0.41725      1.4994     1.2513        -0.51009       -0.17246       -0.18164
    -1.8038     -6.3615     4.2101     0.64534      2.5753     1.8651       0.0072217        0.19135        0.17021
    -1.9112      -6.568      4.446     0.61187      2.5491     1.7826        0.050293        0.12786       0.038956
    -1.9419     -7.0741     4.4692     0.48992      1.8489     1.3203         0.12608      -0.069746      -0.050643
    -2.1284     -8.2165     5.1721     0.53756      2.2009     1.5951      -0.0047007        0.51242       -0.20246
     -1.835     -6.4623     4.4411      0.4538      1.6127     1.5999        -0.26301        0.27243       -0.42433
    -1.7158     -5.8368     4.2769     0.47846      1.7336     1.7412        0.065121        0.32919       0.088808
    -1.8697     -6.3281     4.1342     0.56219      2.4186     1.8253        -0.18754       -0.27667        0.26089
    -1.2929     -4.1217     4.0808     0.49639      1.8642     1.6148         -0.2292        -0.4021        0.17405
    -1.8033     -6.3385     4.0705     0.51743      1.8702     1.5048         0.16456        0.44453       -0.22123
    -1.7661     -6.3018     4.2446     0.46721      1.7038     1.4638        0.041944        0.46646        0.25999
    -1.8806     -6.7278     4.7003     0.43995       1.822     1.4199        -0.35812      0.0071843      -0.081916
    -1.6215     -5.6072     4.3584     0.46812      1.8206     1.6479         0.24921        0.28145       0.012324
    -1.6634     -5.6522     4.3806     0.47907      2.1207     1.8715         0.22573        0.12072       -0.14386
    -1.7252     -6.1124     4.0598     0.49749       1.881     1.2013         0.12885        0.19859       0.099932
    -1.6608     -5.7901     4.4625     0.62837      2.4681     1.6614       -0.054514      -0.073707        0.55458
     -1.359     -4.2544     4.0606     0.43327      1.6787     1.4986       -0.012859       -0.33428       -0.10198
    -1.3723     -4.3324      3.764     0.47327      1.7412     1.3903        -0.27782      -0.061718        0.14954
    -1.8006     -6.5191     4.5319     0.50788      1.9415     1.6671       -0.037341        0.27796        0.15195
     -1.688     -5.9505     4.4094     0.52091      1.7194     1.6923         -0.2894        -0.2359        0.11398
    -1.4937     -4.8928     4.1898     0.43313      1.6711     1.6749        -0.21211       -0.43523        0.69953
    -1.8014     -6.2219     4.2634     0.51071      1.7951     1.5813      -0.0069767       0.076633     -0.0053052
    -1.7777     -6.1628     4.4204     0.51275      1.9521      1.394         -0.4762       -0.73401        0.30335
    -1.6024     -5.3381     4.1775     0.63631      2.3066     1.8778        -0.41684      -0.044459       -0.25293
    -1.3075     -4.3414     4.2658     0.39041      1.4159     1.4436        -0.11009       -0.34579        0.22992
    -1.4675     -4.6421     3.8587     0.39367      1.3922     1.5172       -0.026716        0.30193       -0.49649
    -1.9227      -7.062     4.3372     0.50379      2.0716     1.4648        -0.18545        -0.3632       -0.52677
     -1.608     -5.6026     4.4289     0.48199        1.76     1.7392        0.088965        0.56666       -0.13914
    -1.7838     -6.2917     4.4917     0.66354      2.8626     1.9231        -0.45866       -0.54331         0.7194
    -1.8749     -6.4697     4.3504     0.49018       1.819     1.7335       -0.065681       0.064496        0.30304
    -1.4977     -4.9389      4.113     0.50578      1.8766     1.6641         0.24096         0.5896       -0.71844
    -1.6828     -5.9785     4.4276     0.41626      1.4623     1.6335        -0.34784       -0.12119       -0.13062
    -1.8187     -6.5581     4.5012     0.57902      2.4647     1.6003         0.21665        0.47779        0.68015
    -1.9035     -6.9173     4.4571     0.38126      1.3638     1.3572        -0.32898       -0.59714       0.027302
    -1.7902     -6.4861     5.0688     0.67183      2.7534     1.8263       -0.051513      -0.027754        0.31426
    -1.7803     -6.1435     4.0849     0.50306      1.8257      1.626       -0.084285       -0.25855        0.22249
    -1.5431     -5.1515     4.0621     0.42511      1.5326     1.2825        -0.21213       -0.39406      -0.088042
    -1.9367     -6.7956     4.3635     0.46997      1.7374     1.7471        -0.12871        0.29047       -0.04794
    -1.7577     -6.2951      4.834     0.53544      2.0286     1.4508         0.26025        0.33843      0.0076086
    -1.4654     -5.1269     4.3818     0.56103      2.1891      1.515        0.098244        0.34898       0.010893
    -1.5157     -5.1107     4.5053     0.53814      1.9134     1.5388        -0.23173        0.27268       0.050846
    -1.5102     -4.8525      4.083     0.45327      1.7063     1.4577        -0.29139       -0.23402       0.013791
    -2.0027     -7.0484      4.111     0.44264      1.7169     1.4434        -0.30711        0.02982        0.14966
    -2.0765      -7.456     4.6361     0.62601      2.5688     1.6637         0.22517        0.18443        0.25154
    -1.5527     -5.3551      4.342     0.48402      1.6324     1.6831       -0.015887       -0.14704        0.30033
    -1.7338     -6.1133      4.388     0.63768       2.429     1.7284        0.015585        0.11642       -0.44611
    -2.1584     -8.0333     4.7931     0.44406      1.6374      1.451         0.27541        0.66598       0.051628
    -1.8845     -6.7567     4.3887     0.41244      1.6327     1.5045        -0.45136       -0.25454       0.092532
    -1.6506     -5.6943     4.0358     0.44778      1.8297     1.4038         0.62961        0.51327       0.067245
    -1.5378     -5.3967     4.5922     0.44583      1.5425     1.4283        -0.31544       -0.37819        0.31364
    -1.4942     -4.9931     4.2426     0.37709      1.6155     1.4663        -0.19004      -0.012218        0.22227
    -1.6946     -6.0937     4.4304     0.47679      1.7726      1.699        -0.51031       -0.41278       -0.37218
    -1.8352     -6.6041     4.4146     0.41059      1.3879     1.4829         0.10414        0.22843       -0.47554
    -1.6486     -5.6191     4.0797      0.4091      1.5341     1.4688         0.12037       -0.16956        0.16324
    -1.3006      -4.158     4.1826     0.55485      2.2481     1.5878         -0.9632        -1.0084        0.45431
    -1.6614     -5.8153     4.2966      0.7141      3.0963     1.7076         0.11361       0.094543      -0.028943
    -1.6841     -5.9431     4.4316     0.36739      1.2148     1.3355       -0.027477        0.30173        0.33461
    -1.6257     -5.4889     4.3164     0.51898      1.9393     1.6162        -0.25926       -0.19676         0.1447
    -1.6058     -5.4211     4.3573     0.43234      1.5946     1.4897         0.14189        0.11479         0.4206
    -1.8062      -6.505     4.5626     0.59519        2.34     1.8753         0.02364        0.19449        0.18939
