dataset_id,T,parameter_type,shock,value,exitflag
539,200,stderr,eta_e,0.0214467825893725,2
539,200,stderr,eta_z,0.777751606019224,2
539,200,stderr,eta_r,0.285487197266842,2
539,200,skew,eta_a,1.17901028465282e-05,2
539,200,skew,eta_e,-0.868572396221725,2
539,200,skew,eta_z,-0.75816944676981,2
539,200,skew,eta_r,0.447690347771547,2
540,200,stderr,eta_a,2.52313224267837,2
540,200,stderr,eta_e,0.0218590400879032,2
540,200,stderr,eta_z,0.790004548173183,2
540,200,stderr,eta_r,0.283309789554629,2
540,200,skew,eta_a,-0.247572680343828,2
540,200,skew,eta_e,-0.400008169070745,2
540,200,skew,eta_z,-0.799999304127345,2
540,200,skew,eta_r,0.550005553122376,2
541,200,stderr,eta_a,2.48311314354216,2
541,200,stderr,eta_e,0.0217320024216195,2
541,200,stderr,eta_z,0.81344075638845,2
541,200,stderr,eta_r,0.286798956416161,2
541,200,skew,eta_a,-0.0100363057756422,2
541,200,skew,eta_e,-0.201522160561325,2
541,200,skew,eta_z,-0.971540895458117,2
541,200,skew,eta_r,0.602995340967279,2
542,200,stderr,eta_a,2.49771081980138,2
542,200,stderr,eta_e,0.0212414354315452,2
542,200,stderr,eta_z,0.800871880376475,2
542,200,stderr,eta_r,0.281769865391512,2
542,200,skew,eta_a,-0.0309194629126023,2
542,200,skew,eta_e,-0.0438748596771139,2
542,200,skew,eta_z,-0.965869301816993,2
542,200,skew,eta_r,0.593209070883394,2
543,200,stderr,eta_a,2.49202852959749,2
543,200,stderr,eta_e,0.0195300922517214,2
543,200,stderr,eta_z,0.794739432501955,2
543,200,stderr,eta_r,0.296895831967167,2
543,200,skew,eta_a,-0.180925601294043,2
543,200,skew,eta_e,-0.4027975778589,2
543,200,skew,eta_z,-0.933527533322624,2
543,200,skew,eta_r,0.581003076190545,2
544,200,stderr,eta_a,2.52134778291556,2
544,200,stderr,eta_e,0.0209468859806472,2
544,200,stderr,eta_z,0.789603296199984,2
544,200,stderr,eta_r,0.290209285499124,2
544,200,skew,eta_a,0.0308486057721504,2
544,200,skew,eta_e,-0.400039439019238,2
544,200,skew,eta_z,-0.800068252933861,2
544,200,skew,eta_r,0.549791189528869,2
545,200,stderr,eta_a,2.58793336006172,2
545,200,stderr,eta_e,0.0195644693197145,2
545,200,stderr,eta_z,0.798117761180056,2
545,200,stderr,eta_r,0.286335747818038,2
545,200,skew,eta_a,0.0148604528426662,2
545,200,skew,eta_e,-0.27742795329425,2
545,200,skew,eta_z,-0.974864809784256,2
545,200,skew,eta_r,0.351475668394704,2
546,200,stderr,eta_a,2.45555961571792,2
546,200,stderr,eta_e,0.0209747551415433,2
546,200,stderr,eta_z,0.853259915605224,2
546,200,stderr,eta_r,0.282580872756721,2
546,200,skew,eta_a,-0.299264441056329,2
546,200,skew,eta_e,-0.671987718330228,2
546,200,skew,eta_z,-0.727043261436581,2
546,200,skew,eta_r,0.589687240035515,2
547,200,stderr,eta_a,2.5232,2
547,200,stderr,eta_e,0.0212,2
547,200,stderr,eta_z,0.79,2
547,200,stderr,eta_r,0.2838,2
547,200,skew,eta_a,0,2
547,200,skew,eta_e,-0.4,2
547,200,skew,eta_z,-0.8,2
547,200,skew,eta_r,0.55,2
548,200,stderr,eta_a,2.51246987834608,2
548,200,stderr,eta_e,0.0227442212956412,2
548,200,stderr,eta_z,0.759943161412424,2
548,200,stderr,eta_r,0.286030486838238,2
548,200,skew,eta_a,-0.364989752062175,2
548,200,skew,eta_e,-0.995151785798218,2
548,200,skew,eta_z,-0.786744903570196,2
548,200,skew,eta_r,0.626124527552055,2
549,200,stderr,eta_a,2.53244728789484,2
549,200,stderr,eta_e,0.0202670920093928,2
549,200,stderr,eta_z,0.81526839239444,2
549,200,stderr,eta_r,0.28019415665206,2
549,200,skew,eta_a,-0.161597515436166,2
549,200,skew,eta_e,-0.809242717631505,2
549,200,skew,eta_z,-0.995268933024504,2
549,200,skew,eta_r,0.500518360240922,2
550,200,stderr,eta_a,2.48483711385289,2
550,200,stderr,eta_e,0.0228038677497428,2
550,200,stderr,eta_z,0.761853701328426,2
550,200,stderr,eta_r,0.285791423380153,2
550,200,skew,eta_a,0.0038539384669477,2
550,200,skew,eta_e,-0.429905310175034,2
550,200,skew,eta_z,-0.777003964332375,2
550,200,skew,eta_r,0.617314223454813,2
551,200,stderr,eta_a,2.54472720115687,2
551,200,stderr,eta_e,0.0202736501769333,2
551,200,stderr,eta_z,0.830722962525407,2
551,200,stderr,eta_r,0.293503847790475,2
551,200,skew,eta_a,-0.373748825544714,2
551,200,skew,eta_e,-0.879791570853333,2
551,200,skew,eta_z,-0.709982811201653,2
551,200,skew,eta_r,0.855214691712921,2
552,200,stderr,eta_a,2.55739206161576,2
552,200,stderr,eta_e,0.0221796822717735,2
552,200,stderr,eta_z,0.760099078545655,2
552,200,stderr,eta_r,0.281277122465594,2
552,200,skew,eta_a,0.084977477262622,2
552,200,skew,eta_e,-0.577646937994333,2
552,200,skew,eta_z,-0.995211195282956,2
552,200,skew,eta_r,0.693135036484398,2
553,200,stderr,eta_a,2.47144482792643,2
553,200,stderr,eta_e,0.0214056145321035,2
553,200,stderr,eta_z,0.779316425845652,2
553,200,stderr,eta_r,0.286394525927263,2
553,200,skew,eta_a,0.12370346299164,2
553,200,skew,eta_e,-0.504800600054378,2
553,200,skew,eta_z,-0.94902824600071,2
553,200,skew,eta_r,0.573457417902948,2
554,200,stderr,eta_a,2.51519628084161,2
554,200,stderr,eta_e,0.0210904778055174,2
554,200,stderr,eta_z,0.772414919309471,2
554,200,stderr,eta_r,0.277349826663422,2
554,200,skew,eta_a,-0.147609681508053,2
554,200,skew,eta_e,-0.668387857301735,2
554,200,skew,eta_z,-0.995251597329794,2
554,200,skew,eta_r,0.560472373196713,2
555,200,stderr,eta_a,2.60980239243036,2
555,200,stderr,eta_e,0.0183740144158956,2
555,200,stderr,eta_z,0.838657298051302,2
555,200,stderr,eta_r,0.285515385139002,2
555,200,skew,eta_a,-0.0972814363798786,2
555,200,skew,eta_e,-0.196256318071589,2
555,200,skew,eta_z,-0.995270251997472,2
555,200,skew,eta_r,0.510830759527809,2
556,200,stderr,eta_a,2.45086661115354,2
556,200,stderr,eta_e,0.0211763578098735,2
556,200,stderr,eta_z,0.823201803280012,2
556,200,stderr,eta_r,0.282359731879978,2
556,200,skew,eta_a,0.0072083983483316,2
556,200,skew,eta_e,-0.676380876962851,2
556,200,skew,eta_z,-0.956553227257059,2
556,200,skew,eta_r,0.533253967552358,2
557,200,stderr,eta_a,2.48448963318778,2
557,200,stderr,eta_e,0.0216530583388848,2
557,200,stderr,eta_z,0.765371537360648,2
557,200,stderr,eta_r,0.27896137249449,2
557,200,skew,eta_a,0.000645922531442855,2
557,200,skew,eta_e,-0.286505751772425,2
557,200,skew,eta_z,-0.691289211401336,2
557,200,skew,eta_r,0.403319628544823,2
558,200,stderr,eta_a,2.49761891867891,2
558,200,stderr,eta_e,0.0214832049764412,2
558,200,stderr,eta_z,0.771834730206677,2
558,200,stderr,eta_r,0.28623719512401,2
558,200,skew,eta_a,0.00896246856144705,2
558,200,skew,eta_e,-0.0311865442768626,2
558,200,skew,eta_z,-0.98500010749267,2
558,200,skew,eta_r,0.352941317240489,2
559,200,stderr,eta_a,2.55375858073537,2
559,200,stderr,eta_e,0.0200950435090045,2
559,200,stderr,eta_z,0.827423103900937,2
559,200,stderr,eta_r,0.291236354600798,2
559,200,skew,eta_a,0.000483629990793491,2
559,200,skew,eta_e,-0.678176031819329,2
559,200,skew,eta_z,-0.893087806695473,2
559,200,skew,eta_r,0.641198556079,2
560,200,stderr,eta_a,2.59127077872314,2
560,200,stderr,eta_e,0.0207388883631125,2
560,200,stderr,eta_z,0.790045360205637,2
560,200,stderr,eta_r,0.273980082600087,2
560,200,skew,eta_a,-0.104316984756308,2
560,200,skew,eta_e,-0.333235334815959,2
560,200,skew,eta_z,-0.995267537571825,2
560,200,skew,eta_r,0.682398151279464,2
561,200,stderr,eta_a,2.48420835347648,2
561,200,stderr,eta_e,0.020081306399107,2
561,200,stderr,eta_z,0.81292105081636,2
561,200,stderr,eta_r,0.296063626867046,2
561,200,skew,eta_a,-0.227596193606346,2
561,200,skew,eta_e,-0.91142807593653,2
561,200,skew,eta_z,-0.993704600186558,2
561,200,skew,eta_r,0.641391429075979,2
562,200,stderr,eta_a,2.60461463004684,2
562,200,stderr,eta_e,0.0187671386298652,2
562,200,stderr,eta_z,0.810926285627249,2
562,200,stderr,eta_r,0.282378317058669,2
562,200,skew,eta_a,-0.479201747475647,2
562,200,skew,eta_e,-0.616569672228374,2
562,200,skew,eta_z,-0.752932660073428,2
562,200,skew,eta_r,0.41797621134055,2
563,200,stderr,eta_a,2.48081261212713,2
563,200,stderr,eta_e,0.0218678614365738,2
563,200,stderr,eta_z,0.787750838508652,2
563,200,stderr,eta_r,0.279732238853864,2
563,200,skew,eta_a,-0.0578196827854343,2
563,200,skew,eta_e,-0.331401175519336,2
563,200,skew,eta_z,-0.630232054113863,2
563,200,skew,eta_r,0.504203036366081,2
564,200,stderr,eta_a,2.64279754803446,2
564,200,stderr,eta_e,0.0218464128436059,2
564,200,stderr,eta_z,0.767801429886929,2
564,200,stderr,eta_r,0.283642233246243,2
564,200,skew,eta_a,-0.908232732752445,2
564,200,skew,eta_e,-0.99527036549293,2
564,200,skew,eta_z,-0.995271292513268,2
564,200,skew,eta_r,0.608218167122354,2
565,200,stderr,eta_a,2.54440572663026,2
565,200,stderr,eta_e,0.0214326015017684,2
565,200,stderr,eta_z,0.739863542785277,2
565,200,stderr,eta_r,0.284280728331928,2
565,200,skew,eta_a,-0.384397745885521,2
565,200,skew,eta_e,-0.988234257945893,2
565,200,skew,eta_z,-0.800833827046568,2
565,200,skew,eta_r,0.652376933728731,2
566,200,stderr,eta_a,2.56670764906866,2
566,200,stderr,eta_e,0.0207169863094806,2
566,200,stderr,eta_z,0.788348630209616,2
566,200,stderr,eta_r,0.278826076383084,2
566,200,skew,eta_a,0.00174905785414824,2
566,200,skew,eta_e,-0.425577226657149,2
566,200,skew,eta_z,-0.99526826095998,2
566,200,skew,eta_r,0.570079162938178,2
567,200,stderr,eta_a,2.45476410505673,2
567,200,stderr,eta_e,0.0228121678764585,2
567,200,stderr,eta_z,0.828601493125813,2
567,200,stderr,eta_r,0.278188421978804,2
567,200,skew,eta_a,0.0145799937360015,2
567,200,skew,eta_e,-0.747996466584237,2
567,200,skew,eta_z,-0.982769072252075,2
567,200,skew,eta_r,0.664953811781989,2
568,200,stderr,eta_a,2.47079516420956,2
568,200,stderr,eta_e,0.0216890341528618,2
568,200,stderr,eta_z,0.792875385519268,2
568,200,stderr,eta_r,0.287699591974561,2
568,200,skew,eta_a,-0.247260935281051,2
568,200,skew,eta_e,-0.412627349750956,2
568,200,skew,eta_z,-0.942878856287615,2
568,200,skew,eta_r,0.800493273190479,2
569,200,stderr,eta_a,2.4676002103835,2
569,200,stderr,eta_e,0.021628380830787,2
569,200,stderr,eta_z,0.773199479942163,2
569,200,stderr,eta_r,0.287563557734037,2
569,200,skew,eta_a,4.79033261036305e-05,2
569,200,skew,eta_e,-0.120269944248613,2
569,200,skew,eta_z,-0.937070293258574,2
569,200,skew,eta_r,0.423977363810069,2
570,200,stderr,eta_a,2.46899759933444,2
570,200,stderr,eta_e,0.0203297741673083,2
570,200,stderr,eta_z,0.843505995866366,2
570,200,stderr,eta_r,0.287024037545335,2
570,200,skew,eta_a,0.0259756055067598,2
570,200,skew,eta_e,-0.917089244610796,2
570,200,skew,eta_z,-0.906634196352648,2
570,200,skew,eta_r,0.329884786576057,2
571,200,stderr,eta_a,2.53056878624242,2
571,200,stderr,eta_e,0.0211786647123577,2
571,200,stderr,eta_z,0.813790084451167,2
571,200,stderr,eta_r,0.284393239395479,2
571,200,skew,eta_a,0.00193464702865907,2
571,200,skew,eta_e,-0.792676344671739,2
571,200,skew,eta_z,-0.917013443578844,2
571,200,skew,eta_r,0.667360179536211,2
572,200,stderr,eta_a,2.489821893091,2
572,200,stderr,eta_e,0.0214007586013198,2
572,200,stderr,eta_z,0.751899618269009,2
572,200,stderr,eta_r,0.281840495491004,2
572,200,skew,eta_a,0.0065537366285712,2
572,200,skew,eta_e,-0.222168179705686,2
572,200,skew,eta_z,-0.92886334834497,2
572,200,skew,eta_r,0.576173993066998,2
573,200,stderr,eta_a,2.63274568114006,2
573,200,stderr,eta_e,0.0221410775366326,2
573,200,stderr,eta_z,0.743859801038519,2
573,200,stderr,eta_r,0.288053107657017,2
573,200,skew,eta_a,0.0235449611269091,2
573,200,skew,eta_e,-0.781489290495356,2
573,200,skew,eta_z,-0.995269225491622,2
573,200,skew,eta_r,0.528896967722053,2
574,200,stderr,eta_a,2.59093178085754,2
574,200,stderr,eta_e,0.0206590301199806,2
574,200,stderr,eta_z,0.78933993455595,2
574,200,stderr,eta_r,0.282256046438583,2
574,200,skew,eta_a,-0.492324261605731,2
574,200,skew,eta_e,-0.510556354451738,2
574,200,skew,eta_z,-0.976342613811706,2
574,200,skew,eta_r,0.775002311598555,2
575,200,stderr,eta_a,2.52696786288295,2
575,200,stderr,eta_e,0.0214030337359666,2
575,200,stderr,eta_z,0.779824710127008,2
575,200,stderr,eta_r,0.285074676731089,2
575,200,skew,eta_a,3.40363476020107e-06,2
575,200,skew,eta_e,-0.565388430447939,2
575,200,skew,eta_z,-0.933417107198329,2
575,200,skew,eta_r,0.626818016528913,2
576,200,stderr,eta_a,2.47322671760258,2
576,200,stderr,eta_e,0.0204537146297306,2
576,200,stderr,eta_z,0.826930423534895,2
576,200,stderr,eta_r,0.278713480267661,2
576,200,skew,eta_a,-0.357123181533605,2
576,200,skew,eta_e,-0.406884339844039,2
576,200,skew,eta_z,-0.9952629802147,2
576,200,skew,eta_r,0.689539069666212,2
577,200,stderr,eta_a,2.54453359122079,2
577,200,stderr,eta_e,0.0209707998222076,2
577,200,stderr,eta_z,0.78145996164979,2
577,200,stderr,eta_r,0.28435261713446,2
577,200,skew,eta_a,-0.290843999941592,2
577,200,skew,eta_e,-0.616684698129967,2
577,200,skew,eta_z,-0.995270462405165,2
577,200,skew,eta_r,0.756364672004438,2
578,200,stderr,eta_a,2.55390562700596,2
578,200,stderr,eta_e,0.0233030377284912,2
578,200,stderr,eta_z,0.760392654108504,2
578,200,stderr,eta_r,0.278645432590289,2
578,200,skew,eta_a,0.0962545959005995,2
578,200,skew,eta_e,-0.014542349360313,2
578,200,skew,eta_z,-0.858834703371497,2
578,200,skew,eta_r,0.328676896497119,2
579,200,stderr,eta_a,2.51109014717379,2
579,200,stderr,eta_e,0.0213702939855005,2
579,200,stderr,eta_z,0.791697164388623,2
579,200,stderr,eta_r,0.282292879595717,2
579,200,skew,eta_a,-0.241489903764499,2
579,200,skew,eta_e,-0.754123772143191,2
579,200,skew,eta_z,-0.855076665671149,2
579,200,skew,eta_r,0.645136128207405,2
580,200,stderr,eta_a,2.48393538207734,2
580,200,stderr,eta_e,0.0215333422600981,2
580,200,stderr,eta_z,0.775762450983167,2
580,200,stderr,eta_r,0.29527594626302,2
580,200,skew,eta_a,-0.0131756615280288,2
580,200,skew,eta_e,-0.400603847615989,2
580,200,skew,eta_z,-0.934433589550775,2
580,200,skew,eta_r,0.69778213784583,2
581,200,stderr,eta_a,2.52456831702148,2
581,200,stderr,eta_e,0.0225035775899624,2
581,200,stderr,eta_z,0.784276497325416,2
581,200,stderr,eta_r,0.292025807440962,2
581,200,skew,eta_a,0.00212273188861398,2
581,200,skew,eta_e,-0.847894929764049,2
581,200,skew,eta_z,-0.949752898600394,2
581,200,skew,eta_r,0.765787398191693,2
582,200,stderr,eta_a,2.50525780553284,2
582,200,stderr,eta_e,0.0187790073904996,2
582,200,stderr,eta_z,0.856153587843232,2
582,200,stderr,eta_r,0.291038262343832,2
582,200,skew,eta_a,0.00551533810514645,2
582,200,skew,eta_e,-0.497325813894597,2
582,200,skew,eta_z,-0.976135854300508,2
582,200,skew,eta_r,0.559835328079021,2
583,200,stderr,eta_a,2.51388469148798,2
583,200,stderr,eta_e,0.0216956956140603,2
583,200,stderr,eta_z,0.81002256013192,2
583,200,stderr,eta_r,0.287315107215428,2
583,200,skew,eta_a,0.00189028513164202,2
583,200,skew,eta_e,-0.88552232433087,2
583,200,skew,eta_z,-0.692473630048017,2
583,200,skew,eta_r,0.599186500711442,2
584,200,stderr,eta_a,2.52816546034038,2
584,200,stderr,eta_e,0.021144462820966,2
584,200,stderr,eta_z,0.808951510643002,2
584,200,stderr,eta_r,0.28415740322777,2
584,200,skew,eta_a,-0.448950196004298,2
584,200,skew,eta_e,-0.459167126236676,2
584,200,skew,eta_z,-0.995246823119928,2
584,200,skew,eta_r,0.652473440029222,2
585,200,stderr,eta_a,2.47167854773032,2
585,200,stderr,eta_e,0.0228577105933257,2
585,200,stderr,eta_z,0.777190812734479,2
585,200,stderr,eta_r,0.280863392011551,2
585,200,skew,eta_a,-0.292864331203166,2
585,200,skew,eta_e,-0.95017749724418,2
585,200,skew,eta_z,-0.731674266566834,2
585,200,skew,eta_r,0.669318895368285,2
586,200,stderr,eta_a,2.50707348266379,2
586,200,stderr,eta_e,0.0210937454972809,2
586,200,stderr,eta_z,0.816105949415336,2
586,200,stderr,eta_r,0.285538921159995,2
586,200,skew,eta_a,0.000967605889612995,2
586,200,skew,eta_e,-0.401319974519912,2
586,200,skew,eta_z,-0.800107651003791,2
586,200,skew,eta_r,0.541655290058228,2
587,200,stderr,eta_a,2.57194043123332,2
587,200,stderr,eta_e,0.0225607308276634,2
587,200,stderr,eta_z,0.804803463232547,2
587,200,stderr,eta_r,0.275666429369675,2
587,200,skew,eta_a,0.000288077536566128,2
587,200,skew,eta_e,-0.878016159525653,2
587,200,skew,eta_z,-0.943360975780291,2
587,200,skew,eta_r,0.641861959636711,2
588,200,stderr,eta_a,2.5232,2
588,200,stderr,eta_e,0.0212,2
588,200,stderr,eta_z,0.79,2
588,200,stderr,eta_r,0.2838,2
588,200,skew,eta_a,0,2
588,200,skew,eta_e,-0.4,2
588,200,skew,eta_z,-0.8,2
588,200,skew,eta_r,0.55,2
589,200,stderr,eta_a,2.46403154489515,2
589,200,stderr,eta_e,0.0217990624460453,2
589,200,stderr,eta_z,0.77475958340545,2
589,200,stderr,eta_r,0.285279211249618,2
589,200,skew,eta_a,0.00350251167137991,2
589,200,skew,eta_e,-0.979722294090352,2
589,200,skew,eta_z,-0.981709122508185,2
589,200,skew,eta_r,0.731876303187677,2
590,200,stderr,eta_a,2.45565683692942,2
590,200,stderr,eta_e,0.0214614499225613,2
590,200,stderr,eta_z,0.782721512858861,2
590,200,stderr,eta_r,0.283582511923006,2
590,200,skew,eta_a,-0.129213892887536,2
590,200,skew,eta_e,-0.563343001641482,2
590,200,skew,eta_z,-0.961913489392065,2
590,200,skew,eta_r,0.682933318556719,2
591,200,stderr,eta_a,2.51507069083041,2
591,200,stderr,eta_e,0.0209214611607865,2
591,200,stderr,eta_z,0.79955045722665,2
591,200,stderr,eta_r,0.281893766410749,2
591,200,skew,eta_a,-0.000307225738819219,2
591,200,skew,eta_e,-0.89843479453988,2
591,200,skew,eta_z,-0.713688694724284,2
591,200,skew,eta_r,0.622011302957951,2
592,200,stderr,eta_a,2.50244836974906,2
592,200,stderr,eta_e,0.0214379350307573,2
592,200,stderr,eta_z,0.783495737759686,2
592,200,stderr,eta_r,0.280783484096478,2
592,200,skew,eta_a,0.00726354309161538,2
592,200,skew,eta_e,-0.995231928668581,2
592,200,skew,eta_z,-0.844747581761041,2
592,200,skew,eta_r,0.587414144925178,2
593,200,stderr,eta_a,2.57118500144043,2
593,200,stderr,eta_e,0.0208651062752897,2
593,200,stderr,eta_z,0.78125048823376,2
593,200,stderr,eta_r,0.28369582482161,2
593,200,skew,eta_a,0.0242902952108375,2
593,200,skew,eta_e,-0.96810599363015,2
593,200,skew,eta_z,-0.796638319468089,2
593,200,skew,eta_r,0.448477273954972,2
594,200,stderr,eta_a,2.4756047458669,2
594,200,stderr,eta_e,0.0213753126495206,2
594,200,stderr,eta_z,0.782611104222612,2
594,200,stderr,eta_r,0.283103094262786,2
594,200,skew,eta_a,0.0580899635387731,2
594,200,skew,eta_e,-0.620662255512224,2
594,200,skew,eta_z,-0.967615524758258,2
594,200,skew,eta_r,0.482198623618951,2
595,200,stderr,eta_a,2.55742300302913,2
595,200,stderr,eta_e,0.0208459787661451,2
595,200,stderr,eta_z,0.788273852233023,2
595,200,stderr,eta_r,0.283560330751106,2
595,200,skew,eta_a,0.0265603501680792,2
595,200,skew,eta_e,-0.994883697714534,2
595,200,skew,eta_z,-0.89902937517587,2
595,200,skew,eta_r,0.52926569049067,2
596,200,stderr,eta_a,2.55594342154713,2
596,200,stderr,eta_e,0.0215729435413845,2
596,200,stderr,eta_z,0.756885270933988,2
596,200,stderr,eta_r,0.28853427828249,2
596,200,skew,eta_a,2.73503985531005e-06,2
596,200,skew,eta_e,-0.865783020709642,2
596,200,skew,eta_z,-0.890802776902715,2
596,200,skew,eta_r,0.465348234491474,2
597,200,stderr,eta_a,2.50633791675067,2
597,200,stderr,eta_e,0.022744037353179,2
597,200,stderr,eta_z,0.763087889119519,2
597,200,stderr,eta_r,0.28568803148273,2
597,200,skew,eta_a,0.00351647862130571,2
597,200,skew,eta_e,-0.753605059318592,2
597,200,skew,eta_z,-0.90518521232452,2
597,200,skew,eta_r,0.476746174975395,2
598,200,stderr,eta_a,2.4824802485017,2
598,200,stderr,eta_e,0.02217416882074,2
598,200,stderr,eta_z,0.794895815511564,2
598,200,stderr,eta_r,0.27584028007657,2
598,200,skew,eta_a,0.00193706797040878,2
598,200,skew,eta_e,-0.727931919895844,2
598,200,skew,eta_z,-0.785897137167821,2
598,200,skew,eta_r,0.311413377551664,2
599,200,stderr,eta_a,2.4278610885565,2
599,200,stderr,eta_e,0.0224323383103095,2
599,200,stderr,eta_z,0.754932679465077,2
599,200,stderr,eta_r,0.28719862845114,2
599,200,skew,eta_a,1.47493336598153e-05,2
599,200,skew,eta_e,-0.424431567692246,2
599,200,skew,eta_z,-0.908213253965351,2
599,200,skew,eta_r,0.727013717696259,2
600,200,stderr,eta_a,2.49646945157272,2
600,200,stderr,eta_e,0.0214919679521282,2
600,200,stderr,eta_z,0.805079392274058,2
600,200,stderr,eta_r,0.289521359576402,2
600,200,skew,eta_a,0.00165443491927135,2
600,200,skew,eta_e,-0.786374615979357,2
600,200,skew,eta_z,-0.653100967410555,2
600,200,skew,eta_r,0.51933801778814,2
601,200,stderr,eta_a,2.54944881944894,2
601,200,stderr,eta_e,0.0191786491880856,2
601,200,stderr,eta_z,0.833964396962355,2
601,200,stderr,eta_r,0.292651821904583,2
601,200,skew,eta_a,0.00686127319892907,2
601,200,skew,eta_e,-0.125412549667763,2
601,200,skew,eta_z,-0.884641143347376,2
601,200,skew,eta_r,0.742869519818944,2
602,200,stderr,eta_a,2.63709539864165,2
602,200,stderr,eta_e,0.0209510691076186,2
602,200,stderr,eta_z,0.79019343498504,2
602,200,stderr,eta_r,0.290706406628313,2
602,200,skew,eta_a,-0.123726229588995,2
602,200,skew,eta_e,-0.822547281837973,2
602,200,skew,eta_z,-0.958033678985902,2
602,200,skew,eta_r,0.563237531953927,2
603,200,stderr,eta_a,2.42639622554018,2
603,200,stderr,eta_e,0.0204400234718179,2
603,200,stderr,eta_z,0.82292018507384,2
603,200,stderr,eta_r,0.291513338907468,2
603,200,skew,eta_a,0.0295290044695274,2
603,200,skew,eta_e,-0.52636762168678,2
603,200,skew,eta_z,-0.992378951437667,2
603,200,skew,eta_r,0.404382360706131,2
604,200,stderr,eta_a,2.48844253380543,2
604,200,stderr,eta_e,0.0197895246782205,2
604,200,stderr,eta_z,0.825725976634509,2
604,200,stderr,eta_r,0.283272002570842,2
604,200,skew,eta_a,-0.0619625557712433,2
604,200,skew,eta_e,-0.242090806687014,2
604,200,skew,eta_z,-0.992837580601811,2
604,200,skew,eta_r,0.603149985208733,2
605,200,stderr,eta_a,2.54160804587497,2
605,200,stderr,eta_e,0.0232946993417732,2
605,200,stderr,eta_z,0.774326593014135,2
605,200,stderr,eta_r,0.279649911009071,2
605,200,skew,eta_a,-0.380108611314651,2
605,200,skew,eta_e,-0.579485356279949,2
605,200,skew,eta_z,-0.782165240452195,2
605,200,skew,eta_r,0.627955128263737,2
606,200,stderr,eta_a,2.57864893225808,2
606,200,stderr,eta_e,0.0210535162288593,2
606,200,stderr,eta_z,0.772226410859312,2
606,200,stderr,eta_r,0.288290029597807,2
606,200,skew,eta_a,-0.494981708541975,2
606,200,skew,eta_e,-0.67185353409873,2
606,200,skew,eta_z,-0.987032346637834,2
606,200,skew,eta_r,0.53051588364607,2
607,200,stderr,eta_a,2.46538814265396,2
607,200,stderr,eta_e,0.0198322887502423,2
607,200,stderr,eta_z,0.826531364457806,2
607,200,stderr,eta_r,0.285253845059599,2
607,200,skew,eta_a,0.172882048188874,2
607,200,skew,eta_e,-0.792728315020608,2
607,200,skew,eta_z,-0.975430782508156,2
607,200,skew,eta_r,0.634666363784571,2
608,200,stderr,eta_a,2.55062168613221,2
608,200,stderr,eta_e,0.0224142192924767,2
608,200,stderr,eta_z,0.731154907872903,2
608,200,stderr,eta_r,0.2693089830805,2
608,200,skew,eta_a,0.000245723951380221,2
608,200,skew,eta_e,-0.650656338760769,2
608,200,skew,eta_z,-0.482359934890967,2
608,200,skew,eta_r,0.462320478355086,2
609,200,stderr,eta_a,2.54801131173518,2
609,200,stderr,eta_e,0.0197817697446416,2
609,200,stderr,eta_z,0.788495612686211,2
609,200,stderr,eta_r,0.288098091670199,2
609,200,skew,eta_a,0.114516898387491,2
609,200,skew,eta_e,-0.95672490730772,2
609,200,skew,eta_z,-0.82430271667026,2
609,200,skew,eta_r,0.568076158003504,2
610,200,stderr,eta_a,2.54273995189263,2
610,200,stderr,eta_e,0.0204548711856651,2
610,200,stderr,eta_z,0.763264302349973,2
610,200,stderr,eta_r,0.295629564984353,2
610,200,skew,eta_a,0.0180252284789867,2
610,200,skew,eta_e,-0.706324460693996,2
610,200,skew,eta_z,-0.720225349903068,2
610,200,skew,eta_r,0.616529814211694,2
611,200,stderr,eta_a,2.49344052017734,2
611,200,stderr,eta_e,0.0240675495110229,2
611,200,stderr,eta_z,0.760630983776767,2
611,200,stderr,eta_r,0.286180860972278,2
611,200,skew,eta_a,-0.23889278970516,2
611,200,skew,eta_e,-0.966833251724298,2
611,200,skew,eta_z,-0.849326751980873,2
611,200,skew,eta_r,0.506406659449545,2
612,200,stderr,eta_a,2.59452832110192,2
612,200,stderr,eta_e,0.0219606749283183,2
612,200,stderr,eta_z,0.746326421431842,2
612,200,stderr,eta_r,0.288742953963796,2
612,200,skew,eta_a,0.0108517681537911,2
612,200,skew,eta_e,-0.564354144926355,2
612,200,skew,eta_z,-0.956776433827309,2
612,200,skew,eta_r,0.42793986051171,2
613,200,stderr,eta_a,2.47673922635923,2
613,200,stderr,eta_e,0.0220596465905311,2
613,200,stderr,eta_z,0.826188518804013,2
613,200,stderr,eta_r,0.280595846341524,2
613,200,skew,eta_a,0.00685472529576815,2
613,200,skew,eta_e,-0.989782123005406,2
613,200,skew,eta_z,-0.830417971913452,2
613,200,skew,eta_r,0.582389408688877,2
614,200,stderr,eta_a,2.51810075617697,2
614,200,stderr,eta_e,0.019498137691008,2
614,200,stderr,eta_z,0.824950257022682,2
614,200,stderr,eta_r,0.2811447903366,2
614,200,skew,eta_a,-0.118148977996522,2
614,200,skew,eta_e,-0.926476042928012,2
614,200,skew,eta_z,-0.832039309116582,2
614,200,skew,eta_r,0.592798970628914,2
615,200,stderr,eta_a,2.48826797836913,2
615,200,stderr,eta_e,0.0199751070453678,2
615,200,stderr,eta_z,0.803514458460285,2
