dataset_id,T,parameter_type,shock,value,exitflag
60,500,stderr,eta_r,0.291048411691802,2
61,500,stderr,eta_a,2.5297196842006,2
61,500,stderr,eta_e,0.021334023152258,2
61,500,stderr,eta_z,0.788003166267781,2
61,500,stderr,eta_r,0.274054506223343,2
62,500,stderr,eta_a,2.42656629949047,2
62,500,stderr,eta_e,0.0215044987502585,2
62,500,stderr,eta_z,0.805712248724081,2
62,500,stderr,eta_r,0.281841870868563,2
63,500,stderr,eta_a,2.45532272133635,2
63,500,stderr,eta_e,0.0214111023206666,2
63,500,stderr,eta_z,0.801152045272909,2
63,500,stderr,eta_r,0.284573300063978,2
64,500,stderr,eta_a,2.4829365759547,2
64,500,stderr,eta_e,0.0216188683998331,2
64,500,stderr,eta_z,0.818342681149661,2
64,500,stderr,eta_r,0.284513585335028,2
65,500,stderr,eta_a,2.48506730476599,2
65,500,stderr,eta_e,0.0206264251029134,2
65,500,stderr,eta_z,0.777657204343175,2
65,500,stderr,eta_r,0.283422143402921,2
66,500,stderr,eta_a,2.53295279880487,2
66,500,stderr,eta_e,0.0198004028670127,2
66,500,stderr,eta_z,0.800277716075814,2
66,500,stderr,eta_r,0.286606407256877,2
67,500,stderr,eta_a,2.53793974558092,2
67,500,stderr,eta_e,0.0207651549239059,2
67,500,stderr,eta_z,0.78966194163038,2
67,500,stderr,eta_r,0.288055385183005,2
68,500,stderr,eta_a,2.4805929001772,2
68,500,stderr,eta_e,0.0226678938093449,2
68,500,stderr,eta_z,0.758516821288884,2
68,500,stderr,eta_r,0.28388463273757,2
69,500,stderr,eta_a,2.52155130885997,2
69,500,stderr,eta_e,0.0204708881482416,2
69,500,stderr,eta_z,0.794374175875185,2
69,500,stderr,eta_r,0.282838744185694,2
70,500,stderr,eta_a,2.52054991258411,2
70,500,stderr,eta_e,0.0209542283668015,2
70,500,stderr,eta_z,0.790521886386801,2
70,500,stderr,eta_r,0.276217291598991,2
71,500,stderr,eta_a,2.47105155030039,2
71,500,stderr,eta_e,0.0210048064161579,2
71,500,stderr,eta_z,0.825253184544515,2
71,500,stderr,eta_r,0.28539756249268,2
72,500,stderr,eta_a,2.56123097585365,2
72,500,stderr,eta_e,0.0210702766157481,2
72,500,stderr,eta_z,0.804080243384337,2
72,500,stderr,eta_r,0.282893386531592,2
73,500,stderr,eta_a,2.53873169614171,2
73,500,stderr,eta_e,0.0196928403379268,2
73,500,stderr,eta_z,0.818505342196139,2
73,500,stderr,eta_r,0.279187408782325,2
74,500,stderr,eta_a,2.50497342019265,2
74,500,stderr,eta_e,0.0225743767474982,2
74,500,stderr,eta_z,0.763929870400447,2
74,500,stderr,eta_r,0.285124491331267,2
75,500,stderr,eta_a,2.49320140149203,2
75,500,stderr,eta_e,0.0214909529743602,2
75,500,stderr,eta_z,0.768440466372729,2
75,500,stderr,eta_r,0.284463371095006,2
76,500,stderr,eta_a,2.47895711678109,2
76,500,stderr,eta_e,0.0218726150353079,2
76,500,stderr,eta_z,0.792296263693313,2
76,500,stderr,eta_r,0.28231429626807,2
77,500,stderr,eta_a,2.50183862372202,2
77,500,stderr,eta_e,0.0235685454032389,2
77,500,stderr,eta_z,0.754275307197573,2
77,500,stderr,eta_r,0.287401410993554,2
78,500,stderr,eta_a,2.4612459581098,2
78,500,stderr,eta_e,0.0226048314807102,2
78,500,stderr,eta_z,0.775573463782473,2
78,500,stderr,eta_r,0.287801955535547,2
79,500,stderr,eta_a,2.61032356485347,2
79,500,stderr,eta_e,0.0207446142974426,2
79,500,stderr,eta_z,0.803362199646345,2
79,500,stderr,eta_r,0.289479563351227,2
80,500,stderr,eta_a,2.5732933599957,2
80,500,stderr,eta_e,0.0209880555074867,2
80,500,stderr,eta_z,0.773925637656756,2
80,500,stderr,eta_r,0.28862924264933,2
81,500,stderr,eta_a,2.57010291949943,2
81,500,stderr,eta_e,0.0201947320448298,2
81,500,stderr,eta_z,0.797055353758203,2
81,500,stderr,eta_r,0.281860572092542,2
82,500,stderr,eta_a,2.55983268101031,2
82,500,stderr,eta_e,0.02092507726379,2
82,500,stderr,eta_z,0.802331573333349,2
82,500,stderr,eta_r,0.275520835861211,2
83,500,stderr,eta_a,2.49844543526021,2
83,500,stderr,eta_e,0.0207510925091712,2
83,500,stderr,eta_z,0.809205351431456,2
83,500,stderr,eta_r,0.284034257088908,2
84,500,stderr,eta_a,2.47469570772377,2
84,500,stderr,eta_e,0.0220131299538519,2
84,500,stderr,eta_z,0.80547207324297,2
84,500,stderr,eta_r,0.291348496624901,2
85,500,stderr,eta_a,2.5845811410509,2
85,500,stderr,eta_e,0.0205058639529808,2
85,500,stderr,eta_z,0.802699651794882,2
85,500,stderr,eta_r,0.287146521994742,2
86,500,stderr,eta_a,2.40984827844634,2
86,500,stderr,eta_e,0.0219695202009006,2
86,500,stderr,eta_z,0.804289500817377,2
86,500,stderr,eta_r,0.281379743166515,2
87,500,stderr,eta_a,2.4830576139191,2
87,500,stderr,eta_e,0.0209209434718216,2
87,500,stderr,eta_z,0.779433138822415,2
87,500,stderr,eta_r,0.287563876081388,2
88,500,stderr,eta_a,2.47089564959784,2
88,500,stderr,eta_e,0.0212312389173865,2
88,500,stderr,eta_z,0.813343988975635,2
88,500,stderr,eta_r,0.288036842961761,2
89,500,stderr,eta_a,2.49738235520771,2
89,500,stderr,eta_e,0.0225164615228941,2
89,500,stderr,eta_z,0.764390199545382,2
89,500,stderr,eta_r,0.284609885388112,2
90,500,stderr,eta_a,2.52345630312597,2
90,500,stderr,eta_e,0.0209247926873099,2
90,500,stderr,eta_z,0.816710576718197,2
90,500,stderr,eta_r,0.281195466300537,2
91,500,stderr,eta_a,2.54112735125814,2
91,500,stderr,eta_e,0.0195796858762087,2
91,500,stderr,eta_z,0.80536588025425,2
91,500,stderr,eta_r,0.282569175478209,2
92,500,stderr,eta_a,2.53474578477504,2
92,500,stderr,eta_e,0.0207549749627848,2
92,500,stderr,eta_z,0.773277427106312,2
92,500,stderr,eta_r,0.279049614133345,2
93,500,stderr,eta_a,2.49947395934657,2
93,500,stderr,eta_e,0.0218317954968222,2
93,500,stderr,eta_z,0.770953334011723,2
93,500,stderr,eta_r,0.280523642793151,2
94,500,stderr,eta_a,2.56237917499598,2
94,500,stderr,eta_e,0.0205672785716524,2
94,500,stderr,eta_z,0.769611113400867,2
94,500,stderr,eta_r,0.2836420252185,2
95,500,stderr,eta_a,2.5758922879785,2
95,500,stderr,eta_e,0.0209965954725625,2
95,500,stderr,eta_z,0.781729859279109,2
95,500,stderr,eta_r,0.289829760155925,2
96,500,stderr,eta_a,2.44929868154219,2
96,500,stderr,eta_e,0.0224512302040639,2
96,500,stderr,eta_z,0.784719361953257,2
96,500,stderr,eta_r,0.284465822751142,2
97,500,stderr,eta_a,2.49414755055558,2
97,500,stderr,eta_e,0.0221769135031897,2
97,500,stderr,eta_z,0.741003489778224,2
97,500,stderr,eta_r,0.291614331248217,2
98,500,stderr,eta_a,2.51163876039519,2
98,500,stderr,eta_e,0.0207379589155811,2
98,500,stderr,eta_z,0.826106321570532,2
98,500,stderr,eta_r,0.285090175891005,2
99,500,stderr,eta_a,2.5161551328427,2
99,500,stderr,eta_e,0.0207360483919344,2
99,500,stderr,eta_z,0.766128380588429,2
99,500,stderr,eta_r,0.287011331413822,2
100,500,stderr,eta_a,2.56133069618269,2
100,500,stderr,eta_e,0.0207177817408598,2
100,500,stderr,eta_z,0.785258148373367,2
100,500,stderr,eta_r,0.28272217133554,2
101,500,stderr,eta_a,2.53110644715283,2
101,500,stderr,eta_e,0.0201565908229104,2
101,500,stderr,eta_z,0.81378625710306,2
101,500,stderr,eta_r,0.279608509150431,2
102,500,stderr,eta_a,2.49887071458847,2
102,500,stderr,eta_e,0.0209489798174269,2
102,500,stderr,eta_z,0.810607422530166,2
102,500,stderr,eta_r,0.281535825509473,2
103,500,stderr,eta_a,2.5702280291214,2
103,500,stderr,eta_e,0.0211648412883125,2
103,500,stderr,eta_z,0.800179002507099,2
103,500,stderr,eta_r,0.280060267610182,2
104,500,stderr,eta_a,2.50503480919364,2
104,500,stderr,eta_e,0.0217622780478034,2
104,500,stderr,eta_z,0.782393811760834,2
104,500,stderr,eta_r,0.285745653353175,2
105,500,stderr,eta_a,2.49308553806814,2
105,500,stderr,eta_e,0.0216497947616886,2
105,500,stderr,eta_z,0.794358735575208,2
105,500,stderr,eta_r,0.281492925266288,2
106,500,stderr,eta_a,2.47469591040725,2
106,500,stderr,eta_e,0.0207256670714356,2
106,500,stderr,eta_z,0.793005412908037,2
106,500,stderr,eta_r,0.285299185483133,2
107,500,stderr,eta_a,2.43409463158973,2
107,500,stderr,eta_e,0.0231324798133706,2
107,500,stderr,eta_z,0.773324998721151,2
107,500,stderr,eta_r,0.286889690603215,2
108,500,stderr,eta_a,2.50954458030388,2
108,500,stderr,eta_e,0.0217068849941148,2
108,500,stderr,eta_z,0.788035447154303,2
108,500,stderr,eta_r,0.281988017241466,2
109,500,stderr,eta_a,2.50227300977683,2
109,500,stderr,eta_e,0.019443512594684,2
109,500,stderr,eta_z,0.833090187809176,2
109,500,stderr,eta_r,0.280213188149718,2
110,500,stderr,eta_a,2.51427664694495,2
110,500,stderr,eta_e,0.0212217137754916,2
110,500,stderr,eta_z,0.782440084941027,2
110,500,stderr,eta_r,0.289029109699548,2
111,500,stderr,eta_a,2.50099816959558,2
111,500,stderr,eta_e,0.0209603015521048,2
111,500,stderr,eta_z,0.808223259536411,2
111,500,stderr,eta_r,0.284183262988256,2
112,500,stderr,eta_a,2.49712466628191,2
112,500,stderr,eta_e,0.0212847823301825,2
112,500,stderr,eta_z,0.802300642521778,2
112,500,stderr,eta_r,0.285381085423608,2
113,500,stderr,eta_a,2.52282331725185,2
113,500,stderr,eta_e,0.0220277762681672,2
113,500,stderr,eta_z,0.781725318371413,2
113,500,stderr,eta_r,0.287035882304352,2
114,500,stderr,eta_a,2.56221649148377,2
114,500,stderr,eta_e,0.0201554400491505,2
114,500,stderr,eta_z,0.783987334383517,2
114,500,stderr,eta_r,0.284344023100139,2
115,500,stderr,eta_a,2.58701735982955,2
115,500,stderr,eta_e,0.0211293759480564,2
115,500,stderr,eta_z,0.775529879369669,2
115,500,stderr,eta_r,0.285410032202754,2
116,500,stderr,eta_a,2.52896340539586,2
116,500,stderr,eta_e,0.0206378992969234,2
116,500,stderr,eta_z,0.800069176093603,2
116,500,stderr,eta_r,0.282484745765349,2
117,500,stderr,eta_a,2.50809575999958,2
117,500,stderr,eta_e,0.0201148307777033,2
117,500,stderr,eta_z,0.835940542208326,2
117,500,stderr,eta_r,0.287045929305363,2
118,500,stderr,eta_a,2.54150974710995,2
118,500,stderr,eta_e,0.0216718879968275,2
118,500,stderr,eta_z,0.803748604617363,2
118,500,stderr,eta_r,0.284198595391369,2
119,500,stderr,eta_a,2.45187820540469,2
119,500,stderr,eta_e,0.0213170698504554,2
119,500,stderr,eta_z,0.77597563126339,2
119,500,stderr,eta_r,0.289505336312908,2
120,500,stderr,eta_a,2.56412049065823,2
120,500,stderr,eta_e,0.0215975365814939,2
120,500,stderr,eta_z,0.774505404685871,2
120,500,stderr,eta_r,0.282288563780584,2
121,500,stderr,eta_a,2.58581349351088,2
121,500,stderr,eta_e,0.0192663906793187,2
121,500,stderr,eta_z,0.825153234713574,2
121,500,stderr,eta_r,0.284596592005369,2
122,500,stderr,eta_a,2.51123219753994,2
122,500,stderr,eta_e,0.0202164549192015,2
122,500,stderr,eta_z,0.824240237420757,2
122,500,stderr,eta_r,0.283196728777317,2
123,500,stderr,eta_a,2.5715400705859,2
123,500,stderr,eta_e,0.0207379741063139,2
123,500,stderr,eta_z,0.777296358750887,2
123,500,stderr,eta_r,0.284406656176108,2
124,500,stderr,eta_a,2.57420720556533,2
124,500,stderr,eta_e,0.0214186120372046,2
124,500,stderr,eta_z,0.76533261896801,2
124,500,stderr,eta_r,0.28658212272145,2
125,500,stderr,eta_a,2.50880809601033,2
125,500,stderr,eta_e,0.0218153377994414,2
125,500,stderr,eta_z,0.791657791786334,2
125,500,stderr,eta_r,0.283776564491456,2
126,500,stderr,eta_a,2.49418412915257,2
126,500,stderr,eta_e,0.0211711194926318,2
126,500,stderr,eta_z,0.784580699978803,2
126,500,stderr,eta_r,0.281293775768948,2
127,500,stderr,eta_a,2.51772256482215,2
127,500,stderr,eta_e,0.0220038939450662,2
127,500,stderr,eta_z,0.791901962274754,2
127,500,stderr,eta_r,0.288545044014884,2
128,500,stderr,eta_a,2.54520938178302,2
128,500,stderr,eta_e,0.0200680645902359,2
128,500,stderr,eta_z,0.776810258318177,2
128,500,stderr,eta_r,0.280764678435678,2
129,500,stderr,eta_a,2.48927172988471,2
129,500,stderr,eta_e,0.0211573403444281,2
129,500,stderr,eta_z,0.762311660045097,2
129,500,stderr,eta_r,0.28247254054568,2
130,500,stderr,eta_a,2.52179979494797,2
130,500,stderr,eta_e,0.0222419293340356,2
130,500,stderr,eta_z,0.785669190817161,2
130,500,stderr,eta_r,0.286469296757487,2
131,500,stderr,eta_a,2.51099764421274,2
131,500,stderr,eta_e,0.0204069611179237,2
131,500,stderr,eta_z,0.802252905107475,2
131,500,stderr,eta_r,0.284067229553543,2
132,500,stderr,eta_a,2.54248878241306,2
132,500,stderr,eta_e,0.0201082529382844,2
132,500,stderr,eta_z,0.818976157098391,2
132,500,stderr,eta_r,0.284103688427648,2
133,500,stderr,eta_a,2.59316163324017,2
133,500,stderr,eta_e,0.019722816076277,2
133,500,stderr,eta_z,0.785185435887034,2
133,500,stderr,eta_r,0.281732774934151,2
134,500,stderr,eta_a,2.53863142941304,2
134,500,stderr,eta_e,0.0228460859352974,2
134,500,stderr,eta_z,0.768384450277913,2
134,500,stderr,eta_r,0.283217370053502,2
135,500,stderr,eta_a,2.60134584316584,2
135,500,stderr,eta_e,0.0183843159117467,2
135,500,stderr,eta_z,0.805084659288791,2
135,500,stderr,eta_r,0.28283631738842,2
136,500,stderr,eta_a,2.46751497282573,2
136,500,stderr,eta_e,0.0217051435161952,2
136,500,stderr,eta_z,0.799017227648775,2
136,500,stderr,eta_r,0.287484657937266,2
137,500,stderr,eta_a,2.56059980124092,2
137,500,stderr,eta_e,0.0218416908862932,2
137,500,stderr,eta_z,0.786480606391975,2
137,500,stderr,eta_r,0.285844906256289,2
138,500,stderr,eta_a,2.59492652778691,2
138,500,stderr,eta_e,0.0203484719589951,2
138,500,stderr,eta_z,0.78587340261449,2
138,500,stderr,eta_r,0.283385583811455,2
139,500,stderr,eta_a,2.46956229770081,2
139,500,stderr,eta_e,0.0219823416492619,2
139,500,stderr,eta_z,0.795139825807985,2
139,500,stderr,eta_r,0.280816901491145,2
140,500,stderr,eta_a,2.50454067641575,2
140,500,stderr,eta_e,0.0220195965492843,2
140,500,stderr,eta_z,0.793660684262346,2
140,500,stderr,eta_r,0.27917020785421,2
141,500,stderr,eta_a,2.52458906896569,2
141,500,stderr,eta_e,0.0219098106572752,2
141,500,stderr,eta_z,0.791974647063335,2
141,500,stderr,eta_r,0.283379533394278,2
142,500,stderr,eta_a,2.45894563536301,2
142,500,stderr,eta_e,0.0212162659965163,2
142,500,stderr,eta_z,0.806202333156963,2
142,500,stderr,eta_r,0.28150328345936,2
143,500,stderr,eta_a,2.56846515071467,2
143,500,stderr,eta_e,0.022540545900331,2
143,500,stderr,eta_z,0.766995604717379,2
143,500,stderr,eta_r,0.290813659536627,2
144,500,stderr,eta_a,2.57204106230861,2
144,500,stderr,eta_e,0.0220533970705242,2
144,500,stderr,eta_z,0.752352705732066,2
144,500,stderr,eta_r,0.284314219295144,2
145,500,stderr,eta_a,2.53370438504903,2
145,500,stderr,eta_e,0.0216798876686765,2
145,500,stderr,eta_z,0.782833651331219,2
145,500,stderr,eta_r,0.283836352480345,2
146,500,stderr,eta_a,2.54212471390898,2
146,500,stderr,eta_e,0.0219150409869486,2
146,500,stderr,eta_z,0.769832792613961,2
146,500,stderr,eta_r,0.279006938016669,2
147,500,stderr,eta_a,2.50777236369925,2
147,500,stderr,eta_e,0.0205952083689785,2
147,500,stderr,eta_z,0.787968522057018,2
147,500,stderr,eta_r,0.288693586097815,2
148,500,stderr,eta_a,2.5108973051861,2
148,500,stderr,eta_e,0.0217035797602079,2
148,500,stderr,eta_z,0.762474562365626,2
148,500,stderr,eta_r,0.289012935586738,2
149,500,stderr,eta_a,2.47585807016556,2
149,500,stderr,eta_e,0.0217810333412288,2
149,500,stderr,eta_z,0.793380296660991,2
149,500,stderr,eta_r,0.287701562672908,2
150,500,stderr,eta_a,2.48419134165835,2
150,500,stderr,eta_e,0.0221621680193774,2
150,500,stderr,eta_z,0.77971558461549,2
150,500,stderr,eta_r,0.284136681805812,2
151,500,stderr,eta_a,2.46517743674061,2
151,500,stderr,eta_e,0.0210164128281024,2
151,500,stderr,eta_z,0.80062549378516,2
151,500,stderr,eta_r,0.284698188864366,2
152,500,stderr,eta_a,2.52219145993323,2
152,500,stderr,eta_e,0.021669977832139,2
152,500,stderr,eta_z,0.78221692775777,2
152,500,stderr,eta_r,0.28448115447381,2
153,500,stderr,eta_a,2.49732066981203,2
153,500,stderr,eta_e,0.023762809898697,2
153,500,stderr,eta_z,0.741811244458719,2
153,500,stderr,eta_r,0.284987513473649,2
154,500,stderr,eta_a,2.52623702181788,2
154,500,stderr,eta_e,0.0204196947756134,2
154,500,stderr,eta_z,0.80020158479407,2
154,500,stderr,eta_r,0.282812279065728,2
155,500,stderr,eta_a,2.47896092690276,2
155,500,stderr,eta_e,0.0220080069444272,2
155,500,stderr,eta_z,0.807090724143347,2
155,500,stderr,eta_r,0.278119918479872,2
156,500,stderr,eta_a,2.51405120904575,2
156,500,stderr,eta_e,0.0229254744795446,2
156,500,stderr,eta_z,0.74343583162692,2
156,500,stderr,eta_r,0.281998174993789,2
157,500,stderr,eta_a,2.49803694896805,2
157,500,stderr,eta_e,0.0215856771565531,2
157,500,stderr,eta_z,0.801134823304696,2
157,500,stderr,eta_r,0.288271700749692,2
158,500,stderr,eta_a,2.53329859510671,2
158,500,stderr,eta_e,0.0206204573260973,2
158,500,stderr,eta_z,0.798093186037001,2
158,500,stderr,eta_r,0.278756454930461,2
159,500,stderr,eta_a,2.60215843558686,2
159,500,stderr,eta_e,0.0208283323194436,2
159,500,stderr,eta_z,0.784247807398955,2
159,500,stderr,eta_r,0.285638307738136,2
160,500,stderr,eta_a,2.46461914158058,2
160,500,stderr,eta_e,0.0196951791212556,2
160,500,stderr,eta_z,0.830171851193323,2
160,500,stderr,eta_r,0.283686371167719,2
161,500,stderr,eta_a,2.52487092737935,2
161,500,stderr,eta_e,0.0193188994103796,2
161,500,stderr,eta_z,0.834517298978363,2
161,500,stderr,eta_r,0.281853833059442,2
162,500,stderr,eta_a,2.48398841925604,2
162,500,stderr,eta_e,0.0217518650184666,2
162,500,stderr,eta_z,0.777410631512547,2
162,500,stderr,eta_r,0.282156028542126,2
163,500,stderr,eta_a,2.51845286063683,2
163,500,stderr,eta_e,0.0214115064358157,2
163,500,stderr,eta_z,0.797442580613577,2
163,500,stderr,eta_r,0.282728084259161,2
164,500,stderr,eta_a,2.45735478093611,2
164,500,stderr,eta_e,0.021898178335524,2
164,500,stderr,eta_z,0.772806618241112,2
164,500,stderr,eta_r,0.286869612709588,2
165,500,stderr,eta_a,2.56896862378976,2
165,500,stderr,eta_e,0.0212788844403846,2
165,500,stderr,eta_z,0.793561190359275,2
165,500,stderr,eta_r,0.282942292352577,2
166,500,stderr,eta_a,2.498210240519,2
166,500,stderr,eta_e,0.0199534915856246,2
166,500,stderr,eta_z,0.794117138736412,2
166,500,stderr,eta_r,0.286567353357461,2
167,500,stderr,eta_a,2.53282607712202,2
167,500,stderr,eta_e,0.0216579982600468,2
167,500,stderr,eta_z,0.754385615377838,2
167,500,stderr,eta_r,0.287890629872058,2
168,500,stderr,eta_a,2.53884485253247,2
168,500,stderr,eta_e,0.0214988256378697,2
168,500,stderr,eta_z,0.76203365245357,2
168,500,stderr,eta_r,0.291889554189997,2
169,500,stderr,eta_a,2.52172872098578,2
169,500,stderr,eta_e,0.0205213133106841,2
169,500,stderr,eta_z,0.800182308051788,2
169,500,stderr,eta_r,0.282250285674653,2
170,500,stderr,eta_a,2.54324984926403,2
170,500,stderr,eta_e,0.0220129492305018,2
170,500,stderr,eta_z,0.76549044943114,2
170,500,stderr,eta_r,0.280087641535881,2
171,500,stderr,eta_a,2.51667499602624,2
171,500,stderr,eta_e,0.021237552611624,2
171,500,stderr,eta_z,0.779341430542028,2
171,500,stderr,eta_r,0.285884362439695,2
172,500,stderr,eta_a,2.5177849166197,2
172,500,stderr,eta_e,0.0219535829229218,2
172,500,stderr,eta_z,0.770381867455814,2
172,500,stderr,eta_r,0.287098530907995,2
173,500,stderr,eta_a,2.56441453887026,2
173,500,stderr,eta_e,0.0205638426299474,2
173,500,stderr,eta_z,0.776940699334172,2
173,500,stderr,eta_r,0.28046721478636,2
174,500,stderr,eta_a,2.51954981812775,2
174,500,stderr,eta_e,0.0204346199807747,2
174,500,stderr,eta_z,0.808516307584098,2
174,500,stderr,eta_r,0.282791208837599,2
175,500,stderr,eta_a,2.59813491287848,2
175,500,stderr,eta_e,0.0196433533169696,2
175,500,stderr,eta_z,0.786795347858791,2
175,500,stderr,eta_r,0.286044248681668,2
176,500,stderr,eta_a,2.57692197616104,2
176,500,stderr,eta_e,0.0211807709354591,2
176,500,stderr,eta_z,0.78004238410151,2
176,500,stderr,eta_r,0.288438793147698,2
177,500,stderr,eta_a,2.49844042595406,2
177,500,stderr,eta_e,0.0216480968445087,2
177,500,stderr,eta_z,0.769551569860623,2
177,500,stderr,eta_r,0.281929313925087,2
178,500,stderr,eta_a,2.48313975224985,2
178,500,stderr,eta_e,0.0213813761178243,2
178,500,stderr,eta_z,0.801662504355748,2
178,500,stderr,eta_r,0.276891141642276,2
179,500,stderr,eta_a,2.53180441820328,2
179,500,stderr,eta_e,0.0215647044341284,2
179,500,stderr,eta_z,0.776495133665919,2
179,500,stderr,eta_r,0.280192737672251,2
180,500,stderr,eta_a,2.50618598305887,2
180,500,stderr,eta_e,0.0210513521944755,2
180,500,stderr,eta_z,0.771523286234814,2
180,500,stderr,eta_r,0.280910902182156,2
181,500,stderr,eta_a,2.55346088209129,2
181,500,stderr,eta_e,0.0215225089454841,2
181,500,stderr,eta_z,0.767473846662267,2
181,500,stderr,eta_r,0.280662096307037,2
182,500,stderr,eta_a,2.52405580162703,2
182,500,stderr,eta_e,0.0221512185260883,2
182,500,stderr,eta_z,0.788501661583896,2
182,500,stderr,eta_r,0.28918776127397,2
183,500,stderr,eta_a,2.54776342836843,2
183,500,stderr,eta_e,0.0206353576142625,2
183,500,stderr,eta_z,0.775183587204231,2
183,500,stderr,eta_r,0.290577261975223,2
184,500,stderr,eta_a,2.49084289435918,2
184,500,stderr,eta_e,0.0216734976356834,2
184,500,stderr,eta_z,0.750048044875237,2
184,500,stderr,eta_r,0.28628661013026,2
185,500,stderr,eta_a,2.5009206834642,2
185,500,stderr,eta_e,0.0211454248969905,2
185,500,stderr,eta_z,0.796976491442363,2
185,500,stderr,eta_r,0.282936166552869,2
186,500,stderr,eta_a,2.53806507076245,2
186,500,stderr,eta_e,0.0193847443809731,2
186,500,stderr,eta_z,0.828649390134829,2
186,500,stderr,eta_r,0.27963413618811,2
187,500,stderr,eta_a,2.50059926052419,2
187,500,stderr,eta_e,0.0215153475912979,2
187,500,stderr,eta_z,0.784346141789326,2
187,500,stderr,eta_r,0.287300794333949,2
188,500,stderr,eta_a,2.47697732568986,2
188,500,stderr,eta_e,0.022599120051145,2
188,500,stderr,eta_z,0.776090688178179,2
188,500,stderr,eta_r,0.285549361961707,2
189,500,stderr,eta_a,2.4813380238904,2
189,500,stderr,eta_e,0.0216002271672218,2
189,500,stderr,eta_z,0.772465006561289,2
189,500,stderr,eta_r,0.286020783742608,2
190,500,stderr,eta_a,2.59327348271762,2
190,500,stderr,eta_e,0.0202841758572775,2
190,500,stderr,eta_z,0.794808249503686,2
190,500,stderr,eta_r,0.286809514213289,2
191,500,stderr,eta_a,2.48226407341969,2
191,500,stderr,eta_e,0.0216780510563431,2
191,500,stderr,eta_z,0.774696660768856,2
191,500,stderr,eta_r,0.289349159651815,2
192,500,stderr,eta_a,2.5204703317555,2
192,500,stderr,eta_e,0.0202525745509743,2
192,500,stderr,eta_z,0.791399199457625,2
192,500,stderr,eta_r,0.283713598387364,2
193,500,stderr,eta_a,2.55698722930785,2
193,500,stderr,eta_e,0.0200450073702764,2
193,500,stderr,eta_z,0.781183573034776,2
193,500,stderr,eta_r,0.28664117618453,2
194,500,stderr,eta_a,2.45571557321722,2
194,500,stderr,eta_e,0.0219229218994217,2
194,500,stderr,eta_z,0.784021926510654,2
194,500,stderr,eta_r,0.28177063466331,2
195,500,stderr,eta_a,2.49445543159541,2
195,500,stderr,eta_e,0.0220332792477575,2
195,500,stderr,eta_z,0.780505916458805,2
195,500,stderr,eta_r,0.282776829827748,2
196,500,stderr,eta_a,2.55711675030564,2
196,500,stderr,eta_e,0.0206311334801711,2
196,500,stderr,eta_z,0.787767068615277,2
196,500,stderr,eta_r,0.285886331461482,2
197,500,stderr,eta_a,2.49776160981878,2
197,500,stderr,eta_e,0.0219732515868999,2
197,500,stderr,eta_z,0.767412072008254,2
197,500,stderr,eta_r,0.284192896285173,2
198,500,stderr,eta_a,2.48175946780484,2
198,500,stderr,eta_e,0.0209087414819521,2
198,500,stderr,eta_z,0.815406814807686,2
198,500,stderr,eta_r,0.285875154352136,2
199,500,stderr,eta_a,2.53335755787045,2
199,500,stderr,eta_e,0.0203197296960752,2
199,500,stderr,eta_z,0.818931525973523,2
199,500,stderr,eta_r,0.287482596124915,2
200,500,stderr,eta_a,2.4505179860904,2
200,500,stderr,eta_e,0.0213960361616393,2
200,500,stderr,eta_z,0.768070649008107,2
200,500,stderr,eta_r,0.290452244160475,2
201,500,stderr,eta_a,2.53857915255379,2
201,500,stderr,eta_e,0.0218875051609105,2
201,500,stderr,eta_z,0.797793394623609,2
201,500,stderr,eta_r,0.28250055785317,2
202,500,stderr,eta_a,2.5370115580923,2
202,500,stderr,eta_e,0.0204304676338059,2
202,500,stderr,eta_z,0.783665682389654,2
202,500,stderr,eta_r,0.284040325038059,2
203,500,stderr,eta_a,2.42217836167213,2
203,500,stderr,eta_e,0.0211898163655465,2
203,500,stderr,eta_z,0.788201414264769,2
203,500,stderr,eta_r,0.285929926797399,2
204,500,stderr,eta_a,2.51911972981132,2
204,500,stderr,eta_e,0.0207796457616632,2
204,500,stderr,eta_z,0.795856863925052,2
204,500,stderr,eta_r,0.289532095001394,2
205,500,stderr,eta_a,2.48114949250213,2
205,500,stderr,eta_e,0.0212834029238394,2
205,500,stderr,eta_z,0.786816880714313,2
205,500,stderr,eta_r,0.278790418450013,2
206,500,stderr,eta_a,2.39782753631216,2
206,500,stderr,eta_e,0.023538213157988,2
206,500,stderr,eta_z,0.762461256335545,2
206,500,stderr,eta_r,0.28085742552121,2
207,500,stderr,eta_a,2.50394493190057,2
207,500,stderr,eta_e,0.0228265555151464,2
207,500,stderr,eta_z,0.768189582602726,2
207,500,stderr,eta_r,0.294751444273728,2
208,500,stderr,eta_a,2.48245909321038,2
208,500,stderr,eta_e,0.0207600801683334,2
208,500,stderr,eta_z,0.787455692738475,2
208,500,stderr,eta_r,0.279956763656794,2
209,500,stderr,eta_a,2.50542218719945,2
209,500,stderr,eta_e,0.0221586232165174,2
209,500,stderr,eta_z,0.7731456078118,2
209,500,stderr,eta_r,0.283999450326369,2
210,500,stderr,eta_a,2.54791267605749,2
210,500,stderr,eta_e,0.022320799849744,2
210,500,stderr,eta_z,0.736243780636572,2
210,500,stderr,eta_r,0.290290513789087,2
